,teamID,Q,time,totTime,down,distance,side,yard,play,gameID,S,W,teamPoss,dist2goal,awayTeam,homeTeam,awayScore,homeScore
40,6,1,1:48,2808,2,5,OCO,48,"Rush by Lackson, J. for 1 yds. Tackle by Boucher, B..",6369,25,1,SJS,48,SJS,OCO,3,3
41,6,1,1:36,2796,3,9,SJS,47,"SaberCats Penalty on Lackson, J.: Illegal Motion.",6369,25,1,SJS,53,SJS,OCO,3,3
42,6,1,1:36,2796,3,9,SJS,47,"Jack, M. SACKED by Deshun Jones (C) - LB for -6 yds.",6369,25,1,SJS,53,SJS,OCO,3,3
43,5,1,1:07,2767,4,15,SJS,41,"Punt by McDairmid, M. of 44 yards. No return.",6369,25,1,SJS,59,SJS,OCO,3,3
44,5,1,1:00,2760,1,10,OCO,14,"Ramza (R), S. throws the ball away to avoid the sack.",6369,25,1,OCO,86,SJS,OCO,3,3
45,5,1,0:43,2743,2,10,OCO,14,"Ramza (R), S. throws the ball away to avoid the sack.",6369,25,1,OCO,86,SJS,OCO,3,3
46,5,1,0:27,2727,3,10,OCO,14,"Pass by Ramza (R), S. to Phillips, J. was dropped! Incomplete.",6369,25,1,OCO,86,SJS,OCO,3,3
47,6,1,0:20,2720,4,10,OCO,14,"Punt by Dasistwirklichseinnachname, A. of 43 yards.",6369,25,1,OCO,86,SJS,OCO,3,3
48,6,1,0:20,2720,,,,,"Returned by Thomas-Fox, D. for 9 yards.",6369,25,1,SJS,,SJS,OCO,3,3
49,6,1,0:07,2707,1,10,OCO,48,"Pass by Jack, M. to Thomas-Fox, D. is incomplete. Broken up by Abernathy, K..",6369,25,1,SJS,48,SJS,OCO,3,3
50,6,1,0:03,2703,2,10,OCO,48,"Jack, M. SACKED by Prince Vegeta - FS for -5 yds.",6369,25,1,SJS,48,SJS,OCO,3,3
51,6,2,15:00,2700,3,15,SJS,46,"Pass by Jack, M., complete to George, D. for 5 yds. Tackle by Joestar, J..",6369,25,1,SJS,54,SJS,OCO,3,3
52,5,2,14:20,2660,4,10,OCO,48,"Punt by McDairmid, M. of 48 yards. Touchback.",6369,25,1,SJS,48,SJS,OCO,3,3
53,5,2,14:16,2656,1,10,OCO,20,"Rush by Nakamura (C), T. for 2 yds. Tackle by Brackenridge, T..",6369,25,1,OCO,80,SJS,OCO,3,3
54,5,2,13:58,2638,1,10,OCO,32,"SaberCats Penalty on Hilliard (R), R.: Defensive Holding.",6369,25,1,OCO,68,SJS,OCO,3,3
55,5,2,13:34,2614,1,10,OCO,32,"Rush by Nakamura (C), T. for 1 yds. Tackle by Hilliard (R), R..",6369,25,1,OCO,68,SJS,OCO,3,3
56,5,2,13:06,2586,2,4,OCO,38,"SaberCats Penalty on Bass, L.: Offsides.",6369,25,1,OCO,62,SJS,OCO,3,3
57,5,2,13:06,2586,2,4,OCO,38,"Rush by Nakamura (C), T. for 1 yds. Tackle by Fisher, G..",6369,25,1,OCO,62,SJS,OCO,3,3
58,5,2,12:42,2562,1,10,SJS,46,"SaberCats Penalty on Allen, O.: Facemask.",6369,25,1,OCO,46,SJS,OCO,3,3
59,5,2,12:22,2542,1,10,SJS,46,"Rush by Nakamura (C), T. for 6 yds. Tackle by Hilliard (R), R..",6369,25,1,OCO,46,SJS,OCO,3,3
60,5,2,11:52,2512,2,4,SJS,40,"Pass by Ramza (R), S. to Phillips, J. was dropped! Incomplete.",6369,25,1,OCO,40,SJS,OCO,3,3
61,5,2,11:46,2506,3,4,SJS,40,"Rush by Nakamura (C), T. for 1 yds. Tackle by Bass, L..",6369,25,1,OCO,40,SJS,OCO,3,3
62,6,2,11:25,2485,4,3,SJS,39,"Punt by Dasistwirklichseinnachname, A. of 39 yards. Touchback.",6369,25,1,OCO,39,SJS,OCO,3,3
63,6,2,11:21,2481,1,10,SJS,20,"Pass by Jack, M. to George, D. was dropped! Incomplete.",6369,25,1,SJS,80,SJS,OCO,3,3
64,6,2,11:15,2475,2,10,SJS,20,"Rush by Cardrissian, R. for 2 yds. Tackle by Jones (C), D..",6369,25,1,SJS,80,SJS,OCO,3,3
65,6,2,10:41,2441,3,8,SJS,22,"Pass by Jack, M., complete to Cardrissian, R. for 1 yds. Tackle by Biggums, T..",6369,25,1,SJS,78,SJS,OCO,3,3
66,5,2,10:00,2400,4,7,SJS,23,"Punt by McDairmid, M. of 32 yards.",6369,25,1,SJS,77,SJS,OCO,3,3
67,5,2,10:00,2400,,,,,"Returned by Beerus, L. for 14 yards.",6369,25,1,OCO,,SJS,OCO,3,3
68,5,2,9:47,2387,1,10,SJS,41,"Rush by McZeal, K. for 2 yds. Tackle by Bass, L..",6369,25,1,OCO,41,SJS,OCO,3,3
69,5,2,9:13,2353,2,8,SJS,39,"Rush by Ramza (R), S. for a short gain. Tackle by Fisher, G..",6369,25,1,OCO,39,SJS,OCO,3,3
70,5,2,8:27,2307,3,8,SJS,39,"Pass by Ramza (R), S., complete to Despacito Jr., G. for 9 yds. Tackle by PickSix, H..",6369,25,1,OCO,39,SJS,OCO,3,3
71,5,2,7:53,2273,1,10,SJS,30,"Rush by Nakamura (C), T. for 10 yds. Tackle by Stein, P..",6369,25,1,OCO,30,SJS,OCO,3,3
72,5,2,7:15,2235,1,10,SJS,20,"Rush by Nakamura (C), T. for 6 yds. Tackle by Stein, P..",6369,25,1,OCO,20,SJS,OCO,3,3
73,5,2,6:37,2197,2,4,SJS,14,"Rush by Nakamura (C), T. for 1 yds. Tackle by Cloudera, Y..",6369,25,1,OCO,14,SJS,OCO,3,3
74,5,2,6:21,2181,3,3,SJS,13,"Pass by Ramza (R), S. to Trunks, F. falls incomplete.",6369,25,1,OCO,13,SJS,OCO,3,3
75,5,2,6:18,2178,4,3,SJS,13,"30 yard FG by Dasistwirklichseinnachname, A. is good.",6369,25,1,OCO,13,SJS,OCO,3,6
76,5,2,6:18,2178,,,OCO,30,"Dasistwirklichseinnachname, A. kicks off.",6369,25,1,OCO,70,SJS,OCO,3,6
77,6,2,6:18,2178,,,SJS,30,"Kickoff of 66 yards. Returned by Thomas-Fox, D. for 26 yards.",6369,25,1,SJS,70,SJS,OCO,3,6
78,6,2,6:08,2168,1,10,SJS,30,"Pass by Jack, M., complete to Thomas-Fox, D. for 14 yds. Tackle by Abernathy, K..",6369,25,1,SJS,70,SJS,OCO,3,6
79,6,2,5:21,2121,1,10,SJS,44,"Rush by Cardrissian, R. for 7 yds. Tackle by Joestar, J..",6369,25,1,SJS,56,SJS,OCO,3,6
80,6,2,4:44,2084,2,3,OCO,49,"Pass by Jack, M. to Thomas-Fox, D. falls incomplete.",6369,25,1,SJS,49,SJS,OCO,3,6
81,6,2,4:37,2077,3,3,OCO,49,"Rush by Lackson, J. for 4 yds. Tackle by Tank (R), G..",6369,25,1,SJS,49,SJS,OCO,3,6
82,6,2,4:08,2048,1,10,OCO,45,"Rush by Cardrissian, R. for 7 yds. Tackle by Bob, B..",6369,25,1,SJS,45,SJS,OCO,3,6
83,6,2,3:35,2015,2,13,OCO,48,"SaberCats Penalty on Lee, B.: Illegal use of Hands.",6369,25,1,SJS,48,SJS,OCO,3,6
84,6,2,3:25,2005,2,13,OCO,48,"Rush by Lackson, J. for 1 yds. Tackle by Biggums, T..",6369,25,1,SJS,48,SJS,OCO,3,6
85,6,2,2:53,1973,3,12,OCO,47,"Pass by Jack, M., complete to Thomas-Fox, D. for 10 yds. Tackle by Biggums, T..",6369,25,1,SJS,47,SJS,OCO,3,6
86,6,2,2:04,1924,4,2,OCO,37,"Rush by Lackson, J. for 9 yds. Tackle by Vegeta, P..",6369,25,1,SJS,37,SJS,OCO,3,6
87,6,2,1:43,1903,1,10,OCO,28,"Pass by Jack, M., to Cardrissian, R.. INTERCEPTION by Bob, B. at the OCO - 23 yard line and returned for 77 yards.",6369,25,1,SJS,28,SJS,OCO,3,6
88,5,2,1:16,1876,,,,,TOUCHDOWN! (Dasistwirklichseinnachname kick good),6369,25,1,OCO,,SJS,OCO,3,13
89,6,2,1:16,1876,,,,,"Kickoff by Dasistwirklichseinnachname, A. deep into the endzone. Thomas-Fox, D. kneels for a touchback.",6369,25,1,SJS,,SJS,OCO,3,13
90,6,2,1:16,1876,1,10,SJS,20,"Pass by Jack, M., complete to Swift, N. for 7 yds. Tackle by Abernathy, K..",6369,25,1,SJS,80,SJS,OCO,3,13
91,6,2,0:53,1853,2,3,SJS,27,"Pass by Jack, M., complete to Swift, N. for 9 yds. Tackle by Abernathy, K..",6369,25,1,SJS,73,SJS,OCO,3,13
92,6,2,0:27,1827,1,10,SJS,36,"Pass by Jack, M. to Thomas-Fox, D. falls incomplete.",6369,25,1,SJS,64,SJS,OCO,3,13
93,6,2,0:23,1823,2,10,SJS,36,"Pass by Jack, M., complete to Cardrissian, R. for 6 yds. Tackle by Biggums, T..",6369,25,1,SJS,64,SJS,OCO,3,13
94,6,2,0:00,1800,3,4,SJS,42,"Pass by Jack, M. to George, D. is incomplete. Broken up by Jones (C), D..",6369,25,1,SJS,58,SJS,OCO,3,13
95,6,3,15:00,1800,,,SJS,30,"McDairmid, M. kicks off.",6369,25,1,SJS,70,SJS,OCO,3,13
96,5,3,15:00,1800,,,,,"Abernathy, K. takes it down the right side.",6369,25,1,OCO,,SJS,OCO,3,13
97,5,3,15:00,1800,,,,,"Abernathy, K. waits for blockers.",6369,25,1,OCO,,SJS,OCO,3,13
98,5,3,15:00,1800,,,,,It's a footrace!,6369,25,1,OCO,,SJS,OCO,3,13
99,5,3,15:00,1800,,,,,A 94 yard return.,6369,25,1,OCO,,SJS,OCO,3,13
100,5,3,14:44,1784,,,,,TOUCHDOWN! (Dasistwirklichseinnachname kick good),6369,25,1,OCO,,SJS,OCO,3,20
101,5,3,14:44,1784,,,OCO,30,"Dasistwirklichseinnachname, A. kicks off.",6369,25,1,OCO,70,SJS,OCO,3,20
102,6,3,14:44,1784,,,SJS,15,"Kickoff of 62 yards. Returned by PickSix, H. for 7 yards.",6369,25,1,SJS,85,SJS,OCO,3,20
103,6,3,14:39,1779,1,10,SJS,15,"Rush by Lackson, J. for 1 yds. Tackle by Joestar, J..",6369,25,1,SJS,85,SJS,OCO,3,20
104,6,3,14:09,1749,2,9,SJS,16,"Rush by Lackson, J. for 5 yds. Tackle by Joestar, J..",6369,25,1,SJS,84,SJS,OCO,3,20
105,6,3,13:37,1717,3,4,SJS,21,"Pass by Jack, M., complete to Hood, T. for 9 yds. Tackle by Abernathy, K..",6369,25,1,SJS,79,SJS,OCO,3,20
106,6,3,12:57,1677,1,10,SJS,30,"Rush by Cardrissian, R. for 0 yds. Tackle by Biggums, T..",6369,25,1,SJS,70,SJS,OCO,3,20
107,6,3,12:23,1643,2,10,SJS,30,"Jack, M. SACKED by Rapid Eagle - DT for -6 yds.",6369,25,1,SJS,70,SJS,OCO,3,20
108,6,3,11:45,1605,3,16,SJS,24,"Pass by Jack, M., complete to George, D. for 7 yds. Tackle by Joestar, J..",6369,25,1,SJS,76,SJS,OCO,3,20
109,5,3,10:59,1559,4,9,SJS,31,"Punt by McDairmid, M. of 53 yards.",6369,25,1,SJS,69,SJS,OCO,3,20
110,5,3,10:59,1559,,,,,"Returned by Beerus, L. for 9 yards.",6369,25,1,OCO,,SJS,OCO,3,20
111,5,3,10:49,1549,1,10,OCO,25,"Pass by Ramza (R), S., complete to Phillips, J. for 14 yds. Tackle by PickSix, H..",6369,25,1,OCO,75,SJS,OCO,3,20
112,5,3,9:53,1493,1,10,OCO,39,"Rush by Ramza (R), S. for 0 yds. Tackle by Bass, L..",6369,25,1,OCO,61,SJS,OCO,3,20
113,5,3,9:23,1463,2,10,OCO,39,"Ramza (R), S. throws the ball away to avoid the sack.",6369,25,1,OCO,61,SJS,OCO,3,20
114,5,3,9:01,1441,3,10,OCO,39,"Pass by Ramza (R), S., complete to Phillips, J. for 11 yds. Tackle by Stein, P..",6369,25,1,OCO,61,SJS,OCO,3,20
115,5,3,8:17,1397,1,10,OCO,50,"Pass by Ramza (R), S., to Phillips, J.. INTERCEPTION by Vaughne (R), R. at the SJS - 43 yard line and returned for 0 yards.",6369,25,1,OCO,50,SJS,OCO,3,20
116,6,3,8:01,1381,1,10,SJS,43,"Rush by Cardrissian, R. for 7 yds. Tackle by Jones (C), D..",6369,25,1,SJS,57,SJS,OCO,3,20
117,6,3,7:15,1335,2,3,SJS,50,"Rush by Cardrissian, R. for 0 yds. Tackle by Eagle, R..",6369,25,1,SJS,50,SJS,OCO,3,20
118,6,3,6:54,1314,3,3,SJS,50,"Rush by Cardrissian, R. for 8 yds. Tackle by Joestar, J..",6369,25,1,SJS,50,SJS,OCO,3,20
119,6,3,6:25,1285,1,10,OCO,42,"Pass by Jack, M. to Thomas-Fox, D. falls incomplete.",6369,25,1,SJS,42,SJS,OCO,3,20
120,6,3,6:21,1281,2,10,OCO,42,"Pass by Jack, M., complete to George, D. for 3 yds. Tackle by Biggums, T..",6369,25,1,SJS,42,SJS,OCO,3,20
121,6,3,5:42,1242,3,7,OCO,39,"Pass by Jack, M. to Swift, N. was dropped! Incomplete.",6369,25,1,SJS,39,SJS,OCO,3,20
122,6,3,5:38,1238,4,7,OCO,39,"Pass by Jack, M., complete to Thomas-Fox, D. for 14 yds. Tackle by Beerus, L..",6369,25,1,SJS,39,SJS,OCO,3,20
123,6,3,4:45,1185,1,10,OCO,25,"Rush by Cardrissian, R. for 9 yds. Tackle by Jones (C), D..",6369,25,1,SJS,25,SJS,OCO,3,20
124,6,3,4:06,1146,2,1,OCO,16,"Rush by Lackson, J. for 9 yds. Tackle by Joestar, J..",6369,25,1,SJS,16,SJS,OCO,3,20
125,6,3,3:39,1119,1,7,OCO,7,"Pass by Jack, M., complete to Hood, T. for 6 yds. Tackle by Beerus, L..",6369,25,1,SJS,7,SJS,OCO,3,20
126,6,3,3:16,1096,2,1,OCO,1,Rush by Jamar Lackson for 1 yds.,6369,25,1,SJS,1,SJS,OCO,3,20
127,6,3,3:08,1088,,,,,TOUCHDOWN! (McDairmid kick good),6369,25,1,SJS,,SJS,OCO,10,20
128,6,3,3:08,1088,,,SJS,30,"McDairmid, M. kicks off.",6369,25,1,SJS,70,SJS,OCO,10,20
129,5,3,3:08,1088,,,,,The kick sails into the endzone.,6369,25,1,OCO,,SJS,OCO,10,20
130,5,3,3:08,1088,,,,,"Beerus, L. takes it out of the endzone!",6369,25,1,OCO,,SJS,OCO,10,20
131,5,3,3:08,1088,,,OCO,10,"Kickoff of 76 yards. Returned by Beerus, L. for 10 yards.",6369,25,1,OCO,90,SJS,OCO,10,20
132,5,3,3:03,1083,1,10,OCO,10,"Pass by Ramza (R), S. to Holloway (R), O. was dropped! Incomplete.",6369,25,1,OCO,90,SJS,OCO,10,20
133,5,3,2:59,1079,2,10,OCO,10,"Rush by Ramza (R), S. for 3 yds. Tackle by Crowder (R), R..",6369,25,1,OCO,90,SJS,OCO,10,20
134,5,3,2:32,1052,3,7,OCO,13,"Pass by Ramza (R), S., complete to Trunks, F. for 8 yds. Tackle by Stein, P..",6369,25,1,OCO,87,SJS,OCO,10,20
135,5,3,1:49,1009,1,10,OCO,21,"Rush by Ramza (R), S. for 6 yds. Tackle by Cloudera, Y..",6369,25,1,OCO,79,SJS,OCO,10,20
136,5,3,1:21,981,2,4,OCO,27,"Rush by Nakamura (C), T. for a short gain. Tackle by Allen, O..",6369,25,1,OCO,73,SJS,OCO,10,20
137,5,3,1:04,964,3,4,OCO,27,"Pass by Ramza (R), S. to Nakamura (C), T. is incomplete. Broken up by Bass, L..",6369,25,1,OCO,73,SJS,OCO,10,20
138,6,3,1:01,961,4,4,OCO,27,"Punt by Dasistwirklichseinnachname, A. of 42 yards. No return.",6369,25,1,OCO,73,SJS,OCO,10,20
139,6,3,0:51,951,1,10,SJS,30,"Pass by Jack, M. to Thomas-Fox, D. falls incomplete.",6369,25,1,SJS,70,SJS,OCO,10,20
140,6,3,0:45,945,2,10,SJS,30,"Pass by Jack, M., complete to George, D. for 1 yds. Tackle by Vegeta, P..",6369,25,1,SJS,70,SJS,OCO,10,20
141,6,3,0:14,914,3,9,SJS,31,"Pass by Jack, M. to Hood, T. is incomplete. Broken up by Beerus, L..",6369,25,1,SJS,69,SJS,OCO,10,20
142,5,3,0:09,909,4,9,SJS,31,"Punt by McDairmid, M. of 41 yards.",6369,25,1,SJS,69,SJS,OCO,10,20
143,5,3,0:09,909,,,,,"Returned by Beerus, L. for 18 yards.",6369,25,1,OCO,,SJS,OCO,10,20
144,5,4,15:00,900,1,10,OCO,45,"Pass by Ramza (R), S. to Trunks, F. falls incomplete.",6369,25,1,OCO,55,SJS,OCO,10,20
145,5,4,14:54,894,2,10,OCO,45,"Pass by Ramza (R), S. to Despacito Jr., G. falls incomplete.",6369,25,1,OCO,55,SJS,OCO,10,20
146,5,4,14:48,888,3,10,OCO,45,"Pass by Ramza (R), S., complete to Phillips, J. for 24 yds. Tackle by Stein, P..",6369,25,1,OCO,55,SJS,OCO,10,20
147,5,4,13:56,836,1,10,SJS,30,"Pass by Ramza (R), S., complete to Trunks, F. for 14 yds. Tackle by Hilliard (R), R..",6369,25,1,OCO,30,SJS,OCO,10,20
148,5,4,13:03,783,1,15,SJS,21,"Otters Penalty on Pak, Y.: Delay of Game.",6369,25,1,OCO,21,SJS,OCO,10,20
149,5,4,13:03,783,1,15,SJS,21,"Rush by Ramza (R), S. for 0 yds. Tackle by Bass, L..",6369,25,1,OCO,21,SJS,OCO,10,20
150,5,4,12:42,762,2,15,SJS,21,"Pass by Ramza (R), S., complete to Holloway (R), O. for 7 yds. Tackle by PickSix, H..",6369,25,1,OCO,21,SJS,OCO,10,20
151,5,4,12:08,728,3,8,SJS,14,"Pass by Ramza (R), S., complete to Holloway (R), O. for 9 yds. Tackle by Hilliard (R), R..",6369,25,1,OCO,14,SJS,OCO,10,20
152,5,4,11:25,685,1,5,SJS,5,"Pass by Ramza (R), S. to Trunks, F. is incomplete. Broken up by Hilliard (R), R..",6369,25,1,OCO,5,SJS,OCO,10,20
153,5,4,11:19,679,2,5,SJS,5,"Pass by Ramza (R), S. to McZeal, K. was dropped! Incomplete.",6369,25,1,OCO,5,SJS,OCO,10,20
154,5,4,11:16,676,3,5,SJS,5,"Rush by Ramza (R), S. for -7 yds. Tackle by Crowder (R), R..",6369,25,1,OCO,5,SJS,OCO,10,20
155,5,4,10:44,644,4,12,SJS,12,"29 yard FG by Dasistwirklichseinnachname, A. is good.",6369,25,1,OCO,12,SJS,OCO,10,23
156,5,4,10:44,644,,,OCO,30,"Dasistwirklichseinnachname, A. kicks off.",6369,25,1,OCO,70,SJS,OCO,10,23
157,6,4,10:44,644,,,,,The kick sails into the endzone.,6369,25,1,SJS,,SJS,OCO,10,23
158,6,4,10:44,644,,,,,"PickSix, H. takes it out of the endzone!",6369,25,1,SJS,,SJS,OCO,10,23
159,6,4,10:44,644,,,,,"PickSix, H. takes it down the middle.",6369,25,1,SJS,,SJS,OCO,10,23
160,6,4,10:44,644,,,,,"PickSix, H. is finally brought down. A 38 yard return.",6369,25,1,SJS,,SJS,OCO,10,23
161,6,4,10:36,636,1,10,SJS,38,"Rush by Lackson, J. for 2 yds. Tackle by Biggums, T..",6369,25,1,SJS,62,SJS,OCO,10,23
162,6,4,10:05,605,2,8,SJS,40,"Rush by Lackson, J. for 4 yds. Tackle by Joestar, J..",6369,25,1,SJS,60,SJS,OCO,10,23
163,6,4,9:30,570,3,4,SJS,44,"Rush by Lackson, J. for 5 yds. Tackle by Jones (C), D..",6369,25,1,SJS,56,SJS,OCO,10,23
164,6,4,8:59,539,1,10,SJS,49,"Rush by Lackson, J. for a short gain. Tackle by Wheezer, C.. FUMBLE by Lackson, J., recovered by Bot, B..",6369,25,1,SJS,51,SJS,OCO,10,23
165,6,4,8:24,504,2,10,SJS,49,"Pass by Jack, M., complete to Swift, N. for 7 yds. Tackle by Abernathy, K..",6369,25,1,SJS,51,SJS,OCO,10,23
166,6,4,7:50,470,3,3,OCO,43,"Rush by Lackson, J. for 1 yds. Tackle by Tank (R), G..",6369,25,1,SJS,43,SJS,OCO,10,23
167,6,4,7:21,441,4,2,OCO,42,"Rush by Cardrissian, R. for 3 yds. Tackle by Biggums, T..",6369,25,1,SJS,42,SJS,OCO,10,23
168,6,4,6:48,408,1,10,OCO,39,"Rush by Cardrissian, R. for 6 yds. Tackle by Joestar, J..",6369,25,1,SJS,39,SJS,OCO,10,23
169,6,4,6:17,377,2,4,OCO,33,"Pass by Jack, M., complete to Cardrissian, R. for 7 yds. Tackle by Biggums, T..",6369,25,1,SJS,33,SJS,OCO,10,23
170,6,4,5:35,335,1,10,OCO,26,"Rush by Cardrissian, R. for 13 yds. Tackle by Biggums, T..",6369,25,1,SJS,26,SJS,OCO,10,23
171,6,4,4:55,295,1,10,OCO,13,"Rush by Lackson, J. for 7 yds. Tackle by Biggums, T..",6369,25,1,SJS,13,SJS,OCO,10,23
172,6,4,4:08,248,2,3,OCO,6,"Rush by Lackson, J. for 0 yds. Tackle by Wheezer, C..",6369,25,1,SJS,6,SJS,OCO,10,23
173,6,4,3:42,222,3,3,OCO,6,"Pass by Jack, M. to Lackson, J. is incomplete. Broken up by Jones (C), D..",6369,25,1,SJS,6,SJS,OCO,10,23
174,6,4,3:35,215,4,3,OCO,6,Rush by Jamar Lackson for 6 yds.,6369,25,1,SJS,6,SJS,OCO,10,23
175,6,4,3:25,205,,,,,TOUCHDOWN! (McDairmid kick good),6369,25,1,SJS,,SJS,OCO,17,23
