,teamID,Q,time,totTime,down,distance,side,yard,play,gameID,S,homeTeam,awayTeam,teamPoss,dist2goal,awayScore,homeScore
50,2,2,14:44,2684,2,6,BAL,6,"Pass by Akselsen, M., complete to Cook, B. for 6 yds.",2317,9,BAL,YKW,YKW,6,3,7
51,2,2,14:27,2667,,,,,TOUCHDOWN! (Forfeit kick good),2317,9,BAL,YKW,YKW,,10,7
52,2,2,14:27,2667,,,YKW,30,"Forfeit, N. kicks off.",2317,9,BAL,YKW,YKW,70,10,7
53,1,2,14:27,2667,,,,,The kick sails into the endzone.,2317,9,BAL,YKW,BAL,,10,7
54,1,2,14:27,2667,,,,,"Delacour, A. takes it out of the endzone!",2317,9,BAL,YKW,BAL,,10,7
55,1,2,14:27,2667,,,BAL,10,"Kickoff of 81 yards. Returned by Delacour, A. for 10 yards.",2317,9,BAL,YKW,BAL,90,10,7
56,1,2,14:23,2663,1,10,BAL,10,"Rush by Nuck, B. for a short gain. Tackle by (R) Brown, J..",2317,9,BAL,YKW,BAL,90,10,7
57,1,2,14:09,2649,2,10,BAL,10,"Pass by Blocksdale, A. to Willie, T. was dropped! Incomplete.",2317,9,BAL,YKW,BAL,90,10,7
58,1,2,14:06,2646,3,10,BAL,10,"Pass by Blocksdale, A., complete to L'Alto, V. for 3 yds. Tackle by Tweed, B..",2317,9,BAL,YKW,BAL,90,10,7
59,2,2,13:39,2619,4,7,BAL,13,"Punt by Turkleton, T. of 63 yards.",2317,9,BAL,YKW,BAL,87,10,7
60,2,2,13:39,2619,,,,,"Returned by Lavelle, D. for 0 yards.",2317,9,BAL,YKW,YKW,,10,7
61,2,2,13:31,2611,1,10,YKW,23,"Rush by Akselsen, M. for 25 yds. Tackle by Delacour, A..",2317,9,BAL,YKW,YKW,77,10,7
62,2,2,12:37,2557,1,10,YKW,48,"Rush by Rainey, R. for 2 yds. Tackle by Goodson, N..",2317,9,BAL,YKW,YKW,52,10,7
63,2,2,12:10,2530,2,3,BAL,44,"Hawks Penalty on Broadway, E.: Encroachment.",2317,9,BAL,YKW,YKW,44,10,7
64,2,2,12:10,2530,2,3,BAL,44,"Rush by Akselsen, M. for 11 yds. Tackle by Marmeladov, V..",2317,9,BAL,YKW,YKW,44,10,7
65,2,2,11:25,2485,1,10,BAL,33,"Pass by Akselsen, M., complete to Cook, B. for 10 yds. Tackle by Goodson, N..",2317,9,BAL,YKW,YKW,33,10,7
66,2,2,10:41,2441,1,10,BAL,23,"Akselsen, M. throws the ball away to avoid the sack.",2317,9,BAL,YKW,YKW,23,10,7
67,2,2,10:23,2423,2,10,BAL,23,"Pass by Akselsen, M., complete to Harris Jr., F. for 8 yds. Tackle by Roenick, A..",2317,9,BAL,YKW,YKW,23,10,7
68,2,2,9:38,2378,3,2,BAL,15,"Rush by Akselsen, M. for -2 yds. Tackle by Rove, C..",2317,9,BAL,YKW,YKW,15,10,7
69,2,2,9:01,2341,4,4,BAL,17,"34 yard FG by Forfeit, N. is good.",2317,9,BAL,YKW,YKW,17,13,7
70,2,2,9:01,2341,,,YKW,30,"Forfeit, N. kicks off.",2317,9,BAL,YKW,YKW,70,13,7
71,1,2,9:01,2341,,,,,The kick sails into the endzone.,2317,9,BAL,YKW,BAL,,13,7
72,1,2,9:01,2341,,,,,"Willie, T. takes it out of the endzone!",2317,9,BAL,YKW,BAL,,13,7
73,1,2,9:01,2341,,,BAL,22,"Kickoff of 83 yards. Returned by Willie, T. for 22 yards.",2317,9,BAL,YKW,BAL,78,13,7
74,1,2,8:52,2332,1,10,BAL,22,"Rush by Nuck, B. for a short gain. Tackle by Stone, W..",2317,9,BAL,YKW,BAL,78,13,7
75,1,2,8:28,2308,2,10,BAL,22,"Rush by Taylor, O. for a short gain. Tackle by Maddox, R..",2317,9,BAL,YKW,BAL,78,13,7
76,1,2,8:16,2296,3,10,BAL,22,"Pass by Blocksdale, A. to LeClair, A. falls incomplete.",2317,9,BAL,YKW,BAL,78,13,7
77,2,2,8:12,2292,4,10,BAL,22,"Punt by Turkleton, T. of 37 yards.",2317,9,BAL,YKW,BAL,78,13,7
78,2,2,8:12,2292,,,,,"Returned by Lavelle, D. for 11 yards.",2317,9,BAL,YKW,YKW,,13,7
79,2,2,7:59,2279,1,10,BAL,48,"Pass by Akselsen, M., complete to Harris Jr., F. for 4 yds. Tackle by Fletcher, G..",2317,9,BAL,YKW,YKW,48,13,7
80,2,2,7:16,2236,2,6,BAL,44,"Rush by Rainey, R. for 11 yds. Tackle by Goodson, N..",2317,9,BAL,YKW,YKW,44,13,7
81,2,2,6:39,2199,1,10,BAL,33,"Akselsen, M. SACKED by Childish (R) Gambino - DE for -10 yds.",2317,9,BAL,YKW,YKW,33,13,7
82,2,2,6:01,2161,2,35,YKW,41,"Wraiths Penalty on Ones, B.: Unsportsmanlike Conduct.",2317,9,BAL,YKW,YKW,59,13,7
83,2,2,5:45,2145,2,35,YKW,41,"Pass by Akselsen, M. to Cook, B. is incomplete. Broken up by Fletcher, G..",2317,9,BAL,YKW,YKW,59,13,7
84,2,2,5:42,2142,3,35,YKW,41,"Pass by Akselsen, M. to Kennedy, E. falls incomplete.",2317,9,BAL,YKW,YKW,59,13,7
85,1,2,5:37,2137,4,35,YKW,41,"Punt by Forfeit, N. of 58 yards. Touchback.",2317,9,BAL,YKW,YKW,59,13,7
86,1,2,5:34,2134,1,10,BAL,20,"Rush by Taylor, O. for a short gain. Tackle by (R) Brown, J..",2317,9,BAL,YKW,BAL,80,13,7
87,1,2,5:22,2122,2,10,BAL,20,"Pass by Blocksdale, A. to LeClair, A. is incomplete. Broken up by Zhang, S..",2317,9,BAL,YKW,BAL,80,13,7
88,1,2,5:15,2115,3,10,BAL,20,"Pass by Blocksdale, A. to Willie, T. is incomplete. Broken up by Hardrool, C..",2317,9,BAL,YKW,BAL,80,13,7
89,2,2,5:10,2110,4,10,BAL,20,"Punt by Turkleton, T. of 36 yards.",2317,9,BAL,YKW,BAL,80,13,7
90,2,2,5:10,2110,,,,,"Returned by Lavelle, D. for 11 yards.",2317,9,BAL,YKW,YKW,,13,7
91,2,2,4:59,2099,1,10,BAL,45,"Rush by Rainey, R. for a short gain. Tackle by Broadway, E..",2317,9,BAL,YKW,YKW,45,13,7
92,2,2,4:34,2074,2,10,BAL,45,"Rush by Rainey, R. for 1 yds. Tackle by Goodson, N..",2317,9,BAL,YKW,YKW,45,13,7
93,2,2,4:03,2043,3,9,BAL,44,"Pass by Akselsen, M., complete to Harris Jr., F. for 7 yds. Tackle by Turner, D..",2317,9,BAL,YKW,YKW,44,13,7
94,2,2,3:21,2001,4,2,BAL,37,"54 yard FG by Forfeit, N. is NO good.",2317,9,BAL,YKW,YKW,37,13,7
95,1,2,3:21,2001,1,10,BAL,37,"Rush by Taylor, O. for 2 yds. Tackle by Tweed, B..",2317,9,BAL,YKW,BAL,63,13,7
96,1,2,2:52,1972,2,8,BAL,39,"Rush by Nuck, B. for 1 yds. Tackle by (R) Rodriguez, G..",2317,9,BAL,YKW,BAL,61,13,7
97,1,2,2:41,1961,3,7,BAL,40,"Pass by Blocksdale, A., complete to Willie, T. for 8 yds. Tackle by Lavelle, D..",2317,9,BAL,YKW,BAL,60,13,7
98,1,2,2:03,1923,1,10,BAL,48,"Pass by Blocksdale, A., complete to LeClair, A. for 13 yds. Tackle by Stone, W..",2317,9,BAL,YKW,BAL,52,13,7
99,1,2,2:03,1923,1,10,YKW,39,Baltimore Hawks : Timeout,2317,9,BAL,YKW,BAL,39,13,7
100,1,2,1:34,1894,1,10,YKW,39,"Pass by Blocksdale, A., complete to L'Alto, V. for 4 yds. Tackle by Stone, W..",2317,9,BAL,YKW,BAL,39,13,7
101,1,2,1:34,1894,2,6,YKW,35,Baltimore Hawks : Timeout,2317,9,BAL,YKW,BAL,35,13,7
102,1,2,1:18,1878,2,6,YKW,35,"Pass by Blocksdale, A. to Taylor, O. falls incomplete.",2317,9,BAL,YKW,BAL,35,13,7
103,1,2,1:14,1874,3,6,YKW,35,"Pass by Blocksdale, A., complete to L'Alto, V. for 8 yds. Tackle by Stone, W..",2317,9,BAL,YKW,BAL,35,13,7
104,1,2,1:14,1874,1,10,YKW,27,Baltimore Hawks : Timeout,2317,9,BAL,YKW,BAL,27,13,7
105,1,2,0:44,1844,1,10,YKW,27,"Pass by Blocksdale, A., complete to Nuck, B. for 23 yds. Tackle by Hardrool, C..",2317,9,BAL,YKW,BAL,27,13,7
106,2,3,15:00,1800,,,YKW,30,"Forfeit, N. kicks off.",2317,9,BAL,YKW,YKW,70,13,7
107,1,3,15:00,1800,,,,,The kick sails into the endzone.,2317,9,BAL,YKW,BAL,,13,7
108,1,3,15:00,1800,,,,,"Willie, T. takes it out of the endzone!",2317,9,BAL,YKW,BAL,,13,7
109,1,3,15:00,1800,,,BAL,30,"Kickoff of 80 yards. Returned by Willie, T. for 30 yards.",2317,9,BAL,YKW,BAL,70,13,7
110,1,3,14:51,1791,1,10,BAL,30,"Pass by Blocksdale, A. to Willie, T. is incomplete. Broken up by Lavelle, D..",2317,9,BAL,YKW,BAL,70,13,7
111,1,3,14:44,1784,2,10,BAL,30,"Rush by Taylor, O. for 11 yds. Tackle by Hendrix, M..",2317,9,BAL,YKW,BAL,70,13,7
112,1,3,14:18,1758,1,10,BAL,41,"Pass by Blocksdale, A., complete to L'Alto, V. for 22 yds. Tackle by Hardrool, C..",2317,9,BAL,YKW,BAL,59,13,7
113,1,3,13:33,1713,1,10,YKW,36,"Pass by Blocksdale, A., complete to Willie, T. for 16 yds. Tackle by Lavelle, D..",2317,9,BAL,YKW,BAL,36,13,7
114,1,3,12:47,1667,1,10,YKW,20,"Rush by Taylor, O. for 6 yds. Tackle by Hendrix, M..",2317,9,BAL,YKW,BAL,20,13,7
115,1,3,12:28,1648,2,4,YKW,14,"Rush by Taylor, O. for a short gain. Tackle by (R) Brown, J..",2317,9,BAL,YKW,BAL,14,13,7
116,1,3,12:17,1637,3,4,YKW,14,"Rush by Taylor, O. for 4 yds. Tackle by Tweed, B..",2317,9,BAL,YKW,BAL,14,13,7
117,1,3,11:50,1610,1,10,YKW,10,"Pass by Blocksdale, A. to LeClair, A. falls incomplete.",2317,9,BAL,YKW,BAL,10,13,7
118,1,3,11:47,1607,2,10,YKW,10,"Pass by Blocksdale, A. to L'Alto, V. is incomplete. Broken up by Tweed, B..",2317,9,BAL,YKW,BAL,10,13,7
119,1,3,11:44,1604,3,10,YKW,10,"Pass by Blocksdale, A. to Willie, T. falls incomplete.",2317,9,BAL,YKW,BAL,10,13,7
120,1,3,11:37,1597,4,10,YKW,10,"27 yard FG by Turkleton, T. is good.",2317,9,BAL,YKW,BAL,10,13,10
121,1,3,11:37,1597,,,BAL,30,"Turkleton, T. kicks off.",2317,9,BAL,YKW,BAL,70,13,10
122,2,3,11:37,1597,,,YKW,35,"Kickoff of 63 yards. Returned by Maddox, R. for 28 yards.",2317,9,BAL,YKW,YKW,65,13,10
123,2,3,11:31,1591,1,10,YKW,35,"Rush by Gore, B. for 4 yds. Tackle by Rove, C..",2317,9,BAL,YKW,YKW,65,13,10
124,2,3,11:05,1565,2,6,YKW,39,"Pass by Akselsen, M., complete to Harris Jr., F. for 7 yds. Tackle by Rove, C..",2317,9,BAL,YKW,YKW,61,13,10
125,2,3,10:27,1527,1,10,YKW,46,"Rush by Akselsen, M. for 6 yds. Tackle by Marmeladov, V..",2317,9,BAL,YKW,YKW,54,13,10
126,2,3,9:56,1496,2,4,BAL,48,"Rush by Rainey, R. for 12 yds. Tackle by Goodson, N..",2317,9,BAL,YKW,YKW,48,13,10
127,2,3,9:24,1464,1,5,BAL,31,"Hawks Penalty on Broadway, E.: Encroachment.",2317,9,BAL,YKW,YKW,31,13,10
128,2,3,9:24,1464,1,5,BAL,31,"Pass by Akselsen, M. to (R) Catcherman, F. was dropped! Incomplete.",2317,9,BAL,YKW,YKW,31,13,10
129,2,3,9:19,1459,2,5,BAL,31,"Pass by Akselsen, M., complete to Harris Jr., F. for 7 yds. Tackle by Turner, D..",2317,9,BAL,YKW,YKW,31,13,10
130,2,3,8:43,1423,1,10,BAL,24,"Rush by Rainey, R. for 2 yds. Tackle by Goodson, N..",2317,9,BAL,YKW,YKW,24,13,10
131,2,3,8:18,1398,2,8,BAL,22,"Pass by Akselsen, M., complete to Kennedy, E. for 22 yds.",2317,9,BAL,YKW,YKW,22,13,10
132,2,3,7:41,1361,,,,,TOUCHDOWN! (Forfeit kick good),2317,9,BAL,YKW,YKW,,20,10
133,2,3,7:41,1361,,,YKW,30,"Forfeit, N. kicks off.",2317,9,BAL,YKW,YKW,70,20,10
134,1,3,7:41,1361,,,BAL,6,"Kickoff of 67 yards. Returned by Delacour, A. for 3 yards.",2317,9,BAL,YKW,BAL,94,20,10
135,1,3,7:38,1358,1,10,BAL,6,"Pass by Blocksdale, A., complete to Browning, B. for 24 yds. Tackle by Zhang, S..",2317,9,BAL,YKW,BAL,94,20,10
136,1,3,6:46,1306,1,10,BAL,30,"Rush by Nuck, B. for 2 yds. Tackle by Tweed, B..",2317,9,BAL,YKW,BAL,70,20,10
137,1,3,6:21,1281,2,8,BAL,32,"Pass by Blocksdale, A. to Taylor, O. was dropped! Incomplete.",2317,9,BAL,YKW,BAL,68,20,10
138,1,3,6:18,1278,3,8,BAL,32,"Pass by Blocksdale, A. to L'Alto, V. falls incomplete.",2317,9,BAL,YKW,BAL,68,20,10
139,2,3,6:11,1271,4,8,BAL,32,"Punt by Turkleton, T. of 56 yards. No return.",2317,9,BAL,YKW,BAL,68,20,10
140,2,3,6:03,1263,1,10,YKW,12,"Rush by Gore, B. for 1 yds. Tackle by Broadway, E..",2317,9,BAL,YKW,YKW,88,20,10
141,2,3,5:37,1237,2,9,YKW,13,"Rush by Gore, B. for 3 yds. Tackle by Roenick, A..",2317,9,BAL,YKW,YKW,87,20,10
142,2,3,5:01,1201,3,6,YKW,16,"Pass by Akselsen, M., complete to Gore, B. for 8 yds. Tackle by Roenick, A..",2317,9,BAL,YKW,YKW,84,20,10
143,2,3,4:19,1159,1,5,YKW,29,"Hawks Penalty on (R) Gambino, C.: Encroachment.",2317,9,BAL,YKW,YKW,71,20,10
144,2,3,4:19,1159,1,5,YKW,29,"Pass by Akselsen, M. to Kennedy, E. is incomplete. Broken up by Delacour, A..",2317,9,BAL,YKW,YKW,71,20,10
145,2,3,4:14,1154,2,5,YKW,29,"Rush by Akselsen, M. for 9 yds. Tackle by Turner, D..",2317,9,BAL,YKW,YKW,71,20,10
146,2,3,3:41,1121,1,25,YKW,23,"Wraiths Penalty on Lavelle, D.: Unsportsmanlike Conduct.",2317,9,BAL,YKW,YKW,77,20,10
147,2,3,3:30,1110,1,25,YKW,23,"Rush by Gore, B. for 9 yds. Tackle by Marmeladov, V..",2317,9,BAL,YKW,YKW,77,20,10
148,2,3,2:51,1071,2,16,YKW,32,"Rush by Rainey, R. for 8 yds. Tackle by Goodson, N..",2317,9,BAL,YKW,YKW,68,20,10
149,2,3,2:17,1037,3,8,YKW,40,"Pass by Akselsen, M. to Kennedy, E. falls incomplete.",2317,9,BAL,YKW,YKW,60,20,10
150,1,3,2:14,1034,4,8,YKW,40,"Punt by Forfeit, N. of 37 yards.",2317,9,BAL,YKW,YKW,60,20,10
151,1,3,2:14,1034,,,,,"Returned by Delacour, A. for 14 yards.",2317,9,BAL,YKW,BAL,,20,10
152,1,3,2:05,1025,1,10,BAL,37,"Rush by Taylor, O. for 8 yds. Tackle by Stone, W..",2317,9,BAL,YKW,BAL,63,20,10
153,1,3,1:46,1006,2,2,BAL,45,"Pass by Blocksdale, A., complete to Willie, T. for 18 yds. Tackle by Lavelle, D..",2317,9,BAL,YKW,BAL,55,20,10
154,1,3,1:10,970,1,10,YKW,37,"Rush by Taylor, O. for 3 yds. Tackle by Stone, W..",2317,9,BAL,YKW,BAL,37,20,10
155,1,3,0:55,955,2,7,YKW,34,"Pass by Blocksdale, A., complete to Taylor, O. for 5 yds. Tackle by Hendrix, M..",2317,9,BAL,YKW,BAL,34,20,10
156,1,3,0:26,926,3,2,YKW,29,"Rush by Taylor, O. for 6 yds. Tackle by Pennington, C..",2317,9,BAL,YKW,BAL,29,20,10
157,1,3,0:03,903,1,10,YKW,23,"Pass by Blocksdale, A., complete to Taylor, O. for 15 yds. Tackle by Taylor, C..",2317,9,BAL,YKW,BAL,23,20,10
158,1,4,15:00,900,1,8,YKW,8,"Rush by Taylor, O. for 3 yds. Tackle by Taylor, C..",2317,9,BAL,YKW,BAL,8,20,10
159,1,4,14:31,871,2,5,YKW,5,"Pass by Blocksdale, A., complete to Nuck, B. for 3 yds. Tackle by Hendrix, M..",2317,9,BAL,YKW,BAL,5,20,10
160,1,4,13:59,839,3,2,YKW,2,Rush by Bubba Nuck for 2 yds.,2317,9,BAL,YKW,BAL,2,20,10
161,1,4,13:46,826,,,,,TOUCHDOWN! (Turkleton kick good),2317,9,BAL,YKW,BAL,,20,17
162,1,4,13:46,826,,,BAL,30,"Turkleton, T. kicks off.",2317,9,BAL,YKW,BAL,70,20,17
163,2,4,13:46,826,,,YKW,18,"Kickoff of 67 yards. Returned by Maddox, R. for 15 yards.",2317,9,BAL,YKW,YKW,82,20,17
164,2,4,13:42,822,1,10,YKW,18,"Pass by Akselsen, M., complete to Rainey, R. for 4 yds. Tackle by Goodson, N..",2317,9,BAL,YKW,YKW,82,20,17
165,2,4,13:08,788,2,6,YKW,22,"Rush by Rainey, R. for 2 yds. Tackle by Asipi Jr., A..",2317,9,BAL,YKW,YKW,78,20,17
166,2,4,12:38,758,3,4,YKW,24,"Pass by Akselsen, M., to Kennedy, E.. INTERCEPTION by Delacour, A. at the YKW - 34 yard line and returned for 34 yards.",2317,9,BAL,YKW,YKW,76,20,17
167,1,4,12:13,733,,,,,TOUCHDOWN! (Turkleton kick good),2317,9,BAL,YKW,BAL,,20,24
168,1,4,12:13,733,,,BAL,30,"Turkleton, T. kicks off.",2317,9,BAL,YKW,BAL,70,20,24
169,2,4,12:13,733,,,,,The kick sails into the endzone.,2317,9,BAL,YKW,YKW,,20,24
170,2,4,12:13,733,,,,,"Kennedy, E. takes it out of the endzone!",2317,9,BAL,YKW,YKW,,20,24
171,2,4,12:13,733,,,,,"Kennedy, E. takes it down the right side.",2317,9,BAL,YKW,YKW,,20,24
172,2,4,12:13,733,,,,,"Kennedy, E. cuts across the field.",2317,9,BAL,YKW,YKW,,20,24
173,2,4,12:13,733,,,,,A 41 yard return.,2317,9,BAL,YKW,YKW,,20,24
174,2,4,12:05,725,1,10,YKW,41,"Rush by Rainey, R. for 4 yds. Tackle by Goodson, N..",2317,9,BAL,YKW,YKW,59,20,24
175,2,4,11:39,699,2,6,YKW,45,"Akselsen, M. throws the ball away to avoid the sack.",2317,9,BAL,YKW,YKW,55,20,24
176,2,4,11:21,681,3,6,YKW,45,"Pass by Akselsen, M., complete to McPoyal, G. for 10 yds. Tackle by Goodson, N..",2317,9,BAL,YKW,YKW,55,20,24
177,2,4,10:49,649,1,10,BAL,44,"Rush by Rainey, R. for 4 yds. Tackle by Marmeladov, V..",2317,9,BAL,YKW,YKW,44,20,24
178,2,4,10:23,623,2,6,BAL,40,"Pass by Akselsen, M., complete to McPoyal, G. for 12 yds. Tackle by Rove, C..",2317,9,BAL,YKW,YKW,40,20,24
179,2,4,9:45,585,1,10,BAL,28,"Akselsen, M. SACKED by Clifford Rove - CB for -9 yds.",2317,9,BAL,YKW,YKW,28,20,24
180,2,4,8:59,539,2,19,BAL,37,"Pass by Akselsen, M., complete to Milan, C. for 1 yds. Tackle by Roenick, A..",2317,9,BAL,YKW,YKW,37,20,24
181,2,4,8:19,499,3,18,BAL,36,"Pass by Akselsen, M. to McPoyal, G. is incomplete. Broken up by Goodson, N..",2317,9,BAL,YKW,YKW,36,20,24
182,1,4,8:16,496,4,18,BAL,36,"Punt by Forfeit, N. of 36 yards. Touchback.",2317,9,BAL,YKW,YKW,36,20,24
