,teamID,Q,time,totTime,down,distance,side,yard,play,gameID,S,W,homeTeam,awayTeam,teamPoss,dist2goal,awayScore,homeScore
74,1,2,06:45,2205,,,,,TOUCHDOWN! (Frost kick good),3357,15,1,BAL,COL,BAL,,7,21
75,1,2,06:45,2205,,,BAL,30,"Frost, A. kicks off.",3357,15,1,BAL,COL,BAL,70,7,21
76,3,2,06:45,2205,,,,,"Montgomery, B. takes it down the right side.",3357,15,1,BAL,COL,COL,,7,21
77,3,2,06:45,2205,,,,,"Montgomery, B. is finally brought down. A 32 yard return.",3357,15,1,BAL,COL,COL,,7,21
78,3,2,06:36,2196,1,10,COL,41,"Pass by McCormick, M. to Taffy, T. falls incomplete.",3357,15,1,BAL,COL,COL,59,7,21
79,3,2,06:31,2191,2,10,COL,41,"Pass by McCormick, M., complete to Bishop, J. for 37 yds. Tackle by Hornbacher, A..",3357,15,1,BAL,COL,COL,59,7,21
80,3,2,05:29,2129,1,10,BAL,22,"Rush by McCormick, M. for 9 yds. Tackle by Terim, F..",3357,15,1,BAL,COL,COL,22,7,21
81,3,2,04:37,2077,2,1,BAL,13,"McCormick, M. SACKED by Ben Horne - LB for -7 yds.",3357,15,1,BAL,COL,COL,13,7,21
82,3,2,04:02,2042,3,8,BAL,20,"Pass by McCormick, M. to Taffy, T. is incomplete. Broken up by Asipi III, A..",3357,15,1,BAL,COL,COL,20,7,21
83,3,2,03:59,2039,4,8,BAL,20,"37 yard FG by Ramero, E. is good.",3357,15,1,BAL,COL,COL,20,10,21
84,3,2,03:59,2039,,,COL,30,"Ramero, E. kicks off.",3357,15,1,BAL,COL,COL,70,10,21
85,1,2,03:59,2039,,,,,The kick sails into the endzone.,3357,15,1,BAL,COL,BAL,,10,21
86,1,2,03:59,2039,,,,,"Valentine, V. takes it out of the endzone!",3357,15,1,BAL,COL,BAL,,10,21
87,1,2,03:59,2039,,,,,"Valentine, V. takes it down the right side.",3357,15,1,BAL,COL,BAL,,10,21
88,1,2,03:59,2039,,,,,"Valentine, V. is finally brought down. A 37 yard return.",3357,15,1,BAL,COL,BAL,,10,21
89,1,2,03:49,2029,1,10,BAL,37,"Pass by Gambino, C., complete to Valentine, V. for 52 yds. Tackle by Montgomery, B..",3357,15,1,BAL,COL,BAL,63,10,21
90,1,2,02:30,1950,1,10,COL,10,"Pass by Gambino, C., complete to Harp, D. for 9 yds. Tackle by Berry, M..",3357,15,1,BAL,COL,BAL,10,10,21
91,1,2,01:45,1905,2,1,COL,1,Rush by Marquise Brown for 1 yds.,3357,15,1,BAL,COL,BAL,1,10,21
92,1,2,01:36,1896,,,,,TOUCHDOWN! (Frost kick good),3357,15,1,BAL,COL,BAL,,10,28
93,1,2,01:36,1896,,,BAL,30,"Frost, A. kicks off.",3357,15,1,BAL,COL,BAL,70,10,28
94,3,2,01:36,1896,,,COL,20,"Kickoff of 65 yards. Returned by Montgomery, B. for 15 yards.",3357,15,1,BAL,COL,COL,80,10,28
95,3,2,01:30,1890,1,10,COL,20,"Pass by McCormick, M., complete to LaMelllana, S. for 12 yds. Tackle by Green, W..",3357,15,1,BAL,COL,COL,80,10,28
96,3,2,01:30,1890,1,10,COL,32,Colorado Yeti : Timeout,3357,15,1,BAL,COL,COL,68,10,28
97,3,2,00:58,1858,1,10,COL,32,"Pass by McCormick, M. to Bishop, J. was dropped! Incomplete.",3357,15,1,BAL,COL,COL,68,10,28
98,3,2,00:55,1855,2,10,COL,32,"Pass by McCormick, M. to LaMelllana, S. was dropped! Incomplete.",3357,15,1,BAL,COL,COL,68,10,28
99,3,2,00:48,1848,3,10,COL,32,"Pass by McCormick, M., complete to Taffy, T. for 7 yds. Tackle by Asipi III, A..",3357,15,1,BAL,COL,COL,68,10,28
100,1,2,00:25,1825,4,3,COL,39,"Punt by Ramero, E. of 33 yards.",3357,15,1,BAL,COL,COL,61,10,28
101,1,2,00:25,1825,,,,,"Returned by Valentine, V. for 13 yards.",3357,15,1,BAL,COL,BAL,,10,28
102,1,2,00:13,1813,1,10,BAL,41,"Rush by Brown, M. for 2 yds. Tackle by Ludvig, O..",3357,15,1,BAL,COL,BAL,59,10,28
103,3,3,15:00,1800,,,COL,30,"Ramero, E. kicks off.",3357,15,1,BAL,COL,COL,70,10,28
104,1,3,15:00,1800,,,,,The kick sails into the endzone.,3357,15,1,BAL,COL,BAL,,10,28
105,1,3,15:00,1800,,,,,"Valentine, V. takes it out of the endzone!",3357,15,1,BAL,COL,BAL,,10,28
106,1,3,15:00,1800,,,,,"Valentine, V. takes it down the right side.",3357,15,1,BAL,COL,BAL,,10,28
107,1,3,15:00,1800,,,,,"Valentine, V. sheds a tackler.",3357,15,1,BAL,COL,BAL,,10,28
108,1,3,15:00,1800,,,,,A 46 yard return.,3357,15,1,BAL,COL,BAL,,10,28
109,1,3,14:49,1789,1,10,BAL,46,"Pass by Gambino, C., complete to L'Alto, V. for 6 yds. Tackle by Ludvig, O..",3357,15,1,BAL,COL,BAL,54,10,28
110,1,3,14:14,1754,2,4,COL,47,"Rush by Brown, M. for 5 yds. Tackle by Ludvig, O..",3357,15,1,BAL,COL,BAL,47,10,28
111,1,3,13:43,1723,1,10,COL,42,"Pass by Gambino, C., complete to Maddox, E. for 42 yds.",3357,15,1,BAL,COL,BAL,42,10,28
112,1,3,12:41,1661,,,,,TOUCHDOWN! (Frost kick good),3357,15,1,BAL,COL,BAL,,10,35
113,1,3,12:41,1661,,,BAL,30,"Frost, A. kicks off.",3357,15,1,BAL,COL,BAL,70,10,35
114,3,3,12:41,1661,,,,,The kick sails into the endzone.,3357,15,1,BAL,COL,COL,,10,35
115,3,3,12:41,1661,,,,,"Bishop, J. takes it out of the endzone!",3357,15,1,BAL,COL,COL,,10,35
116,3,3,12:41,1661,,,,,"Bishop, J. takes it down the right side.",3357,15,1,BAL,COL,COL,,10,35
117,3,3,12:41,1661,,,,,"Bishop, J. is finally brought down. A 36 yard return.",3357,15,1,BAL,COL,COL,,10,35
118,3,3,12:32,1652,1,10,COL,36,"Rush by Taffy, T. for 10 yds. Tackle by Roenick, A..",3357,15,1,BAL,COL,COL,64,10,35
119,3,3,12:09,1629,1,10,COL,46,"Pass by McCormick, M. to LaMelllana, S. falls incomplete.",3357,15,1,BAL,COL,COL,54,10,35
120,3,3,12:02,1622,2,10,COL,46,"Pass by McCormick, M., complete to Bishop, J. for 7 yds. Tackle by Hornbacher, A..",3357,15,1,BAL,COL,COL,54,10,35
121,3,3,11:29,1589,3,3,BAL,46,"Pass by McCormick, M., complete to Bishop, J. for 11 yds. Tackle by Trout, C..",3357,15,1,BAL,COL,COL,46,10,35
122,3,3,10:47,1547,1,10,BAL,35,"Pass by McCormick, M., complete to LaMelllana, S. for 7 yds. Tackle by Trout, C..",3357,15,1,BAL,COL,COL,35,10,35
123,3,3,10:17,1517,2,3,BAL,28,"Pass by McCormick, M. to Crindy, B. falls incomplete.",3357,15,1,BAL,COL,COL,28,10,35
124,3,3,10:12,1512,3,3,BAL,28,"Rush by Cansino, D. for 1 yds. Tackle by Roenick, A..",3357,15,1,BAL,COL,COL,28,10,35
125,3,3,09:50,1490,4,2,BAL,27,"44 yard FG by Ramero, E. is good.",3357,15,1,BAL,COL,COL,27,13,35
126,3,3,09:50,1490,,,COL,30,"Ramero, E. kicks off.",3357,15,1,BAL,COL,COL,70,13,35
127,1,3,09:50,1490,,,BAL,18,"Kickoff of 66 yards. Returned by Hornbacher, A. for 14 yards.",3357,15,1,BAL,COL,BAL,82,13,35
128,1,3,09:44,1484,1,10,BAL,18,"Pass by Gambino, C. to Maddox, E. is incomplete. Broken up by McCoy, C..",3357,15,1,BAL,COL,BAL,82,13,35
129,1,3,09:39,1479,2,10,BAL,18,"Gambino, C. SACKED by Fraiser Crane - DE for -11 yds.",3357,15,1,BAL,COL,BAL,82,13,35
130,1,3,09:06,1446,3,21,BAL,7,"Pass by Gambino, C. to Squanch, V. was dropped! Incomplete.",3357,15,1,BAL,COL,BAL,93,13,35
131,3,3,08:59,1439,4,21,BAL,7,"Punt by Frost, A. of 39 yards. No return.",3357,15,1,BAL,COL,BAL,93,13,35
132,3,3,08:51,1431,1,10,BAL,46,"Pass by McCormick, M. to Crindy, B. falls incomplete.",3357,15,1,BAL,COL,COL,46,13,35
133,3,3,08:44,1424,2,10,BAL,46,"Rush by McCormick, M. for 0 yds. Tackle by Clark, T..",3357,15,1,BAL,COL,COL,46,13,35
134,3,3,08:09,1389,3,10,BAL,46,"Pass by McCormick, M. to Grau, M. is incomplete. Broken up by Horne, B..",3357,15,1,BAL,COL,COL,46,13,35
135,1,3,08:04,1384,4,10,BAL,46,"Punt by Ramero, E. of 46 yards. Touchback.",3357,15,1,BAL,COL,COL,46,13,35
136,1,3,08:00,1380,1,10,BAL,20,"Rush by Brown, M. for 7 yds. Tackle by Gabagool, T..",3357,15,1,BAL,COL,BAL,80,13,35
137,1,3,07:26,1346,2,3,BAL,27,"Pass by Gambino, C., complete to Maddox, E. for 6 yds. Tackle by McCoy, C..",3357,15,1,BAL,COL,BAL,73,13,35
138,1,3,06:54,1314,1,10,BAL,33,"Pass by Gambino, C., complete to L'Alto, V. for 4 yds. Tackle by Lejune, L..",3357,15,1,BAL,COL,BAL,67,13,35
139,1,3,06:19,1279,2,6,BAL,37,"Rush by Brown, M. for 9 yds. Tackle by Ludvig, O..",3357,15,1,BAL,COL,BAL,63,13,35
140,1,3,05:53,1253,1,10,BAL,46,"Pass by Gambino, C. to Maddox, E. falls incomplete.",3357,15,1,BAL,COL,BAL,54,13,35
141,1,3,05:49,1249,2,10,BAL,46,"Rush by Brown, M. for 2 yds. Tackle by Crane, F..",3357,15,1,BAL,COL,BAL,54,13,35
142,1,3,05:32,1232,3,8,BAL,48,"Pass by Gambino, C., complete to Nagasawa, Y. for 17 yds. Tackle by Sinclair, Q..",3357,15,1,BAL,COL,BAL,52,13,35
143,1,3,04:56,1196,1,10,COL,35,"Rush by Brown, M. for 8 yds. Tackle by Gabagool, T..",3357,15,1,BAL,COL,BAL,35,13,35
144,1,3,04:31,1171,2,2,COL,27,"Pass by Gambino, C., complete to Squanch, V. for 27 yds.",3357,15,1,BAL,COL,BAL,27,13,35
145,1,3,03:44,1124,,,,,TOUCHDOWN! (Frost kick good),3357,15,1,BAL,COL,BAL,,13,42
146,1,3,03:44,1124,,,BAL,30,"Frost, A. kicks off.",3357,15,1,BAL,COL,BAL,70,13,42
147,3,3,03:44,1124,,,,,The kick sails into the endzone.,3357,15,1,BAL,COL,COL,,13,42
148,3,3,03:44,1124,,,,,"Montgomery, B. takes it out of the endzone!",3357,15,1,BAL,COL,COL,,13,42
149,3,3,03:44,1124,,,,,"Montgomery, B. takes it down the right side.",3357,15,1,BAL,COL,COL,,13,42
150,3,3,03:44,1124,,,,,"Montgomery, B. is finally brought down. A 35 yard return.",3357,15,1,BAL,COL,COL,,13,42
151,3,3,03:38,1118,1,10,COL,35,"Rush by Taffy, T. for 1 yds. Tackle by Roenick, A..",3357,15,1,BAL,COL,COL,65,13,42
152,3,3,03:19,1099,2,9,COL,36,"Pass by McCormick, M., complete to Taffy, T. for 5 yds. Tackle by Roenick, A..",3357,15,1,BAL,COL,COL,64,13,42
153,3,3,02:49,1069,3,4,COL,41,"Pass by McCormick, M., complete to Taffy, T. for 7 yds. Tackle by Asipi III, A..",3357,15,1,BAL,COL,COL,59,13,42
154,3,3,02:15,1035,1,10,COL,48,"Pass by McCormick, M. to LaMelllana, S. falls incomplete.",3357,15,1,BAL,COL,COL,52,13,42
155,3,3,02:10,1030,2,10,COL,48,"Pass by McCormick, M., to North, F.. INTERCEPTION by Asipi III, A. at the BAL - 41 yard line and returned for 58 yards.",3357,15,1,BAL,COL,COL,52,13,42
156,1,3,01:50,1010,1,1,COL,1,"Pass by Gambino, C., complete to L'Alto, V. for 1 yds.",3357,15,1,BAL,COL,BAL,1,13,42
157,1,3,01:31,991,,,,,TOUCHDOWN! (Frost kick good),3357,15,1,BAL,COL,BAL,,13,49
158,3,3,01:31,991,,,,,"Kickoff by Frost, A. deep into the endzone. Bishop, J. kneels for a touchback.",3357,15,1,BAL,COL,COL,,13,49
159,3,3,01:31,991,1,10,COL,20,"Pass by McCormick, M., complete to Taffy, T. for 6 yds. Tackle by Asipi III, A..",3357,15,1,BAL,COL,COL,80,13,49
160,3,3,01:08,968,2,4,COL,26,"McCormick, M. SACKED by Kwame Abayomi Mbanefo - DE for -5 yds.",3357,15,1,BAL,COL,COL,74,13,49
161,3,3,00:50,950,3,9,COL,21,"Pass by McCormick, M., complete to Grau, M. for 6 yds. Tackle by Horne, B..",3357,15,1,BAL,COL,COL,79,13,49
162,1,3,00:17,917,4,3,COL,27,"Punt by Ramero, E. of 46 yards. No return.",3357,15,1,BAL,COL,COL,73,13,49
163,1,3,00:09,909,1,10,BAL,27,"Pass by Gambino, C., complete to L'Alto, V. for 5 yds. Tackle by Berry, M..",3357,15,1,BAL,COL,BAL,73,13,49
164,1,4,15:00,900,1,10,BAL,42,"Yeti Penalty on Ludvig, O.: Tripping.",3357,15,1,BAL,COL,BAL,58,13,49
165,1,4,14:41,881,1,10,BAL,42,"Pass by Gambino, C. to Maddox, E. falls incomplete.",3357,15,1,BAL,COL,BAL,58,13,49
166,1,4,14:34,874,2,10,BAL,42,"Rush by Brown, M. for 10 yds. Tackle by Montgomery, B..",3357,15,1,BAL,COL,BAL,58,13,49
167,1,4,13:54,834,1,10,COL,48,"Pass by Gambino, C. to Brown, M. was dropped! Incomplete.",3357,15,1,BAL,COL,BAL,48,13,49
168,1,4,13:49,829,2,10,COL,48,"Rush by Brown, M. for 8 yds. Tackle by Berry, M..",3357,15,1,BAL,COL,BAL,48,13,49
169,1,4,13:23,803,3,2,COL,40,"Pass by Gambino, C., complete to Valentine, V. for 10 yds. Tackle by Montgomery, B..",3357,15,1,BAL,COL,BAL,40,13,49
170,1,4,12:50,770,1,10,COL,30,"Pass by Gambino, C., complete to Brown, M. for 10 yds. Tackle by McCoy, C..",3357,15,1,BAL,COL,BAL,30,13,49
171,1,4,12:05,725,1,10,COL,20,"Rush by Taylor, O. for 7 yds. Tackle by McBrain, S..",3357,15,1,BAL,COL,BAL,20,13,49
172,1,4,11:40,700,2,3,COL,13,"Pass by Gambino, C., complete to Brown, M. for 2 yds. Tackle by Gabagool, T..",3357,15,1,BAL,COL,BAL,13,13,49
173,1,4,11:02,662,3,1,COL,11,"Pass by Gambino, C., complete to Maddox, E. for 11 yds.",3357,15,1,BAL,COL,BAL,11,13,49
174,1,4,10:37,637,,,,,TOUCHDOWN! (Frost kick good),3357,15,1,BAL,COL,BAL,,13,56
175,1,4,10:37,637,,,BAL,30,"Frost, A. kicks off.",3357,15,1,BAL,COL,BAL,70,13,56
176,3,4,10:37,637,,,COL,29,"Kickoff of 62 yards. Returned by Montgomery, B. for 21 yards.",3357,15,1,BAL,COL,COL,71,13,56
177,3,4,10:27,627,1,10,COL,29,"Pass by McCormick, M. to Taffy, T. falls incomplete.",3357,15,1,BAL,COL,COL,71,13,56
178,3,4,10:21,621,2,10,COL,29,"Pass by McCormick, M. to LaMelllana, S. was dropped! Incomplete.",3357,15,1,BAL,COL,COL,71,13,56
179,3,4,10:18,618,3,10,COL,29,"McCormick, M. SACKED by Jaylin Hobbs - DT for -6 yds.",3357,15,1,BAL,COL,COL,71,13,56
180,1,4,09:49,589,4,16,COL,23,"Punt by Ramero, E. of 30 yards.",3357,15,1,BAL,COL,COL,77,13,56
181,1,4,09:49,589,,,,,"Returned by Valentine, V. for 15 yards.",3357,15,1,BAL,COL,BAL,,13,56
182,1,4,09:40,580,1,10,COL,38,"Rush by Brown, M. for 2 yds. Tackle by Crane, F..",3357,15,1,BAL,COL,BAL,38,13,56
183,1,4,09:21,561,2,8,COL,36,"Pass by Gambino, C., complete to Squanch, V. for 12 yds. Tackle by Sinclair, Q..",3357,15,1,BAL,COL,BAL,36,13,56
184,1,4,08:45,525,1,10,COL,24,"Rush by Brown, M. for 5 yds. Tackle by Gabagool, T..",3357,15,1,BAL,COL,BAL,24,13,56
185,1,4,08:19,499,2,5,COL,19,"Rush by Brown, M. for 3 yds. Tackle by Marrett, O..",3357,15,1,BAL,COL,BAL,19,13,56
186,1,4,07:53,473,3,2,COL,16,"Rush by Brown, M. for 7 yds. Tackle by Montgomery, B..",3357,15,1,BAL,COL,BAL,16,13,56
