,teamID,Q,time,totTime,down,distance,side,yard,play,gameID,S,W,homeTeam,awayTeam,teamPoss,dist2goal,awayScore,homeScore
32,3,1,07:00,3120,1,5,YKW,36,"Rush by Nuck, B. for 13 yds. Tackle by Taylor, C..",1728,7,1,COL,YKW,COL,36,3,3
33,3,1,06:26,3086,1,10,YKW,12,"Wraiths Penalty on Kane, M.: Unsportsmanlike Conduct.",1728,7,1,COL,YKW,COL,12,3,3
34,3,1,06:04,3064,1,10,YKW,12,"Pass by (R) Applehort, R. to Crush, C. falls incomplete.",1728,7,1,COL,YKW,COL,12,3,3
35,3,1,05:57,3057,2,10,YKW,12,"Pass by (R) Applehort, R. to (R) Miller, H. falls incomplete.",1728,7,1,COL,YKW,COL,12,3,3
36,3,1,05:52,3052,3,10,YKW,12,"Pass by (R) Applehort, R., complete to Aaron, D. for 12 yds.",1728,7,1,COL,YKW,COL,12,3,3
37,3,1,05:25,3025,,,,,TOUCHDOWN! (McCormick kick good),1728,7,1,COL,YKW,COL,,3,10
38,3,1,05:25,3025,,,COL,30,"McCormick, M. kicks off.",1728,7,1,COL,YKW,COL,70,3,10
39,2,1,05:25,3025,,,,,The kick sails into the endzone.,1728,7,1,COL,YKW,YKW,,3,10
40,2,1,05:25,3025,,,,,"Lavelle, D. takes it out of the endzone!",1728,7,1,COL,YKW,YKW,,3,10
41,2,1,05:25,3025,,,YKW,29,"Kickoff of 80 yards. Returned by Lavelle, D. for 29 yards.",1728,7,1,COL,YKW,YKW,71,3,10
42,2,1,05:18,3018,1,10,YKW,29,"Rush by Rainey, R. for 4 yds. Tackle by (R) Danger, D..",1728,7,1,COL,YKW,YKW,71,3,10
43,2,1,04:31,2971,2,6,YKW,33,"Pass by Akselsen, M., complete to Cook, B. for 13 yds. Tackle by Bly Jr., A..",1728,7,1,COL,YKW,YKW,67,3,10
44,2,1,03:31,2911,1,10,YKW,46,"Rush by Akselsen, M. for -1 yds. Tackle by Pierno, N..",1728,7,1,COL,YKW,YKW,54,3,10
45,2,1,03:16,2896,2,11,YKW,45,"Rush by Rainey, R. for 6 yds. Tackle by Saint, J..",1728,7,1,COL,YKW,YKW,55,3,10
46,2,1,02:51,2871,3,5,COL,48,"Rush by Rainey, R. for 6 yds. Tackle by Ishigawa, H..",1728,7,1,COL,YKW,YKW,48,3,10
47,2,1,02:33,2853,1,10,COL,42,"Pass by Akselsen, M., complete to Cook, B. for 14 yds. Tackle by Bly Jr., A..",1728,7,1,COL,YKW,YKW,42,3,10
48,2,1,02:00,2820,1,10,COL,28,"Pass by Akselsen, M. to Cook, B. falls incomplete.",1728,7,1,COL,YKW,YKW,28,3,10
49,2,1,01:56,2816,2,10,COL,28,"Pass by Akselsen, M., complete to Harris Jr., F. for 8 yds. Tackle by Tillman, M..",1728,7,1,COL,YKW,YKW,28,3,10
50,2,1,01:29,2789,3,17,COL,35,"Wraiths Penalty on Harris Jr., F.: Clipping.",1728,7,1,COL,YKW,YKW,35,3,10
51,2,1,01:03,2763,3,27,COL,45,"Wraiths Penalty on Mushing, M.: Tripping.",1728,7,1,COL,YKW,YKW,45,3,10
52,2,1,00:08,2708,3,27,COL,45,"Pass by Akselsen, M., complete to Kennedy, E. for 38 yds. Tackle by Tillman, M..",1728,7,1,COL,YKW,YKW,45,3,10
53,2,2,15:00,2700,1,7,COL,7,"Pass by Akselsen, M., complete to Harris Jr., F. for 7 yds.",1728,7,1,COL,YKW,YKW,7,3,10
54,2,2,14:36,2676,,,,,TOUCHDOWN! (Forfeit kick good),1728,7,1,COL,YKW,YKW,,10,10
55,2,2,14:36,2676,,,YKW,30,"Forfeit, N. kicks off.",1728,7,1,COL,YKW,YKW,70,10,10
56,3,2,14:36,2676,,,,,The kick sails into the endzone.,1728,7,1,COL,YKW,COL,,10,10
57,3,2,14:36,2676,,,,,"Bly Jr., A. takes it out of the endzone!",1728,7,1,COL,YKW,COL,,10,10
58,3,2,14:36,2676,,,,,"Bly Jr., A. takes it down the left side.",1728,7,1,COL,YKW,COL,,10,10
59,3,2,14:36,2676,,,,,"Bly Jr., A. is finally brought down. A 35 yard return.",1728,7,1,COL,YKW,COL,,10,10
60,3,2,14:31,2671,1,10,COL,35,"(R) Applehort, R. throws the ball away to avoid the sack.",1728,7,1,COL,YKW,COL,65,10,10
61,3,2,14:10,2650,2,10,COL,35,"Pass by (R) Applehort, R. to Nuck, B. was dropped! Incomplete.",1728,7,1,COL,YKW,COL,65,10,10
62,3,2,14:04,2644,3,10,COL,35,"Pass by (R) Applehort, R., complete to Joyce, S. for 6 yds. Tackle by Hardrool, C..",1728,7,1,COL,YKW,COL,65,10,10
63,2,2,13:26,2606,4,4,COL,41,"Punt by McCormick, M. of 39 yards.",1728,7,1,COL,YKW,COL,59,10,10
64,2,2,13:26,2606,,,,,"Returned by Lavelle, D. for 4 yards.",1728,7,1,COL,YKW,YKW,,10,10
65,2,2,13:16,2596,1,10,YKW,23,"Rush by Akselsen, M. for a short gain. Tackle by Saint, J..",1728,7,1,COL,YKW,YKW,77,10,10
66,2,2,12:43,2563,2,10,YKW,23,"Akselsen, M. throws the ball away to avoid the sack.",1728,7,1,COL,YKW,YKW,77,10,10
67,2,2,12:24,2544,3,10,YKW,23,"Pass by Akselsen, M. to Rainey, R. falls incomplete.",1728,7,1,COL,YKW,YKW,77,10,10
68,3,2,12:17,2537,4,10,YKW,23,"Punt by Forfeit, N. of 43 yards.",1728,7,1,COL,YKW,YKW,77,10,10
69,3,2,12:17,2537,,,,,"Returned by Bly Jr., A. for -3 yards.",1728,7,1,COL,YKW,COL,,10,10
70,3,2,12:06,2526,1,10,COL,30,"Rush by Joyce, S. for a short gain. Tackle by Tuck, J..",1728,7,1,COL,YKW,COL,70,10,10
71,3,2,11:54,2514,2,10,COL,30,"(R) Applehort, R. SACKED by Jayce Tuck - DE for -11 yds.",1728,7,1,COL,YKW,COL,70,10,10
72,3,2,11:26,2486,3,21,COL,19,"Pass by (R) Applehort, R. to Nuck, B. is incomplete. Broken up by Tiernan, L..",1728,7,1,COL,YKW,COL,81,10,10
73,2,2,11:22,2482,4,21,COL,19,"Punt by McCormick, M. of 64 yards.",1728,7,1,COL,YKW,COL,81,10,10
74,2,2,11:22,2482,,,,,"Returned by Lavelle, D. for 14 yards.",1728,7,1,COL,YKW,YKW,,10,10
75,2,2,11:10,2470,1,10,YKW,30,"Pass by Akselsen, M., complete to Kennedy, E. for 13 yds. Tackle by Anderson, R..",1728,7,1,COL,YKW,YKW,70,10,10
76,2,2,10:23,2423,1,10,YKW,43,"Rush by Rainey, R. for 11 yds. Tackle by Bly Jr., A..",1728,7,1,COL,YKW,YKW,57,10,10
77,2,2,09:35,2375,1,10,COL,45,"Rush by Akselsen, M. for 1 yds. Tackle by Sandoval, A..",1728,7,1,COL,YKW,YKW,45,10,10
78,2,2,09:07,2347,2,9,COL,44,"Pass by Akselsen, M. to Harris Jr., F. is incomplete. Broken up by (R) Danger, D..",1728,7,1,COL,YKW,YKW,44,10,10
79,2,2,09:04,2344,3,14,COL,49,"Wraiths Penalty on Cook, B.: Too many men on the field.",1728,7,1,COL,YKW,YKW,49,10,10
80,2,2,09:04,2344,3,14,COL,49,"Pass by Akselsen, M., complete to Cook, B. for 9 yds. Tackle by Bly Jr., A..",1728,7,1,COL,YKW,YKW,49,10,10
81,2,2,08:11,2291,4,5,COL,40,"Pass by Akselsen, M. to Cook, B. is incomplete. Broken up by Bly Jr., A..",1728,7,1,COL,YKW,YKW,40,10,10
82,2,2,08:11,2291,4,5,COL,40,Turnover on downs.,1728,7,1,COL,YKW,YKW,40,10,10
83,3,2,08:07,2287,1,10,COL,40,"Rush by Nuck, B. for 1 yds. Tackle by Maddox, R..",1728,7,1,COL,YKW,COL,60,10,10
84,3,2,07:58,2278,2,9,COL,41,"Rush by Joyce, S. for 4 yds. Tackle by Tweed, B..",1728,7,1,COL,YKW,COL,59,10,10
85,3,2,07:40,2260,3,5,COL,45,"(R) Applehort, R. SACKED by William Ridley - LB for -7 yds.",1728,7,1,COL,YKW,COL,55,10,10
86,2,2,07:09,2229,4,12,COL,38,"Punt by McCormick, M. of 46 yards. No return.",1728,7,1,COL,YKW,COL,62,10,10
87,2,2,07:00,2220,1,10,YKW,15,"Pass by Akselsen, M. to Kennedy, E. is incomplete. Broken up by Tillman, M..",1728,7,1,COL,YKW,YKW,85,10,10
88,2,2,06:56,2216,2,10,YKW,15,"Akselsen, M. SACKED by Haruki Ishigawa - LB for -7 yds.",1728,7,1,COL,YKW,YKW,85,10,10
89,2,2,06:19,2179,3,17,YKW,8,"Pass by Akselsen, M., complete to McPoyal, G. for 14 yds. Tackle by (R) Danger, D..",1728,7,1,COL,YKW,YKW,92,10,10
90,3,2,05:25,2125,4,3,YKW,22,"Punt by Forfeit, N. of 56 yards. No return.",1728,7,1,COL,YKW,YKW,78,10,10
91,3,2,05:18,2118,1,10,COL,21,"Rush by Nuck, B. for 6 yds. Tackle by Ridley, W..",1728,7,1,COL,YKW,COL,79,10,10
92,3,2,04:56,2096,2,4,COL,27,"Pass by (R) Applehort, R., complete to Aaron, D. for 8 yds. Tackle by Carter, P..",1728,7,1,COL,YKW,COL,73,10,10
93,3,2,04:15,2055,1,10,COL,35,"Rush by Nuck, B. for -1 yds. Tackle by Tuck, J..",1728,7,1,COL,YKW,COL,65,10,10
94,3,2,04:01,2041,2,11,COL,34,"Pass by (R) Applehort, R. to Crush, C. falls incomplete.",1728,7,1,COL,YKW,COL,66,10,10
95,3,2,03:54,2034,3,11,COL,34,"Pass by (R) Applehort, R., complete to Crush, C. for 12 yds. Tackle by Kane, M..",1728,7,1,COL,YKW,COL,66,10,10
96,3,2,03:18,1998,1,10,COL,46,"Pass by (R) Applehort, R., complete to (R) Miller, H. for 19 yds. Tackle by Carter, P..",1728,7,1,COL,YKW,COL,54,10,10
97,3,2,02:32,1952,1,10,YKW,34,"Pass by (R) Applehort, R. to (R) Miller, H. was dropped! Incomplete.",1728,7,1,COL,YKW,COL,34,10,10
98,3,2,02:27,1947,2,10,YKW,34,"Rush by Nuck, B. for 2 yds. Tackle by Tuck, J..",1728,7,1,COL,YKW,COL,34,10,10
99,3,2,02:12,1932,3,8,YKW,32,"Pass by (R) Applehort, R., complete to Aaron, D. for 8 yds. Tackle by Carter, P..",1728,7,1,COL,YKW,COL,32,10,10
100,3,2,02:12,1932,1,10,YKW,24,Colorado Yeti : Timeout,1728,7,1,COL,YKW,COL,24,10,10
101,3,2,01:48,1908,1,10,YKW,24,"(R) Applehort, R. SACKED by Jayce Tuck - DE for -11 yds.",1728,7,1,COL,YKW,COL,24,10,10
102,3,2,01:48,1908,2,21,YKW,35,Colorado Yeti : Timeout,1728,7,1,COL,YKW,COL,35,10,10
103,3,2,01:22,1882,2,21,YKW,35,"Rush by Nuck, B. for 7 yds. Tackle by Ridley, W..",1728,7,1,COL,YKW,COL,35,10,10
104,3,2,01:01,1861,3,14,YKW,28,"Pass by (R) Applehort, R. to Crush, C. was dropped! Incomplete.",1728,7,1,COL,YKW,COL,28,10,10
105,3,2,00:54,1854,4,14,YKW,28,"45 yard FG by McCormick, M. is good.",1728,7,1,COL,YKW,COL,28,10,13
106,3,2,00:54,1854,,,COL,30,"McCormick, M. kicks off.",1728,7,1,COL,YKW,COL,70,10,13
107,2,2,00:54,1854,,,,,The kick sails into the endzone.,1728,7,1,COL,YKW,YKW,,10,13
108,2,2,00:54,1854,,,,,"Cook, B. takes it out of the endzone!",1728,7,1,COL,YKW,YKW,,10,13
109,2,2,00:54,1854,,,YKW,30,"Kickoff of 75 yards. Returned by Cook, B. for 30 yards.",1728,7,1,COL,YKW,YKW,70,10,13
110,2,2,00:44,1844,1,5,YKW,35,"Yeti Penalty on Ruckus, B.: Encroachment.",1728,7,1,COL,YKW,YKW,65,10,13
111,2,2,00:44,1844,1,5,YKW,35,"Pass by Akselsen, M., complete to Kennedy, E. for 7 yds. Tackle by Tillman, M..",1728,7,1,COL,YKW,YKW,65,10,13
112,2,2,00:44,1844,1,10,YKW,42,Yellowknife Wraiths : Timeout,1728,7,1,COL,YKW,YKW,58,10,13
113,2,2,00:20,1820,1,10,YKW,42,"Pass by Akselsen, M. to McPoyal, G. was dropped! Incomplete.",1728,7,1,COL,YKW,YKW,58,10,13
114,2,2,00:14,1814,2,10,YKW,42,"Pass by Akselsen, M., complete to Kennedy, E. for 4 yds. Tackle by Tillman, M..",1728,7,1,COL,YKW,YKW,58,10,13
115,2,3,15:00,1800,,,YKW,30,"Forfeit, N. kicks off.",1728,7,1,COL,YKW,YKW,70,10,13
116,3,3,15:00,1800,,,,,"(R) Miller, H. takes it down the left side.",1728,7,1,COL,YKW,COL,,10,13
117,3,3,15:00,1800,,,,,"(R) Miller, H. is finally brought down. A 37 yard return.",1728,7,1,COL,YKW,COL,,10,13
118,3,3,14:53,1793,1,10,COL,42,"Pass by (R) Applehort, R. to (R) Miller, H. was dropped! Incomplete.",1728,7,1,COL,YKW,COL,58,10,13
119,3,3,14:47,1787,2,10,COL,42,"Rush by Nuck, B. for 5 yds. Tackle by Ridley, W..",1728,7,1,COL,YKW,COL,58,10,13
120,3,3,14:33,1773,3,5,COL,47,"Pass by (R) Applehort, R. to Wheat, B. falls incomplete.",1728,7,1,COL,YKW,COL,53,10,13
121,2,3,14:29,1769,4,5,COL,47,"Punt by McCormick, M. of 53 yards. Touchback.",1728,7,1,COL,YKW,COL,53,10,13
122,2,3,14:26,1766,1,10,YKW,20,"Pass by Akselsen, M., complete to McPoyal, G. for 28 yds. Tackle by Bly Jr., A..",1728,7,1,COL,YKW,YKW,80,10,13
123,2,3,13:10,1690,1,10,YKW,48,"Pass by Akselsen, M., complete to Kennedy, E. for 19 yds. Tackle by Tillman, M..",1728,7,1,COL,YKW,YKW,52,10,13
124,2,3,12:14,1634,1,10,COL,33,"Pass by Akselsen, M. to Harris Jr., F. was dropped! Incomplete.",1728,7,1,COL,YKW,YKW,33,10,13
125,2,3,12:10,1630,2,10,COL,33,"Akselsen, M. SACKED by Bobby Ruckus - SS for -6 yds.",1728,7,1,COL,YKW,YKW,33,10,13
126,2,3,11:34,1594,3,16,COL,39,"Pass by Akselsen, M. to Rainey, R. was dropped! Incomplete.",1728,7,1,COL,YKW,YKW,39,10,13
127,3,3,11:28,1588,4,16,COL,39,"Punt by Forfeit, N. of 39 yards. Touchback.",1728,7,1,COL,YKW,YKW,39,10,13
128,3,3,11:25,1585,1,10,COL,20,"Pass by (R) Applehort, R., complete to Aaron, D. for 12 yds. Tackle by Hardrool, C..",1728,7,1,COL,YKW,COL,80,10,13
129,3,3,10:53,1553,1,10,COL,32,"Pass by (R) Applehort, R., complete to Aaron, D. for 29 yds. Tackle by Hardrool, C..",1728,7,1,COL,YKW,COL,68,10,13
130,3,3,09:57,1497,1,10,YKW,39,"Pass by (R) Applehort, R. to (R) Miller, H. was dropped! Incomplete.",1728,7,1,COL,YKW,COL,39,10,13
131,3,3,09:52,1492,2,10,YKW,39,"Pass by (R) Applehort, R., to Aaron, D.. INTERCEPTION by Lavelle, D. at the YKW - 34 yard line and returned for -1 yards.",1728,7,1,COL,YKW,COL,39,10,13
132,2,3,09:27,1467,1,10,YKW,33,"Pass by Akselsen, M., complete to Rainey, R. for 21 yds. Tackle by Bly Jr., A..",1728,7,1,COL,YKW,YKW,67,10,13
133,2,3,08:15,1395,1,10,COL,46,"Akselsen, M. SACKED by Nicholas Pierno - DT for -7 yds.",1728,7,1,COL,YKW,YKW,46,10,13
134,2,3,07:43,1363,2,17,YKW,47,"Pass by Akselsen, M., complete to Cook, B. for 5 yds. Tackle by Bly Jr., A..",1728,7,1,COL,YKW,YKW,53,10,13
135,2,3,07:10,1330,3,12,COL,48,"Akselsen, M. SACKED by Antonio Sandoval - DE for -11 yds.",1728,7,1,COL,YKW,YKW,48,10,13
136,3,3,06:30,1290,4,23,YKW,41,"Punt by Forfeit, N. of 33 yards.",1728,7,1,COL,YKW,YKW,59,10,13
137,3,3,06:30,1290,,,,,"Returned by Bly Jr., A. for -3 yards.",1728,7,1,COL,YKW,COL,,10,13
138,3,3,06:17,1277,1,10,COL,23,"Rush by Joyce, S. for 3 yds. Tackle by Ridley, W..",1728,7,1,COL,YKW,COL,77,10,13
139,3,3,05:51,1251,2,7,COL,26,"Pass by (R) Applehort, R., complete to Crush, C. for 6 yds. Tackle by Taylor, C..",1728,7,1,COL,YKW,COL,74,10,13
140,3,3,05:17,1217,3,1,COL,32,"Rush by Nuck, B. for 2 yds. Tackle by Maddox, R..",1728,7,1,COL,YKW,COL,68,10,13
141,3,3,05:00,1200,1,10,COL,34,"Pass by (R) Applehort, R. to (R) Miller, H. was dropped! Incomplete.",1728,7,1,COL,YKW,COL,66,10,13
142,3,3,04:57,1197,2,10,COL,34,"Pass by (R) Applehort, R. to Aaron, D. was dropped! Incomplete.",1728,7,1,COL,YKW,COL,66,10,13
143,3,3,04:50,1190,3,10,COL,34,"Pass by (R) Applehort, R. to (R) Miller, H. was dropped! Incomplete.",1728,7,1,COL,YKW,COL,66,10,13
144,2,3,04:43,1183,4,10,COL,34,"Punt by McCormick, M. of 65 yards. No return.",1728,7,1,COL,YKW,COL,66,10,13
145,2,3,04:35,1175,1,10,YKW,1,"Akselsen, M. SACKED by Nicholas Pierno - DT for -6 yds. The play results in a SAFETY!",1728,7,1,COL,YKW,YKW,99,10,13
146,3,3,04:35,1175,,,COL,20,"Free Kick by Forfeit, N. of 32 yards. Returned by Bly Jr., A. for 0 yards.",1728,7,1,COL,YKW,COL,80,10,13
147,3,3,04:15,1155,1,10,COL,48,"(R) Applehort, R. throws the ball away to avoid the sack.",1728,7,1,COL,YKW,COL,52,10,15
148,3,3,03:58,1138,2,10,COL,48,"Rush by Joyce, S. for 1 yds. Tackle by Medved, E..",1728,7,1,COL,YKW,COL,52,10,15
149,3,3,03:46,1126,3,9,COL,49,"(R) Applehort, R. SACKED by William Ridley - LB for -6 yds.",1728,7,1,COL,YKW,COL,51,10,15
150,2,3,03:22,1102,4,15,COL,43,"Punt by McCormick, M. of 57 yards. Touchback.",1728,7,1,COL,YKW,COL,57,10,15
151,2,3,03:17,1097,1,10,YKW,20,"Pass by Akselsen, M., complete to Harris Jr., F. for 16 yds. Tackle by Saint, J..",1728,7,1,COL,YKW,YKW,80,10,15
152,2,3,02:18,1038,1,10,YKW,36,"Pass by Akselsen, M., complete to McPoyal, G. for 9 yds. Tackle by Bly Jr., A..",1728,7,1,COL,YKW,YKW,64,10,15
153,2,3,01:46,1006,2,1,YKW,45,"Pass by Akselsen, M., complete to Harris Jr., F. for 6 yds. Tackle by Anderson, R..",1728,7,1,COL,YKW,YKW,55,10,15
154,2,3,01:17,977,1,10,COL,49,"Pass by Akselsen, M. to McPoyal, G. was dropped! Incomplete.",1728,7,1,COL,YKW,YKW,49,10,15
155,2,3,01:11,971,2,10,COL,49,"Pass by Akselsen, M., complete to Rocket, J. for 21 yds. Tackle by Ruckus, B..",1728,7,1,COL,YKW,YKW,49,10,15
156,2,3,00:25,925,1,10,COL,28,"Pass by Akselsen, M., complete to Cook, B. for 25 yds. Tackle by Bly Jr., A..",1728,7,1,COL,YKW,YKW,28,10,15
157,2,4,15:00,900,1,3,COL,3,Rush by Robby Rainey for 3 yds.,1728,7,1,COL,YKW,YKW,3,10,15
158,2,4,14:52,892,,,,,TOUCHDOWN! 2 point conversion failed.,1728,7,1,COL,YKW,YKW,,16,15
159,2,4,14:52,892,,,YKW,30,"Forfeit, N. kicks off.",1728,7,1,COL,YKW,YKW,70,16,15
160,3,4,14:52,892,,,,,The kick sails into the endzone.,1728,7,1,COL,YKW,COL,,16,15
161,3,4,14:52,892,,,,,"(R) Miller, H. takes it out of the endzone!",1728,7,1,COL,YKW,COL,,16,15
162,3,4,14:52,892,,,,,"(R) Miller, H. takes it down the middle.",1728,7,1,COL,YKW,COL,,16,15
163,3,4,14:52,892,,,,,"(R) Miller, H. is finally brought down. A 35 yard return.",1728,7,1,COL,YKW,COL,,16,15
164,3,4,14:43,883,1,10,COL,35,"(R) Applehort, R. throws the ball away to avoid the sack.",1728,7,1,COL,YKW,COL,65,16,15
165,3,4,14:26,866,2,10,COL,35,"Pass by (R) Applehort, R., complete to (R) Miller, H. for 9 yds. Tackle by Tweed, B..",1728,7,1,COL,YKW,COL,65,16,15
166,3,4,13:54,834,3,1,COL,44,"Pass by (R) Applehort, R. to Aaron, D. was dropped! Incomplete.",1728,7,1,COL,YKW,COL,56,16,15
167,2,4,13:49,829,4,1,COL,44,"Punt by McCormick, M. of 55 yards. Touchback.",1728,7,1,COL,YKW,COL,56,16,15
168,2,4,13:45,825,1,10,YKW,20,"Pass by Akselsen, M. to McPoyal, G. falls incomplete.",1728,7,1,COL,YKW,YKW,80,16,15
169,2,4,13:41,821,2,10,YKW,20,"Pass by Akselsen, M., complete to Harris Jr., F. for 7 yds. Tackle by (R) Danger, D..",1728,7,1,COL,YKW,YKW,80,16,15
170,2,4,12:53,773,3,3,YKW,27,"Pass by Akselsen, M., complete to Rocket, J. for 12 yds. Tackle by Tillman, M..",1728,7,1,COL,YKW,YKW,73,16,15
171,2,4,12:13,733,1,10,YKW,39,"Pass by Akselsen, M. to Rainey, R. is incomplete. Broken up by Saint, J..",1728,7,1,COL,YKW,YKW,61,16,15
172,2,4,12:10,730,2,10,YKW,39,"Rush by Akselsen, M. for 9 yds. Tackle by Ishigawa, H..",1728,7,1,COL,YKW,YKW,61,16,15
173,2,4,11:40,700,1,10,COL,37,"Yeti Penalty on Tillman, M.: Unnecessary Roughness.",1728,7,1,COL,YKW,YKW,37,16,15
174,2,4,11:17,677,1,10,COL,37,"Pass by Akselsen, M., complete to Rocket, J. for 23 yds. Tackle by Ruckus, B..",1728,7,1,COL,YKW,YKW,37,16,15
175,2,4,10:23,623,1,10,COL,14,"Rush by Akselsen, M. for 13 yds. Tackle by Tillman, M..",1728,7,1,COL,YKW,YKW,14,16,15
176,2,4,09:26,566,1,1,COL,1,Rush by Mat Akselsen for 1 yds.,1728,7,1,COL,YKW,YKW,1,16,15
177,2,4,09:15,555,,,,,TOUCHDOWN! (Forfeit kick good),1728,7,1,COL,YKW,YKW,,23,15
178,3,4,09:15,555,,,,,"Kickoff by Forfeit, N. deep into the endzone. (R) Miller, H. kneels for a touchback.",1728,7,1,COL,YKW,COL,,23,15
179,3,4,09:15,555,1,10,COL,20,"Rush by Joyce, S. for 6 yds. Tackle by Kane, M..",1728,7,1,COL,YKW,COL,80,23,15
180,3,4,08:45,525,2,4,COL,26,"Rush by Joyce, S. for 12 yds. Tackle by Tweed, B..",1728,7,1,COL,YKW,COL,74,23,15
181,3,4,08:15,495,1,10,COL,38,"Pass by (R) Applehort, R. to Aaron, D. falls incomplete.",1728,7,1,COL,YKW,COL,62,23,15
182,3,4,08:10,490,2,10,COL,38,"(R) Applehort, R. SACKED by Cameron Taylor - SS for -6 yds.",1728,7,1,COL,YKW,COL,62,23,15
183,3,4,07:44,464,3,26,COL,22,"Yeti Penalty on Knuckler, B.: Tripping.",1728,7,1,COL,YKW,COL,78,23,15
