,teamID,Q,time,totTime,down,distance,side,yard,play,gameID,S,W,homeTeam,awayTeam,teamPoss,dist2goal,awayScore,homeScore
43,5,1,3:32,2912,2,4,OCO,49,"Rush by Adams, R. for 6 yds. Tackle by Oakes, B..",3012,13,1,OCO,COL,OCO,51,3,7
44,5,1,3:07,2887,1,10,COL,45,"Rush by Zephyrous, S. for 5 yds. Tackle by Lejune, L..",3012,13,1,OCO,COL,OCO,45,3,7
45,5,1,2:47,2867,2,5,COL,40,"Rush by Zephyrous, S. for 3 yds. Tackle by Lejune, L..",3012,13,1,OCO,COL,OCO,40,3,7
46,5,1,2:30,2850,3,2,COL,37,"Rush by Adams, R. for 6 yds. Tackle by Mills, B..",3012,13,1,OCO,COL,OCO,37,3,7
47,5,1,2:13,2833,1,10,COL,31,"Pass by Showbiz, G., complete to Atwell, T. for 6 yds. Tackle by Hornbacher, A..",3012,13,1,OCO,COL,OCO,31,3,7
48,5,1,1:32,2792,2,4,COL,25,"Pass by Showbiz, G., complete to Crush, C. for 9 yds. Tackle by Montgomery, B..",3012,13,1,OCO,COL,OCO,25,3,7
49,5,1,0:58,2758,1,10,COL,16,"Pass by Showbiz, G. to Crush, C. is incomplete. Broken up by Montgomery, B..",3012,13,1,OCO,COL,OCO,16,3,7
50,5,1,0:55,2755,2,10,COL,16,"Pass by Showbiz, G., complete to Crush, C. for 8 yds. Tackle by Montgomery, B..",3012,13,1,OCO,COL,OCO,16,3,7
51,5,1,0:15,2715,3,2,COL,8,"Pass by Showbiz, G., complete to Zephyrous, S. for 3 yds. Tackle by Oakes, B..",3012,13,1,OCO,COL,OCO,8,3,7
52,5,2,15:00,2700,1,5,COL,5,"Pass by Showbiz, G., complete to Atwell, T. for 5 yds.",3012,13,1,OCO,COL,OCO,5,3,7
53,5,2,14:36,2676,,,,,TOUCHDOWN! (Anderson kick good),3012,13,1,OCO,COL,OCO,,3,14
54,5,2,14:36,2676,,,OCO,30,"Anderson, A. kicks off.",3012,13,1,OCO,COL,OCO,70,3,14
55,3,2,14:36,2676,,,COL,19,"Kickoff of 63 yards. Returned by Bishop, J. for 12 yards.",3012,13,1,OCO,COL,COL,81,3,14
56,3,2,14:30,2670,1,10,COL,19,"Pass by McCormick, M., complete to Bishop, J. for 6 yds. Tackle by Broxton, J..",3012,13,1,OCO,COL,COL,81,3,14
57,3,2,13:47,2627,1,10,COL,30,"Otters Penalty on Sierra, R.: Encroachment.",3012,13,1,OCO,COL,COL,70,3,14
58,3,2,13:47,2627,1,10,COL,30,"Rush by Grau, M. for a short gain. Tackle by Bagwell, N..",3012,13,1,OCO,COL,COL,70,3,14
59,3,2,13:27,2607,2,10,COL,30,"Pass by McCormick, M., complete to LaMelllana, S. for 29 yds. Tackle by Bly Jr., A.. FUMBLE by LaMelllana, S., recovered by LaMelllana, S..",3012,13,1,OCO,COL,COL,70,3,14
60,3,2,12:35,2555,1,10,OCO,41,"Rush by Grau, M. for 7 yds. Tackle by Grithead, D.. FUMBLE by Grau, M., recovered by Grau, M..",3012,13,1,OCO,COL,COL,41,3,14
61,3,2,12:03,2523,2,8,OCO,39,"Yeti Penalty on Guard, R.: Illegal Motion.",3012,13,1,OCO,COL,COL,39,3,14
62,3,2,12:03,2523,2,8,OCO,39,"Rush by Grau, M. for 4 yds. Tackle by Brown, M..",3012,13,1,OCO,COL,COL,39,3,14
63,3,2,11:40,2500,3,4,OCO,35,"Pass by McCormick, M., complete to Miller, H. for 13 yds. Tackle by Broxton, J..",3012,13,1,OCO,COL,COL,35,3,14
64,3,2,11:04,2464,1,10,OCO,22,"Rush by Grau, M. for 2 yds. Tackle by Grithead, D..",3012,13,1,OCO,COL,COL,22,3,14
65,3,2,10:33,2433,2,8,OCO,20,"Rush by Grau, M. for 2 yds. Tackle by Spector, M..",3012,13,1,OCO,COL,COL,20,3,14
66,3,2,10:05,2405,3,6,OCO,18,"Pass by McCormick, M., complete to Bishop, J. for 5 yds. Tackle by Bly Jr., A..",3012,13,1,OCO,COL,COL,18,3,14
67,3,2,9:30,2370,4,1,OCO,13,"30 yard FG by Corbett, K. is NO good.",3012,13,1,OCO,COL,COL,13,3,14
68,5,2,9:30,2370,1,10,OCO,13,"Pass by Showbiz, G., complete to Adams, R. for 6 yds. Tackle by Hornbacher, A..",3012,13,1,OCO,COL,OCO,87,3,14
69,5,2,8:52,2332,2,4,OCO,19,"Pass by Showbiz, G., complete to Adams, R. for 7 yds. Tackle by Oakes, B..",3012,13,1,OCO,COL,OCO,81,3,14
70,5,2,8:13,2293,1,10,OCO,26,"Pass by Showbiz, G., complete to Sunnycursed, N. for 13 yds. Tackle by Tillman, M..",3012,13,1,OCO,COL,OCO,74,3,14
71,5,2,7:13,2233,1,10,OCO,39,"Pass by Showbiz, G. to Sunnycursed, N. is incomplete. Broken up by Hornbacher, A..",3012,13,1,OCO,COL,OCO,61,3,14
72,5,2,7:10,2230,2,10,OCO,39,"Pass by Showbiz, G. to McPoyal, G. falls incomplete.",3012,13,1,OCO,COL,OCO,61,3,14
73,5,2,7:05,2225,3,10,OCO,39,"Pass by Showbiz, G., complete to Adams, R. for 12 yds. Tackle by Montgomery, B..",3012,13,1,OCO,COL,OCO,61,3,14
74,5,2,6:32,2192,1,10,COL,49,"Pass by Showbiz, G., complete to Crush, C. for 12 yds. Tackle by Montgomery, B..",3012,13,1,OCO,COL,OCO,49,3,14
75,5,2,5:55,2155,1,10,COL,37,"Pass by Showbiz, G. to Sunnycursed, N. falls incomplete.",3012,13,1,OCO,COL,OCO,37,3,14
76,5,2,5:50,2150,2,10,COL,37,"Rush by Adams, R. for 10 yds. Tackle by Danger, D..",3012,13,1,OCO,COL,OCO,37,3,14
77,5,2,5:23,2123,1,10,COL,27,"Pass by Showbiz, G., complete to Atwell, T. for 27 yds.",3012,13,1,OCO,COL,OCO,27,3,14
78,5,2,4:24,2064,,,,,TOUCHDOWN! (Anderson kick good),3012,13,1,OCO,COL,OCO,,3,21
79,5,2,4:24,2064,,,OCO,30,"Anderson, A. kicks off.",3012,13,1,OCO,COL,OCO,70,3,21
80,3,2,4:24,2064,,,COL,14,"Kickoff of 61 yards. Returned by Miller, H. for 5 yards.",3012,13,1,OCO,COL,COL,86,3,21
81,3,2,4:18,2058,1,10,COL,14,"Pass by McCormick, M. to Miller, H. is incomplete. Broken up by Broxton, J..",3012,13,1,OCO,COL,COL,86,3,21
82,3,2,4:15,2055,2,10,COL,14,"McCormick, M. throws the ball away to avoid the sack.",3012,13,1,OCO,COL,COL,86,3,21
83,3,2,3:55,2035,3,10,COL,14,"Pass by McCormick, M., complete to L'Alto, V. for 3 yds. Tackle by Brown, M..",3012,13,1,OCO,COL,COL,86,3,21
84,5,2,3:26,2006,4,7,COL,17,"Punt by Corbett, K. of 48 yards.",3012,13,1,OCO,COL,COL,83,3,21
85,5,2,3:26,2006,,,,,"Returned by Bly Jr., A. for 2 yards.",3012,13,1,OCO,COL,OCO,,3,21
86,5,2,3:13,1993,1,10,OCO,37,"Pass by Showbiz, G., complete to Adams, R. for 10 yds. Tackle by Danger, D..",3012,13,1,OCO,COL,OCO,63,3,21
87,5,2,2:32,1952,1,10,OCO,47,"Pass by Showbiz, G. to McPoyal, G. is incomplete. Broken up by Lejune, L..",3012,13,1,OCO,COL,OCO,53,3,21
88,5,2,2:27,1947,2,10,OCO,47,"Pass by Showbiz, G., complete to Zephyrous, S. for 7 yds. Tackle by Danger, D..",3012,13,1,OCO,COL,OCO,53,3,21
89,5,2,2:27,1947,3,3,COL,46,Orange County Otters : Timeout,3012,13,1,OCO,COL,OCO,46,3,21
90,5,2,1:56,1916,3,3,COL,46,"Pass by Showbiz, G., complete to Sunnycursed, N. for 23 yds. Tackle by Hornbacher, A..",3012,13,1,OCO,COL,OCO,46,3,21
91,5,2,1:56,1916,1,10,COL,23,Orange County Otters : Timeout,3012,13,1,OCO,COL,OCO,23,3,21
92,5,2,1:10,1870,1,10,COL,23,"Rush by Zephyrous, S. for 4 yds. Tackle by Lejune, L..",3012,13,1,OCO,COL,OCO,23,3,21
93,5,2,1:10,1870,2,6,COL,19,Orange County Otters : Timeout,3012,13,1,OCO,COL,OCO,19,3,21
94,5,2,0:54,1854,2,6,COL,19,"Rush by Adams, R. for 4 yds. Tackle by Lejune, L..",3012,13,1,OCO,COL,OCO,19,3,21
95,5,2,0:34,1834,3,17,COL,30,"Otters Penalty on Zephyrous, S.: Clipping.",3012,13,1,OCO,COL,OCO,30,3,21
96,5,2,0:27,1827,3,17,COL,30,"47 yard FG by Anderson, A. is good.",3012,13,1,OCO,COL,OCO,30,3,24
97,5,2,0:27,1827,,,OCO,30,"Anderson, A. kicks off.",3012,13,1,OCO,COL,OCO,70,3,24
98,3,2,0:27,1827,,,COL,25,"Kickoff of 65 yards. Returned by Bishop, J. for 20 yards.",3012,13,1,OCO,COL,COL,75,3,24
99,3,2,0:23,1823,1,10,COL,25,"Pass by McCormick, M., complete to Cansino, D. for 4 yds. Tackle by Brown, M..",3012,13,1,OCO,COL,COL,75,3,24
100,3,2,0:23,1823,2,6,COL,29,Colorado Yeti : Timeout,3012,13,1,OCO,COL,COL,71,3,24
101,3,2,0:02,1802,2,6,COL,29,"Pass by McCormick, M. to Bishop, J. falls incomplete.",3012,13,1,OCO,COL,COL,71,3,24
102,3,3,15:00,1800,,,COL,30,"Corbett, K. kicks off.",3012,13,1,OCO,COL,COL,70,3,24
103,5,3,15:00,1800,,,OCO,16,"Kickoff of 64 yards. Returned by Bly Jr., A. for 10 yards.",3012,13,1,OCO,COL,OCO,84,3,24
104,5,3,14:55,1795,1,10,OCO,16,"Pass by Showbiz, G., complete to Zephyrous, S. for 1 yds. Tackle by Tillman, M..",3012,13,1,OCO,COL,OCO,84,3,24
105,5,3,14:23,1763,2,17,OCO,9,"Otters Penalty on Minchester, M.: Chop Block.",3012,13,1,OCO,COL,OCO,91,3,24
106,5,3,14:08,1748,2,17,OCO,9,"Pass by Showbiz, G. to Adams, R. was dropped! Incomplete.",3012,13,1,OCO,COL,OCO,91,3,24
107,5,3,14:03,1743,3,17,OCO,9,"Pass by Showbiz, G., complete to Adams, R. for 14 yds. Tackle by Montgomery, B..",3012,13,1,OCO,COL,OCO,91,3,24
108,3,3,13:14,1694,4,3,OCO,23,"Punt by Anderson, A. of 56 yards. No return.",3012,13,1,OCO,COL,OCO,77,3,24
109,3,3,13:08,1688,1,10,COL,21,"Pass by McCormick, M., complete to Chipmunk, A. for 2 yds. Tackle by Ramero, R..",3012,13,1,OCO,COL,COL,79,3,24
110,3,3,12:38,1658,2,8,COL,23,"Rush by Cansino, D. for 6 yds. Tackle by Brown, M..",3012,13,1,OCO,COL,COL,77,3,24
111,3,3,12:15,1635,3,2,COL,29,"Rush by Grau, M. for 4 yds. Tackle by Ramero, R.. FUMBLE by Grau, M., recovered by Grau, M..",3012,13,1,OCO,COL,COL,71,3,24
112,3,3,11:47,1607,1,10,COL,33,"Rush by Cansino, D. for 4 yds. Tackle by Brown, M..",3012,13,1,OCO,COL,COL,67,3,24
113,3,3,11:26,1586,2,21,COL,22,"Yeti Penalty on Guard, R.: Clipping.",3012,13,1,OCO,COL,COL,78,3,24
114,3,3,11:19,1579,2,21,COL,22,"Pass by McCormick, M., complete to Bishop, J. for 17 yds. Tackle by Broxton, J..",3012,13,1,OCO,COL,COL,78,3,24
115,3,3,10:40,1540,3,4,COL,39,"Rush by Cansino, D. for 2 yds. Tackle by Grithead, D..",3012,13,1,OCO,COL,COL,61,3,24
116,3,3,10:14,1514,4,2,COL,41,"Pass by McCormick, M., complete to Miller, H. for 9 yds. Tackle by Broxton, J..",3012,13,1,OCO,COL,COL,59,3,24
117,3,3,9:42,1482,1,10,COL,50,"Rush by Cansino, D. for 6 yds. Tackle by Brown, M..",3012,13,1,OCO,COL,COL,50,3,24
118,3,3,9:16,1456,2,4,OCO,44,"Pass by McCormick, M. to L'Alto, V. falls incomplete.",3012,13,1,OCO,COL,COL,44,3,24
119,3,3,9:10,1450,3,4,OCO,44,"Rush by Grau, M. for -3 yds. Tackle by Salami, T..",3012,13,1,OCO,COL,COL,44,3,24
120,5,3,8:57,1437,4,7,OCO,47,"Punt by Corbett, K. of 47 yards. Touchback.",3012,13,1,OCO,COL,COL,47,3,24
121,5,3,8:52,1432,1,10,OCO,20,"Rush by Adams, R. for 6 yds. Tackle by Mills, B..",3012,13,1,OCO,COL,OCO,80,3,24
122,5,3,8:32,1412,2,4,OCO,26,"Pass by Showbiz, G., complete to McPoyal, G. for 10 yds. Tackle by Lejune, L..",3012,13,1,OCO,COL,OCO,74,3,24
123,5,3,8:06,1386,1,10,OCO,36,"Rush by Adams, R. for 4 yds. Tackle by Mills, B..",3012,13,1,OCO,COL,OCO,64,3,24
124,5,3,7:39,1359,2,6,OCO,40,"Rush by Adams, R. for 4 yds. Tackle by Mills, B..",3012,13,1,OCO,COL,OCO,60,3,24
125,5,3,7:28,1348,3,2,OCO,44,"Pass by Showbiz, G., complete to Sunnycursed, N. for 27 yds. Tackle by Hornbacher, A..",3012,13,1,OCO,COL,OCO,56,3,24
126,5,3,6:30,1290,1,10,COL,29,"Pass by Showbiz, G., complete to Atwell, T. for 16 yds. Tackle by Hornbacher, A..",3012,13,1,OCO,COL,OCO,29,3,24
127,5,3,5:52,1252,1,10,COL,13,"Pass by Showbiz, G. to Atwell, T. falls incomplete.",3012,13,1,OCO,COL,OCO,13,3,24
128,5,3,5:47,1247,2,10,COL,13,Rush by Ricky Adams for 13 yds.,3012,13,1,OCO,COL,OCO,13,3,24
129,5,3,5:20,1220,,,,,TOUCHDOWN! (Anderson kick good),3012,13,1,OCO,COL,OCO,,3,31
130,5,3,5:20,1220,,,OCO,30,"Anderson, A. kicks off.",3012,13,1,OCO,COL,OCO,70,3,31
131,3,3,5:20,1220,,,,,The kick sails into the endzone.,3012,13,1,OCO,COL,COL,,3,31
132,3,3,5:20,1220,,,,,"Bishop, J. takes it out of the endzone!",3012,13,1,OCO,COL,COL,,3,31
133,3,3,5:20,1220,,,COL,23,"Kickoff of 71 yards. Returned by Bishop, J. for 23 yards.",3012,13,1,OCO,COL,COL,77,3,31
134,3,3,5:11,1211,1,10,COL,23,"Pass by McCormick, M., complete to L'Alto, V. for 3 yds. Tackle by Rice, J..",3012,13,1,OCO,COL,COL,77,3,31
135,3,3,4:32,1172,2,7,COL,26,"Pass by McCormick, M., complete to Bishop, J. for 18 yds. Tackle by Bly Jr., A..",3012,13,1,OCO,COL,COL,74,3,31
136,3,3,3:48,1128,1,10,COL,44,"McCormick, M. SACKED by Thorian (R) Skarsgard - DT for -6 yds.",3012,13,1,OCO,COL,COL,56,3,31
137,3,3,3:23,1103,2,16,COL,38,"Pass by McCormick, M. to Chipmunk, A. is incomplete. Broken up by Brown, M..",3012,13,1,OCO,COL,COL,62,3,31
138,3,3,3:16,1096,3,16,COL,38,"Pass by McCormick, M., complete to L'Alto, V. for 3 yds. Tackle by Ramero, R..",3012,13,1,OCO,COL,COL,62,3,31
139,5,3,2:44,1064,4,13,COL,41,"Punt by Corbett, K. of 48 yards. No return.",3012,13,1,OCO,COL,COL,59,3,31
140,5,3,2:36,1056,1,10,OCO,10,"Rush by Adams, R. for 7 yds. Tackle by Danger, D..",3012,13,1,OCO,COL,OCO,90,3,31
141,5,3,2:11,1031,1,10,OCO,22,"Yeti Penalty on Hornbacher, A.: Too many men on the field.",3012,13,1,OCO,COL,OCO,78,3,31
142,5,3,2:11,1031,1,10,OCO,22,"Rush by Zephyrous, S. for 4 yds. Tackle by Mills, B..",3012,13,1,OCO,COL,OCO,78,3,31
143,5,3,1:52,1012,2,6,OCO,26,"Pass by Showbiz, G. to Atwell, T. is incomplete. Broken up by Mills, B..",3012,13,1,OCO,COL,OCO,74,3,31
144,5,3,1:49,1009,3,6,OCO,26,"Pass by Showbiz, G., complete to McPoyal, G. for 11 yds. Tackle by Lejune, L..",3012,13,1,OCO,COL,OCO,74,3,31
145,5,3,1:04,964,1,10,OCO,37,"Pass by Showbiz, G., complete to Sunnycursed, N. for 10 yds. Tackle by Hornbacher, A..",3012,13,1,OCO,COL,OCO,63,3,31
146,5,3,0:20,920,1,10,OCO,47,"Pass by Showbiz, G., complete to McPoyal, G. for 4 yds. Tackle by Mills, B..",3012,13,1,OCO,COL,OCO,53,3,31
147,5,4,15:00,900,2,6,COL,48,"Pass by Showbiz, G., complete to Crush, C. for 12 yds. Tackle by Oakes, B..",3012,13,1,OCO,COL,OCO,48,3,31
148,5,4,14:33,873,1,10,COL,36,"Rush by Zephyrous, S. for 3 yds. Tackle by Ishigawa, H..",3012,13,1,OCO,COL,OCO,36,3,31
149,5,4,14:15,855,2,7,COL,33,"Pass by Showbiz, G., complete to Adams, R. for 20 yds. Tackle by Hornbacher, A..",3012,13,1,OCO,COL,OCO,33,3,31
150,5,4,13:26,806,1,10,COL,13,"Rush by Zephyrous, S. for 1 yds. Tackle by Garrad, S..",3012,13,1,OCO,COL,OCO,13,3,31
151,5,4,13:09,789,2,9,COL,12,"Rush by Zephyrous, S. for 0 yds. Tackle by Mills, B.. FUMBLE recovered by Mills, B. at the COL - 12 yard line and returned for 0 yards.",3012,13,1,OCO,COL,OCO,12,3,31
152,3,4,12:57,777,1,10,COL,12,"McCormick, M. SACKED by Mason Brown - LB for -6 yds.",3012,13,1,OCO,COL,COL,88,3,31
153,3,4,12:29,749,2,16,COL,6,"Rush by Cansino, D. for 3 yds. Tackle by Ramero, R..",3012,13,1,OCO,COL,COL,94,3,31
154,3,4,11:59,719,3,13,COL,9,"Pass by McCormick, M., complete to Miller, H. for 21 yds. Tackle by Broxton, J..",3012,13,1,OCO,COL,COL,91,3,31
155,3,4,11:06,666,1,10,COL,30,"Pass by McCormick, M., to Miller, H.. INTERCEPTION by Broxton, J. at the COL - 38 yard line and returned for 1 yards.",3012,13,1,OCO,COL,COL,70,3,31
156,5,4,10:37,637,1,20,COL,47,"Otters Penalty on Manchester, M.: Offensive Pass Interference",3012,13,1,OCO,COL,OCO,47,3,31
157,5,4,10:13,613,1,20,COL,47,"Pass by Showbiz, G., complete to Crush, C. for 10 yds. Tackle by Tillman, M..",3012,13,1,OCO,COL,OCO,47,3,31
158,5,4,9:38,578,2,10,COL,37,"Pass by Showbiz, G. to Zephyrous, S. was dropped! Incomplete.",3012,13,1,OCO,COL,OCO,37,3,31
159,5,4,9:35,575,3,10,COL,37,"Pass by Showbiz, G., complete to Zephyrous, S. for a short gain. Tackle by Lejune, L..",3012,13,1,OCO,COL,OCO,37,3,31
160,3,4,8:35,515,4,10,COL,37,"Punt by Anderson, A. of 37 yards. Touchback.",3012,13,1,OCO,COL,OCO,37,3,31
161,3,4,8:30,510,1,10,COL,20,"Rush by Grau, M. for 5 yds. Tackle by Spector, M..",3012,13,1,OCO,COL,COL,80,3,31
162,3,4,8:07,487,2,5,COL,25,"Rush by Cansino, D. for 1 yds. Tackle by (R) Skarsgard, T..",3012,13,1,OCO,COL,COL,75,3,31
163,3,4,7:54,474,3,4,COL,26,"Rush by Grau, M. for 2 yds. Tackle by Bagwell, N..",3012,13,1,OCO,COL,COL,74,3,31
164,3,4,7:40,460,4,2,COL,28,"Rush by McCormick, M. for 17 yds. Tackle by Broxton, J.. FUMBLE recovered by Broxton, J. at the COL - 45 yard line and returned for 10 yards.",3012,13,1,OCO,COL,COL,72,3,31
165,5,4,7:13,433,1,10,COL,35,"Rush by Zephyrous, S. for 3 yds. Tackle by Ishigawa, H..",3012,13,1,OCO,COL,OCO,35,3,31
166,5,4,7:04,424,2,7,COL,32,"Showbiz, G. SACKED by Michael Tillman - SS for -11 yds.",3012,13,1,OCO,COL,OCO,32,3,31
167,5,4,6:38,398,3,18,COL,43,"Pass by Showbiz, G. to Atwell, T. falls incomplete.",3012,13,1,OCO,COL,OCO,43,3,31
168,3,4,6:34,394,4,18,COL,43,"Punt by Anderson, A. of 43 yards. Touchback.",3012,13,1,OCO,COL,OCO,43,3,31
169,3,4,6:30,390,1,10,COL,20,"Rush by Grau, M. for 3 yds. Tackle by Bagwell, N..",3012,13,1,OCO,COL,COL,80,3,31
170,3,4,6:14,374,2,7,COL,23,"Pass by McCormick, M., complete to L'Alto, V. for 33 yds. Tackle by Ramero, R..",3012,13,1,OCO,COL,COL,77,3,31
171,3,4,5:10,310,1,10,OCO,44,"Pass by McCormick, M., complete to Bishop, J. for 9 yds. Tackle by Bly Jr., A..",3012,13,1,OCO,COL,COL,44,3,31
172,3,4,4:42,282,2,1,OCO,35,"Pass by McCormick, M. to Chipmunk, A. was dropped! Incomplete.",3012,13,1,OCO,COL,COL,35,3,31
173,3,4,4:35,275,3,1,OCO,35,"Pass by McCormick, M., complete to L'Alto, V. for 2 yds. Tackle by Grithead, D..",3012,13,1,OCO,COL,COL,35,3,31
174,3,4,4:04,244,1,10,OCO,33,"Rush by Cansino, D. for a short gain. Tackle by Sierra, R..",3012,13,1,OCO,COL,COL,33,3,31
175,3,4,3:53,233,2,10,OCO,33,"Rush by Grau, M. for 8 yds. Tackle by Grithead, D..",3012,13,1,OCO,COL,COL,33,3,31
