,teamID,Q,time,totTime,down,distance,side,yard,play,gameID,S,W,teamPoss,dist2goal,awayTeam,homeTeam,awayScore,homeScore
98,2,2,4:20,2060,1,10,BAL,20,"Pass by Bigsby, C. to Parker, J. falls incomplete.",3869,16,1,YKW,20,BAL,YKW,24,7
99,2,2,4:14,2054,2,10,BAL,20,"Pass by Bigsby, C. to Canton, J. was dropped! Incomplete.",3869,16,1,YKW,20,BAL,YKW,24,7
100,2,2,4:08,2048,3,10,BAL,20,"Pass by Bigsby, C. to Canton, J. was dropped! Incomplete.",3869,16,1,YKW,20,BAL,YKW,24,7
101,2,2,4:05,2045,4,10,BAL,20,"37 yard FG by Harris Jr, S. is good.",3869,16,1,YKW,20,BAL,YKW,24,10
102,2,2,4:05,2045,,,YKW,30,"Harris Jr, S. kicks off.",3869,16,1,YKW,70,BAL,YKW,24,10
103,1,2,4:05,2045,,,BAL,36,"Kickoff of 62 yards. Returned by Hornbacher, A. for 28 yards.",3869,16,1,BAL,64,BAL,YKW,24,10
104,1,2,3:59,2039,1,10,BAL,36,"Rush by Bigby (R), L. for a short gain. Tackle by Skinner, Z..",3869,16,1,BAL,64,BAL,YKW,24,10
105,1,2,3:43,2023,2,10,BAL,36,"Pass by Havran (R), C., complete to Nagasawa, Y. for 16 yds. Tackle by Uchiha, L..",3869,16,1,BAL,64,BAL,YKW,24,10
106,1,2,3:04,1984,1,10,YKW,48,"Pass by Havran (R), C. to Maddox, E. is incomplete. Broken up by Snuggles, J..",3869,16,1,BAL,48,BAL,YKW,24,10
107,1,2,2:59,1979,2,10,YKW,48,"Pass by Havran (R), C. to Maddox, E. is incomplete. Broken up by Snuggles, J..",3869,16,1,BAL,48,BAL,YKW,24,10
108,1,2,2:53,1973,3,10,YKW,48,"Pass by Havran (R), C., complete to Jimbo (R), D. for 10 yds. Tackle by Storm (R), J..",3869,16,1,BAL,48,BAL,YKW,24,10
109,1,2,2:17,1937,1,10,YKW,38,"Rush by Brown, M. for 1 yds. Tackle by Leaf Jr. (R), R..",3869,16,1,BAL,38,BAL,YKW,24,10
110,1,2,1:58,1918,2,9,YKW,37,"Rush by Brown, M. for 9 yds. Tackle by Uchiha, L..",3869,16,1,BAL,37,BAL,YKW,24,10
111,1,2,1:58,1918,1,10,YKW,28,Baltimore Hawks : Timeout,3869,16,1,BAL,28,BAL,YKW,24,10
112,1,2,1:40,1900,1,10,YKW,28,"Rush by Brown, M. for 2 yds. Tackle by Leaf Jr. (R), R..",3869,16,1,BAL,28,BAL,YKW,24,10
113,1,2,1:40,1900,2,8,YKW,26,Baltimore Hawks : Timeout,3869,16,1,BAL,26,BAL,YKW,24,10
114,1,2,1:34,1894,2,8,YKW,26,"Rush by Brown, M. for 4 yds. Tackle by Maulolo (R), C..",3869,16,1,BAL,26,BAL,YKW,24,10
115,1,2,1:34,1894,3,4,YKW,22,Baltimore Hawks : Timeout,3869,16,1,BAL,22,BAL,YKW,24,10
116,1,2,1:26,1886,3,4,YKW,22,"Rush by Jimbo (R), D. for a short gain. Tackle by Alexander, N..",3869,16,1,BAL,22,BAL,YKW,24,10
117,1,2,1:07,1867,4,4,YKW,22,"39 yard FG by Brand (R), F. is NO good.",3869,16,1,BAL,22,BAL,YKW,24,10
118,2,2,1:07,1867,1,10,YKW,22,"Pass by Bigsby, C. to Swift, N. is incomplete. Broken up by Horne, B..",3869,16,1,YKW,78,BAL,YKW,24,10
119,2,2,1:00,1860,2,10,YKW,22,"Pass by Bigsby, C. to Helanen, T. falls incomplete.",3869,16,1,YKW,78,BAL,YKW,24,10
120,2,2,0:55,1855,3,10,YKW,22,"Pass by Bigsby, C., complete to Marshall, M. for 27 yds. Tackle by Green, W..",3869,16,1,YKW,78,BAL,YKW,24,10
121,2,2,0:55,1855,1,10,YKW,49,Yellowknife Wraiths : Timeout,3869,16,1,YKW,51,BAL,YKW,24,10
122,2,2,0:12,1812,1,10,YKW,49,"Pass by Bigsby, C., complete to Swift, N. for 15 yds. Tackle by Hornbacher, A..",3869,16,1,YKW,51,BAL,YKW,24,10
123,1,3,15:00,1800,,,BAL,30,"Brand (R), F. kicks off.",3869,16,1,BAL,70,BAL,YKW,24,10
124,2,3,15:00,1800,,,YKW,12,"Kickoff of 70 yards. Returned by Grithead, D. for 12 yards.",3869,16,1,YKW,88,BAL,YKW,24,10
125,2,3,14:58,1798,1,10,YKW,12,"Pass by Bigsby, C., complete to Helanen, T. for 9 yds. Tackle by Green, W..",3869,16,1,YKW,88,BAL,YKW,24,10
126,2,3,14:19,1759,2,1,YKW,21,"Rush by Canton, J. for 7 yds. Tackle by Green, W..",3869,16,1,YKW,79,BAL,YKW,24,10
127,2,3,13:47,1727,1,10,YKW,28,"Rush by Bigsby, C. for 4 yds. Tackle by Horne, B..",3869,16,1,YKW,72,BAL,YKW,24,10
128,2,3,13:23,1703,2,6,YKW,32,"Pass by Bigsby, C. to Parker, J. is incomplete. Broken up by Acho (R), M..",3869,16,1,YKW,68,BAL,YKW,24,10
129,2,3,13:17,1697,3,6,YKW,32,"Bigsby, C. SACKED by Ben Horne - LB for -6 yds.",3869,16,1,YKW,68,BAL,YKW,24,10
130,1,3,12:55,1675,4,12,YKW,26,"Punt by Harris Jr, S. of 37 yards. No return.",3869,16,1,YKW,74,BAL,YKW,24,10
131,1,3,12:47,1667,1,20,BAL,26,"Hawks Penalty on Steele, R.: Tripping.",3869,16,1,BAL,74,BAL,YKW,24,10
132,1,3,12:09,1629,1,25,BAL,21,"Hawks Penalty on Bigby (R), L.: Illegal Formation.",3869,16,1,BAL,79,BAL,YKW,24,10
133,1,3,12:09,1629,1,25,BAL,21,"Rush by Brown, M. for 10 yds. Tackle by Selich, A..",3869,16,1,BAL,79,BAL,YKW,24,10
134,1,3,11:43,1603,2,15,BAL,31,"Rush by Brown, M. for 3 yds. Tackle by Grithead, D..",3869,16,1,BAL,69,BAL,YKW,24,10
135,1,3,11:15,1575,3,12,BAL,34,"Pass by Havran (R), C. to Maddox, E. falls incomplete.",3869,16,1,BAL,66,BAL,YKW,24,10
136,2,3,11:09,1569,4,12,BAL,34,"Punt by Brand (R), F. of 32 yards. No return.",3869,16,1,BAL,66,BAL,YKW,24,10
137,2,3,11:02,1562,1,10,YKW,33,"Rush by Canton, J. for 7 yds. Tackle by Green, W..",3869,16,1,YKW,67,BAL,YKW,24,10
138,2,3,10:30,1530,2,3,YKW,40,"Rush by Canton, J. for 5 yds. Tackle by Roenick, A..",3869,16,1,YKW,60,BAL,YKW,24,10
139,2,3,10:06,1506,1,10,YKW,45,"Rush by Canton, J. for 4 yds. Tackle by Horne, B..",3869,16,1,YKW,55,BAL,YKW,24,10
140,2,3,9:41,1481,2,6,YKW,49,"Rush by Canton, J. for 1 yds. Tackle by Horne, B..",3869,16,1,YKW,51,BAL,YKW,24,10
141,2,3,9:15,1455,3,5,BAL,49,"Rush by Canton, J. for 1 yds. Tackle by Hobbs, J..",3869,16,1,YKW,49,BAL,YKW,24,10
142,1,3,9:00,1440,4,4,BAL,48,"Punt by Harris Jr, S. of 48 yards. Touchback.",3869,16,1,YKW,48,BAL,YKW,24,10
143,1,3,8:57,1437,1,10,BAL,20,"Pass by Havran (R), C., complete to L'Alto, V. for 14 yds. Tackle by Snuggles, J..",3869,16,1,BAL,80,BAL,YKW,24,10
144,1,3,8:15,1395,1,10,BAL,34,"Rush by Havran (R), C. for 1 yds. Tackle by Grithead, D..",3869,16,1,BAL,66,BAL,YKW,24,10
145,1,3,7:52,1372,2,9,BAL,35,"Pass by Havran (R), C. to Brown, M. falls incomplete.",3869,16,1,BAL,65,BAL,YKW,24,10
146,1,3,7:46,1366,3,9,BAL,35,"Pass by Havran (R), C. to Brown, M. falls incomplete.",3869,16,1,BAL,65,BAL,YKW,24,10
147,2,3,7:43,1363,4,9,BAL,35,"Punt by Brand (R), F. of 54 yards. No return.",3869,16,1,BAL,65,BAL,YKW,24,10
148,2,3,7:35,1355,1,10,YKW,11,"Rush by Marshall, M. for 8 yds. Tackle by Horne, B..",3869,16,1,YKW,89,BAL,YKW,24,10
149,2,3,7:17,1337,2,2,YKW,19,"Pass by Bigsby, C., complete to Parker, J. for 9 yds. Tackle by Terim, F..",3869,16,1,YKW,81,BAL,YKW,24,10
150,2,3,6:49,1309,1,10,YKW,28,"Pass by Bigsby, C. to Swift, N. is incomplete. Broken up by Hornbacher, A..",3869,16,1,YKW,72,BAL,YKW,24,10
151,2,3,6:46,1306,2,10,YKW,28,"Pass by Bigsby, C., complete to Parker, J. for 9 yds. Tackle by Terim, F..",3869,16,1,YKW,72,BAL,YKW,24,10
152,2,3,6:07,1267,3,1,YKW,37,"Pass by Bigsby, C., complete to Swift, N. for 31 yds. Tackle by Hornbacher, A..",3869,16,1,YKW,63,BAL,YKW,24,10
153,2,3,5:08,1208,1,10,BAL,32,"Rush by Canton, J. for a short gain. Tackle by Hobbs, J..",3869,16,1,YKW,32,BAL,YKW,24,10
154,2,3,5:00,1200,2,10,BAL,32,"Rush by Canton, J. for 7 yds. Tackle by Oats, S..",3869,16,1,YKW,32,BAL,YKW,24,10
155,2,3,4:46,1186,3,3,BAL,25,"Pass by Bigsby, C. to Swift, N. falls incomplete.",3869,16,1,YKW,25,BAL,YKW,24,10
156,2,3,4:42,1182,4,3,BAL,25,"42 yard FG by Harris Jr, S. is good.",3869,16,1,YKW,25,BAL,YKW,24,13
157,2,3,4:42,1182,,,YKW,30,"Harris Jr, S. kicks off.",3869,16,1,YKW,70,BAL,YKW,24,13
158,1,3,4:42,1182,,,,,The kick sails into the endzone.,3869,16,1,BAL,,BAL,YKW,24,13
159,1,3,4:42,1182,,,,,"Maddox, E. takes it out of the endzone!",3869,16,1,BAL,,BAL,YKW,24,13
160,1,3,4:42,1182,,,,,"Maddox, E. takes it down the left side.",3869,16,1,BAL,,BAL,YKW,24,13
161,1,3,4:42,1182,,,,,"Maddox, E. is finally brought down. A 34 yard return.",3869,16,1,BAL,,BAL,YKW,24,13
162,1,3,4:35,1175,1,10,BAL,34,"Pass by Havran (R), C., complete to Brown, M. for 11 yds. Tackle by Storm (R), J..",3869,16,1,BAL,66,BAL,YKW,24,13
163,1,3,3:51,1131,1,10,BAL,45,"Pass by Havran (R), C., complete to L'Alto, V. for 5 yds. Tackle by Uchiha, L..",3869,16,1,BAL,55,BAL,YKW,24,13
164,1,3,3:15,1095,2,5,YKW,49,"Rush by Brown, M. for 6 yds. Tackle by Selich, A..",3869,16,1,BAL,49,BAL,YKW,24,13
165,1,3,2:51,1071,1,10,YKW,43,"Havran (R), C. SACKED by Giannis Kroustis (R) - SS for -5 yds.",3869,16,1,BAL,43,BAL,YKW,24,13
166,1,3,2:30,1050,2,15,YKW,48,"Havran (R), C. SACKED by Danny Grithead - FS for -7 yds.",3869,16,1,BAL,48,BAL,YKW,24,13
167,1,3,1:52,1012,3,22,BAL,44,"Pass by Havran (R), C., complete to Brown, M. for 3 yds. Tackle by Kroustis (R), G..",3869,16,1,BAL,56,BAL,YKW,24,13
168,2,3,1:12,972,4,19,BAL,47,"Punt by Brand (R), F. of 52 yards. Touchback.",3869,16,1,BAL,53,BAL,YKW,24,13
169,2,3,1:07,967,1,10,YKW,20,"Rush by Canton, J. for 4 yds. Tackle by Horne, B..",3869,16,1,YKW,80,BAL,YKW,24,13
170,2,3,0:41,941,2,6,YKW,24,"Rush by Bigsby, C. for 6 yds. Tackle by Horne, B..",3869,16,1,YKW,76,BAL,YKW,24,13
171,2,3,0:21,921,1,10,YKW,30,"Pass by Bigsby, C., complete to Pennington, B. for 13 yds. Tackle by Roenick, A..",3869,16,1,YKW,70,BAL,YKW,24,13
172,2,4,15:00,900,1,10,BAL,47,"Hawks Penalty on Acho (R), M.: Tripping.",3869,16,1,YKW,47,BAL,YKW,24,13
173,2,4,14:36,876,1,10,BAL,32,"Hawks Penalty on Acho (R), M.: Facemask.",3869,16,1,YKW,32,BAL,YKW,24,13
174,2,4,14:11,851,1,10,BAL,32,"Rush by Canton, J. for 1 yds. Tackle by Hobbs, J..",3869,16,1,YKW,32,BAL,YKW,24,13
175,2,4,13:58,838,2,9,BAL,31,"Pass by Bigsby, C., complete to Parker, J. for 8 yds. Tackle by Asipi III, A..",3869,16,1,YKW,31,BAL,YKW,24,13
176,2,4,13:21,801,3,1,BAL,23,"Rush by Bigsby, C. for 8 yds. Tackle by Roenick, A..",3869,16,1,YKW,23,BAL,YKW,24,13
177,2,4,13:04,784,1,10,BAL,15,"Rush by Marshall, M. for 2 yds. Tackle by Hobbs, J..",3869,16,1,YKW,15,BAL,YKW,24,13
178,2,4,12:48,768,2,8,BAL,13,"Pass by Bigsby, C. to Parker, J. is incomplete. Broken up by Acho (R), M..",3869,16,1,YKW,13,BAL,YKW,24,13
