,teamID,Q,time,totTime,down,distance,side,yard,play,gameID,S,W,teamPoss,dist2goal,awayTeam,homeTeam,awayScore,homeScore
53,1,1,2:46,2866,2,10,BAL,12,"Pass by Havran, C., complete to Maddox, E. for 5 yds. Tackle by Snuggles, J..",5154,21,1,BAL,88,YKW,BAL,14,7
54,1,1,2:11,2831,3,5,BAL,17,"Rush by Havran, C. for 12 yds. Tackle by Grithead, D..",5154,21,1,BAL,83,YKW,BAL,14,7
55,1,1,1:41,2801,1,10,BAL,29,"Rush by Reed, A. for 6 yds. Tackle by Lejune, L..",5154,21,1,BAL,71,YKW,BAL,14,7
56,1,1,1:17,2777,2,4,BAL,35,"Rush by Reed, A. for 4 yds. Tackle by Grithead, D..",5154,21,1,BAL,65,YKW,BAL,14,7
57,1,1,0:51,2751,1,10,BAL,39,"Rush by Williams, D. for 5 yds. Tackle by Quaid (R), D..",5154,21,1,BAL,61,YKW,BAL,14,7
58,1,1,0:26,2726,2,5,BAL,44,"Rush by Williams, D. for 1 yds. Tackle by Alexander, N..",5154,21,1,BAL,56,YKW,BAL,14,7
59,1,1,0:19,2719,3,4,BAL,45,"Rush by Reed, A. for 6 yds. Tackle by Selich, A..",5154,21,1,BAL,55,YKW,BAL,14,7
60,1,1,0:00,2700,1,10,YKW,48,"Rush by Reed, A. for 6 yds. Tackle by Quaid (R), D..",5154,21,1,BAL,48,YKW,BAL,14,7
61,1,2,15:00,2700,2,4,YKW,42,"Pass by Havran, C., complete to Williams, D. for 5 yds. Tackle by Quaid (R), D..",5154,21,1,BAL,42,YKW,BAL,14,7
62,1,2,14:29,2669,1,10,YKW,37,"Pass by Havran, C., complete to Quinn, A. for 8 yds. Tackle by Grithead, D..",5154,21,1,BAL,37,YKW,BAL,14,7
63,1,2,13:53,2633,2,2,YKW,29,"Pass by Havran, C., complete to Reed, A. for 2 yds. Tackle by Lejune, L..",5154,21,1,BAL,29,YKW,BAL,14,7
64,1,2,13:27,2607,1,10,YKW,27,"Pass by Havran, C., complete to Quinn, A. for 8 yds. Tackle by Virtanen, M..",5154,21,1,BAL,27,YKW,BAL,14,7
65,1,2,12:47,2567,2,2,YKW,19,"Havran, C. throws the ball away to avoid the sack.",5154,21,1,BAL,19,YKW,BAL,14,7
66,1,2,12:23,2543,3,2,YKW,19,"Pass by Havran, C., complete to Williams, D. for 11 yds. Tackle by Snuggles, J..",5154,21,1,BAL,19,YKW,BAL,14,7
67,1,2,11:44,2504,1,8,YKW,8,"Pass by Havran, C., complete to Reed, A. for 7 yds. Tackle by Lejune, L..",5154,21,1,BAL,8,YKW,BAL,14,7
68,1,2,10:57,2457,2,1,YKW,1,"Pass by Havran, C. to Quinn, A. falls incomplete.",5154,21,1,BAL,1,YKW,BAL,14,7
69,1,2,10:51,2451,3,1,YKW,1,"Rush by Williams, D. for a short gain. Tackle by Alexander, N..",5154,21,1,BAL,1,YKW,BAL,14,7
70,1,2,10:31,2431,4,1,YKW,1,"18 yard FG by Brand, F. is good.",5154,21,1,BAL,1,YKW,BAL,14,10
71,2,2,10:31,2431,,,,,"Kickoff by Brand, F. deep into the endzone. Swift, N. kneels for a touchback.",5154,21,1,YKW,,YKW,BAL,14,10
72,2,2,10:31,2431,1,10,YKW,20,"Rush by Hanyadi, M. for 4 yds. Tackle by Nikko, G.. FUMBLE by Hanyadi, M., recovered by Hanyadi, M..",5154,21,1,YKW,80,YKW,BAL,14,10
73,2,2,10:07,2407,2,6,YKW,24,"Bigsby, C. SACKED by Logan Uchiha - SS for -6 yds.",5154,21,1,YKW,76,YKW,BAL,14,10
74,2,2,9:39,2379,3,12,YKW,18,"Pass by Bigsby, C., complete to Swift, N. for 20 yds. Tackle by Green, W..",5154,21,1,YKW,82,YKW,BAL,14,10
75,2,2,9:00,2340,1,10,YKW,38,"Pass by Bigsby, C. to Swift, N. was dropped! Incomplete.",5154,21,1,YKW,62,YKW,BAL,14,10
76,2,2,8:53,2333,2,10,YKW,38,"Bigsby, C. SACKED by Terry Taffy - DE for -6 yds.",5154,21,1,YKW,62,YKW,BAL,14,10
77,2,2,8:32,2312,3,16,YKW,32,"Pass by Bigsby, C., complete to Hanyadi, M. for 4 yds. Tackle by Vans, R..",5154,21,1,YKW,68,YKW,BAL,14,10
78,1,2,8:01,2281,4,12,YKW,36,"Punt by Smalls (R), D. of 64 yards. Touchback.",5154,21,1,YKW,64,YKW,BAL,14,10
79,1,2,7:56,2276,1,10,BAL,20,"Rush by Reed, A. for 6 yds. Tackle by Grithead, D..",5154,21,1,BAL,80,YKW,BAL,14,10
80,1,2,7:29,2249,2,4,BAL,26,"Rush by Reed, A. for a short gain. Tackle by Maulolo, C..",5154,21,1,BAL,74,YKW,BAL,14,10
81,1,2,7:10,2230,3,4,BAL,26,"Pass by Havran, C., complete to Reed, A. for 19 yds. Tackle by Lejune, L..",5154,21,1,BAL,74,YKW,BAL,14,10
82,1,2,6:18,2178,1,10,BAL,45,"Rush by Williams, D. for a short gain. Tackle by Maulolo, C..",5154,21,1,BAL,55,YKW,BAL,14,10
83,1,2,6:04,2164,2,10,BAL,45,"Pass by Havran, C. to Reed, A. falls incomplete.",5154,21,1,BAL,55,YKW,BAL,14,10
84,1,2,6:01,2161,3,10,BAL,45,"Pass by Havran, C., complete to Williams, D. for 5 yds. Tackle by Grithead, D..",5154,21,1,BAL,55,YKW,BAL,14,10
85,2,2,5:37,2137,4,5,BAL,50,"Punt by Brand, F. of 50 yards. Touchback.",5154,21,1,BAL,50,YKW,BAL,14,10
86,2,2,5:34,2134,1,10,YKW,20,"Pass by Bigsby, C. to Swift, N. is incomplete. Broken up by Acho, M..",5154,21,1,YKW,80,YKW,BAL,14,10
87,2,2,5:27,2127,2,20,YKW,10,"Wraiths Penalty on Drake, O.: Clipping.",5154,21,1,YKW,90,YKW,BAL,14,10
88,2,2,4:53,2093,2,20,YKW,10,"Rush by Drake, O. for 3 yds. Tackle by Nikko, G..",5154,21,1,YKW,90,YKW,BAL,14,10
89,2,2,4:36,2076,3,17,YKW,13,"Pass by Bigsby, C., complete to Rodriguez, B. for 6 yds. Tackle by Uchiha, L..",5154,21,1,YKW,87,YKW,BAL,14,10
90,1,2,4:10,2050,4,11,YKW,19,"Punt by Smalls (R), D. of 43 yards. No return.",5154,21,1,YKW,81,YKW,BAL,14,10
91,1,2,4:03,2043,1,10,BAL,38,"Rush by Williams, D. for 6 yds. Tackle by Lejune, L..",5154,21,1,BAL,62,YKW,BAL,14,10
92,1,2,3:35,2015,2,4,BAL,44,"Pass by Havran, C. to Kross (R), C. was dropped! Incomplete.",5154,21,1,BAL,56,YKW,BAL,14,10
93,1,2,3:31,2011,3,4,BAL,44,"Rush by Williams, D. for 9 yds. Tackle by Selich, A..",5154,21,1,BAL,56,YKW,BAL,14,10
94,1,2,3:03,1983,1,10,YKW,47,"Rush by Reed, A. for 2 yds. Tackle by Kroustis, G..",5154,21,1,BAL,47,YKW,BAL,14,10
95,1,2,2:41,1961,2,8,YKW,45,"Rush by Williams, D. for 5 yds. Tackle by Selich, A..",5154,21,1,BAL,45,YKW,BAL,14,10
96,1,2,2:17,1937,3,3,YKW,40,"Pass by Havran, C., complete to Reed, A. for 4 yds. Tackle by Lejune, L..",5154,21,1,BAL,40,YKW,BAL,14,10
97,1,2,2:17,1937,1,10,YKW,36,Baltimore Hawks : Timeout,5154,21,1,BAL,36,YKW,BAL,14,10
98,1,2,1:51,1911,1,10,YKW,36,"Pass by Havran, C., complete to Kross (R), C. for 19 yds. Tackle by Lejune, L..",5154,21,1,BAL,36,YKW,BAL,14,10
99,1,2,1:51,1911,1,10,YKW,17,Baltimore Hawks : Timeout,5154,21,1,BAL,17,YKW,BAL,14,10
100,1,2,1:15,1875,1,9,YKW,9,"Wraiths Penalty on Quaid (R), D.: Defensive Holding.",5154,21,1,BAL,9,YKW,BAL,14,10
101,1,2,0:54,1854,1,9,YKW,9,"Pass by Havran, C., complete to Kross (R), C. for 9 yds.",5154,21,1,BAL,9,YKW,BAL,14,10
102,1,2,0:17,1817,,,,,TOUCHDOWN! (Brand kick good),5154,21,1,BAL,,YKW,BAL,14,17
103,1,2,0:17,1817,,,BAL,30,"Brand, F. kicks off.",5154,21,1,BAL,70,YKW,BAL,14,17
104,2,2,0:17,1817,,,,,The kick sails into the endzone.,5154,21,1,YKW,,YKW,BAL,14,17
105,2,2,0:17,1817,,,,,"Swift, N. takes it out of the endzone!",5154,21,1,YKW,,YKW,BAL,14,17
106,2,2,0:17,1817,,,,,"Swift, N. takes it down the right side.",5154,21,1,YKW,,YKW,BAL,14,17
107,2,2,0:17,1817,,,,,"Swift, N. is finally brought down. A 31 yard return.",5154,21,1,YKW,,YKW,BAL,14,17
108,2,2,0:11,1811,1,10,YKW,31,"Pass by Bigsby, C., complete to Swift, N. for 11 yds. Tackle by Acho, M..",5154,21,1,YKW,69,YKW,BAL,14,17
109,2,3,15:00,1800,,,YKW,30,"Smalls (R), D. kicks off.",5154,21,1,YKW,70,YKW,BAL,14,17
110,1,3,15:00,1800,,,,,"Green, W. takes it down the right side.",5154,21,1,BAL,,YKW,BAL,14,17
111,1,3,15:00,1800,,,,,"Green, W. sheds a tackler.",5154,21,1,BAL,,YKW,BAL,14,17
112,1,3,15:00,1800,,,,,A 40 yard return.,5154,21,1,BAL,,YKW,BAL,14,17
113,1,3,14:53,1793,1,10,BAL,48,"Pass by Havran, C., complete to Maddox, E. for 52 yds.",5154,21,1,BAL,52,YKW,BAL,14,17
114,1,3,13:45,1725,,,,,TOUCHDOWN! (Brand kick good),5154,21,1,BAL,,YKW,BAL,14,24
115,1,3,13:45,1725,,,BAL,30,"Brand, F. kicks off.",5154,21,1,BAL,70,YKW,BAL,14,24
116,2,3,13:45,1725,,,,,The kick sails into the endzone.,5154,21,1,YKW,,YKW,BAL,14,24
117,2,3,13:45,1725,,,,,"Snuggles, J. takes it out of the endzone!",5154,21,1,YKW,,YKW,BAL,14,24
118,2,3,13:45,1725,,,,,"Snuggles, J. takes it down the right side.",5154,21,1,YKW,,YKW,BAL,14,24
119,2,3,13:45,1725,,,,,"Snuggles, J. is finally brought down. A 32 yard return.",5154,21,1,YKW,,YKW,BAL,14,24
120,2,3,13:36,1716,1,10,YKW,32,"Rush by Drake, O. for a short gain. Tackle by Z, D..",5154,21,1,YKW,68,YKW,BAL,14,24
121,2,3,13:19,1699,2,10,YKW,32,"Pass by Bigsby, C. to Swift, N. falls incomplete.",5154,21,1,YKW,68,YKW,BAL,14,24
122,2,3,13:16,1696,3,10,YKW,32,"Bigsby, C. SACKED by Sardine Beaner (R) - DT for -6 yds.",5154,21,1,YKW,68,YKW,BAL,14,24
123,1,3,12:45,1665,4,16,YKW,26,"Punt by Smalls (R), D. of 36 yards. No return.",5154,21,1,YKW,74,YKW,BAL,14,24
124,1,3,12:38,1658,1,10,BAL,37,"Rush by Reed, A. for 3 yds. Tackle by Virtanen, M..",5154,21,1,BAL,63,YKW,BAL,14,24
125,1,3,12:17,1637,2,7,BAL,40,"Pass by Havran, C. to Reed, A. is incomplete. Broken up by Lejune, L..",5154,21,1,BAL,60,YKW,BAL,14,24
126,1,3,12:14,1634,3,7,BAL,40,"Pass by Havran, C., complete to Quinn, A. for 11 yds. Tackle by Snuggles, J..",5154,21,1,BAL,60,YKW,BAL,14,24
127,1,3,11:30,1590,1,10,YKW,48,"Rush by Reed, A. for 7 yds. Tackle by Lejune, L..",5154,21,1,BAL,48,YKW,BAL,14,24
128,1,3,11:07,1567,2,3,YKW,41,"Rush by Reed, A. for 1 yds. Tackle by Maulolo, C.. FUMBLE by Reed, A., recovered by Havran, C..",5154,21,1,BAL,41,YKW,BAL,14,24
129,1,3,10:47,1547,3,2,YKW,40,"Rush by Williams, D. for a short gain. Tackle by Kroustis, G..",5154,21,1,BAL,40,YKW,BAL,14,24
130,1,3,10:34,1534,4,2,YKW,40,"Rush by Reed, A. for 11 yds. Tackle by Snuggles, J..",5154,21,1,BAL,40,YKW,BAL,14,24
131,1,3,10:01,1501,1,10,YKW,29,"Rush by Williams, D. for 1 yds. Tackle by Kroustis, G..",5154,21,1,BAL,29,YKW,BAL,14,24
132,1,3,9:40,1480,2,9,YKW,28,"Pass by Havran, C., complete to Maddox, E. for 28 yds.",5154,21,1,BAL,28,YKW,BAL,14,24
133,1,3,8:58,1438,,,,,TOUCHDOWN! (Brand kick good),5154,21,1,BAL,,YKW,BAL,14,31
134,1,3,8:58,1438,,,BAL,30,"Brand, F. kicks off.",5154,21,1,BAL,70,YKW,BAL,14,31
135,2,3,8:58,1438,,,,,"Snuggles, J. takes it down the right side.",5154,21,1,YKW,,YKW,BAL,14,31
136,2,3,8:58,1438,,,,,"Snuggles, J. sheds a tackler.",5154,21,1,YKW,,YKW,BAL,14,31
137,2,3,8:58,1438,,,,,A 46 yard return.,5154,21,1,YKW,,YKW,BAL,14,31
138,2,3,8:48,1428,1,15,YKW,48,"Wraiths Penalty on Pooky, S.: False Start.",5154,21,1,YKW,52,YKW,BAL,14,31
139,2,3,8:48,1428,1,15,YKW,48,"Pass by Bigsby, C., complete to Drake, O. for -1 yds. Tackle by Troyski, X..",5154,21,1,YKW,52,YKW,BAL,14,31
140,2,3,8:22,1402,2,16,YKW,47,"Rush by Hanyadi, M. for 13 yds. Tackle by Vans, R..",5154,21,1,YKW,53,YKW,BAL,14,31
141,2,3,7:54,1374,3,3,BAL,40,"Rush by Hanyadi, M. for 5 yds. Tackle by Nikko, G..",5154,21,1,YKW,40,YKW,BAL,14,31
142,2,3,7:36,1356,1,10,BAL,35,"Rush by Hanyadi, M. for a short gain. Tackle by Taffy, T..",5154,21,1,YKW,35,YKW,BAL,14,31
143,2,3,7:22,1342,2,10,BAL,35,"Pass by Bigsby, C., complete to Hanyadi, M. for 1 yds. Tackle by Vans, R..",5154,21,1,YKW,35,YKW,BAL,14,31
144,2,3,6:53,1313,3,9,BAL,34,"Pass by Bigsby, C., to Drake, O.. INTERCEPTION by Nikko, G. at the BAL - 31 yard line and returned for 14 yards.",5154,21,1,YKW,34,YKW,BAL,14,31
145,1,3,6:31,1291,1,10,BAL,45,"Rush by Reed, A. for 2 yds. Tackle by Virtanen, M..",5154,21,1,BAL,55,YKW,BAL,14,31
146,1,3,6:14,1274,2,3,YKW,48,"Wraiths Penalty on Grithead, D.: Too many men on the field.",5154,21,1,BAL,48,YKW,BAL,14,31
147,1,3,6:14,1274,2,3,YKW,48,"Rush by Williams, D. for 5 yds. Tackle by Virtanen, M..",5154,21,1,BAL,48,YKW,BAL,14,31
148,1,3,5:53,1253,1,10,YKW,43,"Pass by Havran, C., complete to Williams, D. for -3 yds. Tackle by Lejune, L..",5154,21,1,BAL,43,YKW,BAL,14,31
149,1,3,5:07,1207,2,13,YKW,46,"Pass by Havran, C. to Maddox, E. is incomplete. Broken up by Snuggles, J..",5154,21,1,BAL,46,YKW,BAL,14,31
150,1,3,5:03,1203,3,13,YKW,46,"Pass by Havran, C., complete to Williams, D. for 28 yds. Tackle by Snuggles, J..",5154,21,1,BAL,46,YKW,BAL,14,31
151,1,3,4:06,1146,1,9,YKW,9,"Wraiths Penalty on Kearse, J.: Unnecessary Roughness.",5154,21,1,BAL,9,YKW,BAL,14,31
152,1,3,3:58,1138,1,9,YKW,9,"Pass by Havran, C., complete to Williams, D. for 1 yds. Tackle by Selich, A..",5154,21,1,BAL,9,YKW,BAL,14,31
153,1,3,3:28,1108,2,8,YKW,8,"Pass by Havran, C. to Reed, A. falls incomplete.",5154,21,1,BAL,8,YKW,BAL,14,31
154,1,3,3:22,1102,3,8,YKW,8,"Pass by Havran, C., complete to Quinn, A. for 8 yds.",5154,21,1,BAL,8,YKW,BAL,14,31
155,1,3,3:00,1080,,,,,TOUCHDOWN! (Brand kick good),5154,21,1,BAL,,YKW,BAL,14,38
156,1,3,3:00,1080,,,BAL,30,"Brand, F. kicks off.",5154,21,1,BAL,70,YKW,BAL,14,38
157,2,3,3:00,1080,,,,,"Snuggles, J. takes it down the right side.",5154,21,1,YKW,,YKW,BAL,14,38
158,2,3,3:00,1080,,,,,"Snuggles, J. is finally brought down. A 36 yard return.",5154,21,1,YKW,,YKW,BAL,14,38
159,2,3,2:50,1070,1,10,YKW,43,"Rush by Drake, O. for 0 yds. Tackle by Taffy, T..",5154,21,1,YKW,57,YKW,BAL,14,38
160,2,3,2:39,1059,2,10,YKW,43,"Pass by Bigsby, C., complete to Hanyadi, M. for 11 yds. Tackle by Nikko, G..",5154,21,1,YKW,57,YKW,BAL,14,38
161,2,3,2:06,1026,1,10,BAL,46,"Rush by Drake, O. for 5 yds. Tackle by Nikko, G..",5154,21,1,YKW,46,YKW,BAL,14,38
162,2,3,1:48,1008,2,5,BAL,41,"Pass by Bigsby, C. to Swift, N. falls incomplete.",5154,21,1,YKW,41,YKW,BAL,14,38
163,2,3,1:41,1001,3,5,BAL,41,"Rush by Hanyadi, M. for 5 yds. Tackle by Nikko, G..",5154,21,1,YKW,41,YKW,BAL,14,38
164,2,3,1:19,979,1,10,BAL,36,"Rush by Drake, O. for 3 yds. Tackle by Taffy, T..",5154,21,1,YKW,36,YKW,BAL,14,38
165,2,3,1:00,960,2,7,BAL,33,"Bigsby, C. SACKED by Raymond Vans - LB for -7 yds.",5154,21,1,YKW,33,YKW,BAL,14,38
166,2,3,0:36,936,3,14,BAL,40,"Pass by Bigsby, C., complete to Hanyadi, M. for 6 yds. Tackle by Uchiha, L..",5154,21,1,YKW,40,YKW,BAL,14,38
167,1,3,0:00,900,4,8,BAL,34,"Punt by Smalls (R), D. of 34 yards. Touchback.",5154,21,1,YKW,34,YKW,BAL,14,38
168,1,4,15:00,900,1,10,BAL,20,"Rush by Havran, C. for 0 yds. Tackle by Kearse, J..",5154,21,1,BAL,80,YKW,BAL,14,38
169,1,4,14:39,879,2,10,BAL,20,"Rush by Reed, A. for a short gain. Tackle by Alexander, N..",5154,21,1,BAL,80,YKW,BAL,14,38
170,1,4,14:21,861,3,10,BAL,20,"Pass by Havran, C. to Reed, A. is incomplete. Broken up by Virtanen, M..",5154,21,1,BAL,80,YKW,BAL,14,38
171,2,4,14:16,856,4,10,BAL,20,"Punt by Brand, F. of 32 yards. No return.",5154,21,1,BAL,80,YKW,BAL,14,38
172,2,4,14:10,850,1,10,YKW,48,"Rush by Hanyadi, M. for 8 yds. Tackle by Uchiha, L..",5154,21,1,YKW,52,YKW,BAL,14,38
173,2,4,13:36,816,2,2,BAL,44,"Rush by Hanyadi, M. for 8 yds. Tackle by Nikko, G..",5154,21,1,YKW,44,YKW,BAL,14,38
174,2,4,13:18,798,1,10,BAL,36,"Rush by Hanyadi, M. for 8 yds. Tackle by Troyski, X..",5154,21,1,YKW,36,YKW,BAL,14,38
175,2,4,12:52,772,2,2,BAL,28,"Rush by Hanyadi, M. for 13 yds. Tackle by Green, W..",5154,21,1,YKW,28,YKW,BAL,14,38
176,2,4,12:25,745,1,10,BAL,15,"Rush by Drake, O. for 2 yds. Tackle by Nikko, G..",5154,21,1,YKW,15,YKW,BAL,14,38
177,2,4,12:00,720,2,8,BAL,13,"Rush by Drake, O. for 6 yds. Tackle by Troyski, X..",5154,21,1,YKW,13,YKW,BAL,14,38
178,2,4,11:36,696,3,2,BAL,7,"Rush by Hanyadi, M. for 6 yds. Tackle by Troyski, X..",5154,21,1,YKW,7,YKW,BAL,14,38
179,2,4,11:13,673,1,1,BAL,1,"Rush by Drake, O. for a short gain. Tackle by Taffy, T..",5154,21,1,YKW,1,YKW,BAL,14,38
180,2,4,11:03,663,2,1,BAL,1,"Rush by Hanyadi, M. for a short gain. Tackle by Z, D..",5154,21,1,YKW,1,YKW,BAL,14,38
181,2,4,10:45,645,3,1,BAL,1,Rush by Orien Drake for 1 yds.,5154,21,1,YKW,1,YKW,BAL,14,38
