,gameID,S,teamID,Q,time,totTime,down,distance,side,yard,play,awayTeam,homeTeam,teamPoss,dist2goal,awayScore,homeScore
85,15,1,2,3,11:49,1609,4,3,YKW,32,"Punt by Kokot (R), B. is BLOCKED BY De Ville (C), D..  No return. First Down!",YKW,BAL,YKW,68,17,10
86,15,1,1,3,11:46,1606,1,10,YKW,32,"Pass by Fujiwara (C), C. to Howlett (R), D. falls incomplete.",YKW,BAL,BAL,32,17,10
87,15,1,1,3,11:32,1592,2,10,YKW,32," Play nullified by Baltimore Penalty on Fries, N.: Holding.",YKW,BAL,BAL,32,17,10
88,15,1,1,3,11:17,1577,2,20,YKW,42,"Rush by Fukushu, M. for 9 yds. Tackle by Thomaslacher (R), B..",YKW,BAL,BAL,42,17,10
89,15,1,1,3,10:44,1544,3,11,YKW,33,"Pass by Fujiwara (C), C. to Lewandowski, J. is incomplete. Broken up by Z, D..",YKW,BAL,BAL,33,17,10
90,15,1,1,3,10:26,1526,4,11,YKW,33,"50 yard FG by Small, J. is NO good.",YKW,BAL,BAL,33,17,10
91,15,1,2,3,10:26,1526,1,10,YKW,40,"Pass by Jack, C. to Sakura (C), K. is incomplete. Broken up by Stackinpaper, B..",YKW,BAL,YKW,60,17,10
92,15,1,2,3,10:12,1512,2,10,YKW,40,"Pass by Jack, C., complete to Sakura (C), K. for 13 yds. Tackle by Stackinpaper, B.. First Down!",YKW,BAL,YKW,60,17,10
93,15,1,2,3,9:31,1471,1,10,BAL,46,"Rush by Z, D. for 0 yds. Tackle by De Ville (C), D..",YKW,BAL,YKW,46,17,10
94,15,1,2,3,9:01,1441,2,10,BAL,46,"Pass by Jack, C., complete to Rechs (R), Z. for 7 yds. Tackle by Syracuse, I..",YKW,BAL,YKW,46,17,10
95,15,1,2,3,8:21,1401,3,2,BAL,39,"Pass by Jack, C., complete to Z, D. for 6 yds. Tackle by Avery, E.. First Down!",YKW,BAL,YKW,39,17,10
96,15,1,2,3,7:35,1355,1,10,BAL,32,"Rush by Z, D. for -2 yds. Tackle by Kennedy, D..",YKW,BAL,YKW,32,17,10
97,15,1,2,3,7:07,1327,2,12,BAL,35,"Pass by Jack, C., complete to Sakura (C), K. for 7 yds. Tackle by Stackinpaper, B..",YKW,BAL,YKW,35,17,10
98,15,1,2,3,6:34,1294,3,5,BAL,27,"Pass by Jack, C., complete to Rechs (R), Z. for 6 yds. Tackle by Harris, C.. Baltimore Penalty on Annastesia, N.: Unnecessary Roughness. First Down!",YKW,BAL,YKW,27,17,10
99,15,1,2,3,6:15,1275,1,10,BAL,11,"Pass by Jack, C. to Walker (R), M. was dropped! Incomplete.",YKW,BAL,YKW,11,17,10
100,15,1,2,3,5:59,1259,2,10,BAL,11,"Pass by Jack, C., complete to Z, D. for 10 yds. Tackle by Avery, E.. First Down!",YKW,BAL,YKW,11,17,10
101,15,1,2,3,5:24,1224,1,1,BAL,1,"Pass by Jack, C. to Rechs (R), Z. is incomplete. Broken up by Z, D..",YKW,BAL,YKW,1,17,10
102,15,1,2,3,5:08,1208,2,1,BAL,1,"Pass by Jack, C., complete to Kross, C. for 1 yds. TOUCHDOWN!  (Kokot (R) kick good)",YKW,BAL,YKW,1,24,10
103,15,1,2,3,4:54,1194,2,65,YKW,35,"Kokot (R), B. kicks off. The kick sails into the endzone. Fukushu, M. brings it out of the endzone! Fukushu, M. takes it down the middle. Fukushu, M. sheds a tackler. A 41 yard return. First Down!",YKW,BAL,YKW,65,24,10
104,15,1,1,3,4:44,1184,1,10,BAL,41,"Rush by Fukushu, M. for 13 yds. Tackle by Dookmarriot, L.. First Down!",YKW,BAL,BAL,59,24,10
105,15,1,1,3,3:58,1138,1,10,YKW,45,"Rush by Fukushu, M. for 10 yds. Tackle by Thomaslacher (R), B.. First Down!",YKW,BAL,BAL,45,24,10
106,15,1,1,3,3:33,1113,1,10,YKW,35,"Pass by Fujiwara (C), C., complete to Brown (R), K. for 10 yds. Tackle by Thomaslacher (R), B.. First Down!",YKW,BAL,BAL,35,24,10
107,15,1,1,3,3:09,1089,1,10,YKW,25," Play nullified by Baltimore Penalty on Pack, C.: Illegal use of Hands.",YKW,BAL,BAL,25,24,10
108,15,1,1,3,2:55,1075,1,20,YKW,35,"Rush by Fukushu, M. for 3 yds. Tackle by Money, P..",YKW,BAL,BAL,35,24,10
109,15,1,1,3,2:43,1063,2,16,YKW,31,"Rush by Fukushu, M. for 4 yds. Tackle by Thomaslacher (R), B.. Yellowknife Penalty on Hellzapoppin, J.: Unnecessary Roughness. First Down!",YKW,BAL,BAL,31,24,10
110,15,1,1,3,2:33,1053,1,10,YKW,13,"Pass by Fujiwara (C), C. to Howlett (R), D. is incomplete. Broken up by Leonard, M..",YKW,BAL,BAL,13,24,10
111,15,1,1,3,2:17,1037,2,10,YKW,13,"Rush by Fukushu, M. for -2 yds. Tackle by Cho, J..",YKW,BAL,BAL,13,24,10
112,15,1,1,3,2:12,1032,3,12,YKW,16,"Pass by Fujiwara (C), C., complete to Ash, R. for 3 yds. Tackle by Quaid, D..",YKW,BAL,BAL,16,24,10
113,15,1,1,3,1:48,1008,4,9,YKW,13,"30 yard FG by Small, J. is good.",YKW,BAL,BAL,13,24,13
114,15,1,1,3,1:48,1008,1,10,YKW,25,"Kickoff by Small, J. through the back of the endzone. Touchback.",YKW,BAL,BAL,25,24,13
115,15,1,2,3,1:48,1008,1,10,YKW,25,"Pass Play nullified by Yellowknife Penalty on Z, D.: Offensive Pass Interference.",YKW,BAL,YKW,75,24,13
116,15,1,2,3,1:24,984,1,20,YKW,15,"Jack, C. is SACKED by Gary Goodman (R) - DE for -7 yds.",YKW,BAL,YKW,85,24,13
117,15,1,2,3,0:40,940,2,27,YKW,8,"Rush by Z, D. for 0 yds. Tackle by Z, D..",YKW,BAL,YKW,92,24,13
118,15,1,2,3,0:18,918,3,27,YKW,7,"Pass by Jack, C. to Walker (R), M. is incomplete. Broken up by Syracuse, I..",YKW,BAL,YKW,93,24,13
119,15,1,2,4,15:00,900,4,27,YKW,7,"Punt by Kokot (R), B. of 65 yards. Returned by Fukushu, M. for 1 yards. First Down!",YKW,BAL,YKW,93,24,13
120,15,1,1,4,14:47,887,1,10,BAL,28,"Pass by Fujiwara (C), C., complete to Brown (R), K. for 58 yds. Tackle by Hellzapoppin, J.. First Down!",YKW,BAL,BAL,72,24,13
121,15,1,1,4,13:36,816,1,10,YKW,13,"Pass by Fujiwara (C), C., complete to Fukushu, M. for 4 yds. Tackle by Quaid, D..",YKW,BAL,BAL,13,24,13
122,15,1,1,4,13:05,785,2,6,YKW,9,"Pass by Fujiwara (C), C., complete to Fukushu, M. for 0 yds. Tackle by Dookmarriot, L..",YKW,BAL,BAL,9,24,13
123,15,1,1,4,12:28,748,3,6,YKW,9,"Pass by Fujiwara (C), C., complete to Z, D. for 3 yds. Tackle by Dookmarriot, L..",YKW,BAL,BAL,9,24,13
124,15,1,1,4,11:48,708,4,3,YKW,6,"23 yard FG by Small, J. is good.",YKW,BAL,BAL,6,24,16
125,15,1,1,4,11:48,708,0,0,YKW,10,"Kickoff of 61 yards. Returned by Walker (R), M. for 6 yards. First Down!",YKW,BAL,BAL,10,24,16
126,15,1,2,4,11:44,704,1,10,YKW,10,"Jack, C. is SACKED by Nuniq Annastesia - DT for -9 yds.  FUMBLE by Jack, C., recovered by Pooky, S..",YKW,BAL,YKW,90,24,16
127,15,1,2,4,11:03,663,2,19,YKW,1,"Pass by Jack, C., complete to Sakura (C), K. for 7 yds. Tackle by Stackinpaper, B..",YKW,BAL,YKW,99,24,16
128,15,1,2,4,10:17,617,3,11,YKW,8,"Rush by Z, D. for a short gain. Tackle by De Ville (C), D..",YKW,BAL,YKW,92,24,16
129,15,1,2,4,9:53,593,4,11,YKW,8,"Punt by Kokot (R), B. of 64 yards. Returned by Fukushu, M. for 15 yards. First Down!",YKW,BAL,YKW,92,24,16
130,15,1,1,4,9:40,580,1,10,BAL,42,"Pass by Fujiwara (C), C., complete to Campbell (R), J. for 15 yds. Tackle by Foster (R), D.. First Down!",YKW,BAL,BAL,58,24,16
131,15,1,1,4,9:01,541,1,10,YKW,42,"Rush by Fukushu, M. for 2 yds. Tackle by Thebaw (R), S..",YKW,BAL,BAL,42,24,16
132,15,1,1,4,8:33,513,2,7,YKW,39,"Pass by Fujiwara (C), C., complete to Howlett (R), D. for 11 yds. Tackle by Leonard, M.. First Down!",YKW,BAL,BAL,39,24,16
133,15,1,1,4,7:48,468,1,10,YKW,28,"Rush by Covey, J. for 1 yds. Tackle by Quaid, D..",YKW,BAL,BAL,28,24,16
134,15,1,1,4,7:22,442,2,8,YKW,27,"Pass by Fujiwara (C), C., complete to Brown (R), K. for 11 yds. Tackle by Foster (R), D.. First Down!",YKW,BAL,BAL,27,24,16
135,15,1,1,4,6:40,400,1,10,YKW,15,"Rush by Fukushu, M. for a short gain. Tackle by Thomaslacher (R), B..",YKW,BAL,BAL,15,24,16
136,15,1,1,4,6:15,375,2,9,YKW,15,"Pass by Fujiwara (C), C., complete to Brown (R), K. for 9 yds. Tackle by Hellzapoppin, J.. First Down!",YKW,BAL,BAL,15,24,16
137,15,1,1,4,5:41,341,1,5,YKW,5,"Rush by Covey, J. for 2 yds. Tackle by Thebaw (R), S..",YKW,BAL,BAL,5,24,16
138,15,1,1,4,5:20,320,2,3,YKW,3,"Pass by Fujiwara (C), C., complete to Ash, R. for 2 yds. Tackle by Hellzapoppin, J..",YKW,BAL,BAL,3,24,16
139,15,1,1,4,4:39,279,3,1,YKW,1,"Rush by Fukushu, M. for -4 yds. Tackle by Quaid, D..",YKW,BAL,BAL,1,24,16
140,15,1,1,4,4:19,259,4,4,YKW,4,"21 yard FG by Small, J. is good.",YKW,BAL,BAL,4,24,19
141,15,1,1,4,4:19,259,4,65,BAL,35,"Small, J. kicks off. The kick sails into the endzone. Leonard, M. brings it out of the endzone! Leonard, M. takes it down the right side. Leonard, M. is finally brought down. A 36 yard return. First Down!",YKW,BAL,BAL,65,24,19
142,15,1,2,4,4:12,252,1,10,YKW,36,"Rush by Vermillion (R), J. for 5 yds. Tackle by De Ville (C), D..",YKW,BAL,YKW,64,24,19
143,15,1,2,4,3:51,231,2,4,YKW,42,"Pass by Jack, C., complete to Sakura (C), K. for 47 yds. Tackle by Stackinpaper, B.. First Down!",YKW,BAL,YKW,58,24,19
144,15,1,2,4,2:54,174,1,10,BAL,10,"Rush by Z, D. for 4 yds. Tackle by Syracuse, I.. Timeout called by BAL.",YKW,BAL,YKW,10,24,19
145,15,1,2,4,2:35,155,2,5,BAL,6," Play nullified by Yellowknife Penalty on Rechs (R), Z.: Holding.",YKW,BAL,YKW,6,24,19
146,15,1,2,4,2:28,148,2,15,BAL,16,"Pass by Jack, C., complete to Z, D. for 0 yds. Tackle by Kennedy, D.. Timeout called by BAL.",YKW,BAL,YKW,16,24,19
147,15,1,2,4,2:11,131,3,16,BAL,16,"Pass by Jack, C., complete to Walker (R), M. for 7 yds. Tackle by Stackinpaper, B.. Timeout called by BAL.",YKW,BAL,YKW,16,24,19
148,15,1,2,4,1:54,114,4,8,BAL,9,"26 yard FG by Kokot (R), B. is good.",YKW,BAL,YKW,9,27,19
149,15,1,2,4,1:54,114,0,0,BAL,23,"Kickoff of 63 yards. Returned by Fukushu, M. for 21 yards. First Down!",YKW,BAL,YKW,23,27,19
150,15,1,1,4,1:45,105,1,10,BAL,23,"Pass by Fujiwara (C), C., complete to Howlett (R), D. for 15 yds. Tackle by Leonard, M.. First Down!",YKW,BAL,BAL,77,27,19
151,15,1,1,4,1:22,82,1,10,BAL,38,"Pass by Fujiwara (C), C., complete to Brown (R), K. for 18 yds. Tackle by Leonard, M.. First Down!",YKW,BAL,BAL,62,27,19
152,15,1,1,4,0:52,52,1,10,YKW,43,"Pass by Fujiwara (C), C. to Howlett (R), D. is incomplete. Broken up by Leonard, M..",YKW,BAL,BAL,43,27,19
153,15,1,1,4,0:44,44,2,10,YKW,43,"Pass by Fujiwara (C), C., complete to Howlett (R), D. for 5 yds. Tackle by Leonard, M..",YKW,BAL,BAL,43,27,19
154,15,1,1,4,0:30,30,3,4,YKW,37,"Pass by Fujiwara (C), C., complete to Howlett (R), D. for 7 yds. Tackle by Leonard, M.. First Down!",YKW,BAL,BAL,37,27,19
155,15,1,1,4,0:15,15,1,10,YKW,30,"Pass by Fujiwara (C), C., complete to Brown (R), K. for 7 yds. Tackle by Foster (R), D..",YKW,BAL,BAL,30,27,19
0,41,1,5,1,15:00,3600,0,0,OCO,35,"Dasistwirklichseinnachname, A. kicks off. The kick sails into the endzone. Williams, D. brings it out of the endzone! Williams, D. takes it down the middle. Williams, D. is finally brought down. A 31 yard return. First Down!",COL,OCO,OCO,65,0,0
1,41,1,3,1,14:50,3590,1,10,COL,31,"Pass by McDummy (C), W. to Z, D. was dropped! Incomplete.",COL,OCO,COL,69,0,0
2,41,1,3,1,14:33,3573,2,10,COL,31,"Pass by McDummy (C), W., complete to Jenkins, L. for 13 yds. Tackle by Abernathy, K.. First Down!",COL,OCO,COL,69,0,0
3,41,1,3,1,13:58,3538,1,10,COL,44,"Pass by McDummy (C), W., complete to Gilbert, R. for 4 yds. Tackle by Jones (C), D..",COL,OCO,COL,56,0,0
