,teamID,Q,time,totTime,down,distance,side,yard,play,gameID,S,awayTeam,homeTeam,teamPoss,dist2goal,awayScore,homeScore
73,1,2,0:46,1846,1,10,YKW,48,"Pass by Fujiwara (C), C., complete to Lewandowski, J. for 5 yds. Tackle by Valdyr, M.. Timeout called by BAL.",15,7,YKW,BAL,BAL,48,10,7
74,1,2,0:35,1835,2,4,YKW,42,"Rush by Fukushu, M. for a short gain. Tackle by Alexander (C), N.. Timeout called by BAL.",15,7,YKW,BAL,BAL,42,10,7
75,1,2,0:31,1831,3,4,YKW,42,"Pass by Fujiwara (C), C., complete to Brown (R), K. for 12 yds. Tackle by Foster (R), D.. First Down!",15,7,YKW,BAL,BAL,42,10,7
76,1,2,0:31,1831,1,10,YKW,29,Fujiwara (C) spikes the ball to stop the clock.,15,7,YKW,BAL,BAL,29,10,7
77,1,2,0:09,1809,2,10,YKW,29,"46 yard FG by Small, J. is good.",15,7,YKW,BAL,BAL,29,10,10
78,1,2,0:09,1809,1,10,YKW,25,"Kickoff by Small, J. through the back of the endzone. Touchback.",15,7,YKW,BAL,BAL,25,10,10
79,2,2,0:09,1809,1,10,YKW,25,"Pass by Jack, C., to Vermillion (R), J..  INTERCEPTION by Kennedy, D. at the YKW - 33 yard line and returned for 10 yards. First Down!",15,7,YKW,BAL,YKW,75,10,10
80,2,3,15:00,1800,,,BAL,14,"Kickoff of 65 yards. Returned by Fukushu, M. for 14 yards. First Down!",15,7,YKW,BAL,YKW,14,10,10
81,1,3,14:53,1793,1,10,BAL,14,"Pass by Fujiwara (C), C. to Lewandowski, J. is incomplete. Broken up by Hellzapoppin, J..",15,7,YKW,BAL,BAL,86,10,10
82,1,3,14:36,1776,2,10,BAL,14,"Rush by Fukushu, M. for 0 yds. Tackle by Thomaslacher (R), B..",15,7,YKW,BAL,BAL,86,10,10
83,1,3,14:10,1750,3,10,BAL,13,"Pass by Fujiwara (C), C., complete to Lewandowski, J. for 5 yds. Tackle by Quaid, D..",15,7,YKW,BAL,BAL,87,10,10
84,1,3,13:34,1714,4,5,YKW,18,"Punt by Small, J. of 39 yards.  No return. First Down!",15,7,YKW,BAL,YKW,82,10,10
85,2,3,13:26,1706,1,10,YKW,42,"Rush by Z, D. for 7 yds. Tackle by Annastesia, N..",15,7,YKW,BAL,YKW,58,10,10
86,2,3,12:50,1670,2,2,YKW,50,"Rush by Z, D. for -2 yds. Tackle by Hole, M..",15,7,YKW,BAL,YKW,50,10,10
87,2,3,12:27,1647,3,4,YKW,47,"Pass by Jack, C. to Sakura (C), K. was dropped! Incomplete.",15,7,YKW,BAL,YKW,53,10,10
88,2,3,12:15,1635,4,4,BAL,47,"Punt by Kokot (R), B. of 39 yards.  No return. First Down!",15,7,YKW,BAL,BAL,53,10,10
89,1,3,12:05,1625,1,10,BAL,13,"Pass by Fujiwara (C), C. to Howlett (R), D. falls incomplete.",15,7,YKW,BAL,BAL,87,10,10
90,1,3,11:49,1609,2,10,BAL,13,"Rush by Fukushu, M. for a short gain. Tackle by Dookmarriot, L..",15,7,YKW,BAL,BAL,87,10,10
91,1,3,11:26,1586,3,9,BAL,14,"Pass by Fujiwara (C), C. to Campbell (R), J. is incomplete. Broken up by Foster (R), D..",15,7,YKW,BAL,BAL,86,10,10
92,1,3,11:09,1569,4,9,YKW,14,"Punt by Small, J. of 30 yards. Returned by Walker (R), M. for 6 yards. First Down!",15,7,YKW,BAL,YKW,86,10,10
93,2,3,10:59,1559,1,10,BAL,38,"Rush by Z, D. for 0 yds. Tackle by Green, W..",15,7,YKW,BAL,YKW,38,10,10
94,2,3,10:24,1524,2,10,BAL,38,"Pass by Jack, C., complete to Walker (R), M. for 29 yds. Tackle by De Ville (C), D.. First Down!",15,7,YKW,BAL,YKW,38,10,10
95,2,3,9:28,1468,1,8,BAL,8,"Rush by Z, D. for 3 yds. Tackle by Z, D..",15,7,YKW,BAL,YKW,8,10,10
96,2,3,8:59,1439,2,5,BAL,5,"Pass by Jack, C. to Sakura (C), K. was dropped! Incomplete.",15,7,YKW,BAL,YKW,5,10,10
97,2,3,8:39,1419,3,5,BAL,5,"Rush by Z, D. for -2 yds. Tackle by Green, W..",15,7,YKW,BAL,YKW,5,10,10
98,2,3,8:10,1390,4,7,BAL,7,"24 yard FG by Kokot (R), B. is good.",15,7,YKW,BAL,YKW,7,13,10
99,2,3,8:10,1390,1,10,BAL,25,"Kickoff by Kokot (R), B. through the back of the endzone. Touchback.",15,7,YKW,BAL,YKW,25,13,10
100,1,3,8:10,1390,1,10,BAL,25,"Rush by Fukushu, M. for 1 yds. Tackle by Money, P..",15,7,YKW,BAL,BAL,75,13,10
101,1,3,7:44,1364,2,8,BAL,26,"Pass by Fujiwara (C), C., complete to Campbell (R), J. for 9 yds. Tackle by Foster (R), D.. First Down!",15,7,YKW,BAL,BAL,74,13,10
102,1,3,7:01,1321,1,10,BAL,36,"Pass by Fujiwara (C), C. to Brown (R), K. falls incomplete.",15,7,YKW,BAL,BAL,64,13,10
103,1,3,6:48,1308,2,10,BAL,36,"Pass by Fujiwara (C), C., complete to Campbell (R), J. for 7 yds. Tackle by Foster (R), D..",15,7,YKW,BAL,BAL,64,13,10
104,1,3,6:11,1271,3,3,BAL,43,"Pass by Fujiwara (C), C., complete to Catchem8, Z. for 5 yds. Tackle by Foster (R), D.. First Down!",15,7,YKW,BAL,BAL,57,13,10
105,1,3,5:42,1242,1,10,BAL,49,"Pass by Fujiwara (C), C., complete to Howlett (R), D. for 10 yds. Tackle by Leonard, M.. First Down!",15,7,YKW,BAL,BAL,51,13,10
106,1,3,5:12,1212,1,10,YKW,40,"Rush by Fukushu, M. for -2 yds. Tackle by Cho, J..",15,7,YKW,BAL,BAL,40,13,10
107,1,3,4:53,1193,2,12,YKW,43,"Rush by Fukushu, M. for 1 yds. Tackle by Quaid, D..",15,7,YKW,BAL,BAL,43,13,10
108,1,3,4:17,1157,3,10,YKW,41,"Rush by Fukushu, M. for 1 yds. Tackle by Quaid, D..",15,7,YKW,BAL,BAL,41,13,10
109,1,3,3:55,1135,4,9,BAL,40,"Punt by Small, J. of 40 yards.  Touchback.",15,7,YKW,BAL,YKW,40,13,10
110,2,3,3:51,1131,1,10,YKW,25,"Pass by Jack, C. to Z, D. falls incomplete.",15,7,YKW,BAL,YKW,75,13,10
111,2,3,3:37,1117,2,10,YKW,25,"Pass by Jack, C., complete to Vermillion (R), J. for 8 yds. Tackle by De Ville (C), D..",15,7,YKW,BAL,YKW,75,13,10
112,2,3,2:52,1072,3,2,YKW,33,"Rush by Z, D. for 0 yds. Tackle by De Ville (C), D..  FUMBLE recovered by De Ville (C), D. at the BAL - 33 yard line and returned for 0 yards. First Down!",15,7,YKW,BAL,YKW,67,13,10
113,1,3,2:46,1066,1,10,YKW,33,"Rush by Fukushu, M. for a short gain. Tackle by Cho, J..",15,7,YKW,BAL,BAL,33,13,10
114,1,3,2:26,1046,2,9,YKW,32,"Fujiwara (C), C. is SACKED by James Cho - DE for -11 yds.",15,7,YKW,BAL,BAL,32,13,10
115,1,3,2:04,1024,3,20,YKW,43,"Fujiwara (C), C. is SACKED by Nero Alexander (C) - DE for -11 yds.",15,7,YKW,BAL,BAL,43,13,10
116,1,3,1:39,999,4,32,YKW,45,"Punt by Small, J. of 48 yards.  No return. First Down!",15,7,YKW,BAL,YKW,55,13,10
117,2,3,1:31,991,1,10,YKW,7,"Rush by Z, D. for -4 yds. Tackle by Green, W..",15,7,YKW,BAL,YKW,93,13,10
118,2,3,0:52,952,2,14,YKW,2,"Rush by Rowe, D. for 1 yds. Tackle by Goodman (R), G..",15,7,YKW,BAL,YKW,98,13,10
119,2,3,0:21,921,3,13,YKW,3,"Pass by Jack, C., complete to Rechs (R), Z. for 8 yds. Tackle by Z, D..",15,7,YKW,BAL,YKW,97,13,10
120,2,4,15:00,900,4,5,BAL,12,"Punt by Kokot (R), B. of 33 yards. Returned by Fukushu, M. for 19 yards. First Down!",15,7,YKW,BAL,BAL,88,13,10
121,1,4,14:48,888,1,10,YKW,26,"Pass by Fujiwara (C), C., complete to Fukushu, M. for 2 yds. Tackle by Leonard, M..",15,7,YKW,BAL,BAL,26,13,10
122,1,4,14:11,851,2,7,YKW,23,"Pass by Fujiwara (C), C., complete to Campbell (R), J. for 23 yds. TOUCHDOWN!  (Small kick good)",15,7,YKW,BAL,BAL,23,13,17
123,1,4,13:42,822,1,10,YKW,25,"Kickoff by Small, J. through the back of the endzone. Touchback.",15,7,YKW,BAL,BAL,25,13,17
124,2,4,13:42,822,1,10,YKW,25,"Pass by Jack, C., complete to Rechs (R), Z. for 2 yds. Tackle by Green, W..",15,7,YKW,BAL,YKW,75,13,17
125,2,4,13:09,789,2,7,YKW,27,"Pass by Jack, C., complete to Z, D. for 1 yds. Tackle by Kennedy, D..",15,7,YKW,BAL,YKW,73,13,17
126,2,4,12:31,751,3,5,YKW,29,"Pass by Jack, C., complete to Sakura (C), K. for 9 yds. Tackle by Stackinpaper, B.. First Down!",15,7,YKW,BAL,YKW,71,13,17
127,2,4,12:00,720,1,10,YKW,39,"Pass by Jack, C., complete to Walker (R), M. for 22 yds. Tackle by Stackinpaper, B.. First Down!",15,7,YKW,BAL,YKW,61,13,17
128,2,4,11:17,677,1,10,BAL,39,"Rush by Z, D. for -1 yds. Tackle by Kennedy, D..",15,7,YKW,BAL,YKW,39,13,17
129,2,4,10:48,648,2,11,BAL,40,"Pass by Jack, C. to Vermillion (R), J. is incomplete. Broken up by De Ville (C), D..",15,7,YKW,BAL,YKW,40,13,17
130,2,4,10:10,610,3,11,BAL,40,"Pass by Jack, C. to Rowe, D. is incomplete. Broken up by De Ville (C), D..",15,7,YKW,BAL,YKW,40,13,17
131,2,4,9:52,592,4,11,YKW,40,"Punt by Kokot (R), B. of 37 yards.  No return. First Down!",15,7,YKW,BAL,BAL,40,13,17
132,1,4,9:44,584,1,10,BAL,3,"Rush by Fukushu, M. for 10 yds. Tackle by Dookmarriot, L.. First Down!",15,7,YKW,BAL,BAL,97,13,17
133,1,4,9:15,555,1,10,BAL,13,"Rush by Fukushu, M. for 1 yds. Tackle by Alexander (C), N..",15,7,YKW,BAL,BAL,87,13,17
134,1,4,8:51,531,2,8,BAL,15,"Pass by Fujiwara (C), C., complete to Fukushu, M. for 8 yds. Tackle by Quaid, D..",15,7,YKW,BAL,BAL,85,13,17
135,1,4,8:19,499,3,1.0,BAL,23,"Rush by Covey, J. for -2 yds. Tackle by Cho, J..",15,7,YKW,BAL,BAL,77,13,17
136,1,4,8:02,482,4,2,YKW,21,"Punt by Small, J. of 62 yards.  No return. First Down!",15,7,YKW,BAL,YKW,79,13,17
137,2,4,7:54,474,1,10,YKW,17,"Rush by Z, D. for -3 yds. Tackle by Kennedy, D..",15,7,YKW,BAL,YKW,83,13,17
138,2,4,7:22,442,2,13,YKW,13,"Pass by Jack, C., complete to Sakura (C), K. for 6 yds. Tackle by Stackinpaper, B..",15,7,YKW,BAL,YKW,87,13,17
139,2,4,6:48,408,3,6,YKW,20,"Pass by Jack, C. to Sakura (C), K. is incomplete. Broken up by Stackinpaper, B..",15,7,YKW,BAL,YKW,80,13,17
140,2,4,6:34,394,4,6,BAL,20,"Punt by Kokot (R), B. of 59 yards. Returned by Fukushu, M. for 0 yards. First Down!",15,7,YKW,BAL,BAL,80,13,17
141,1,4,6:21,381,1,10,BAL,20,"Pass by Fujiwara (C), C. to Howlett (R), D. was dropped! Incomplete.",15,7,YKW,BAL,BAL,80,13,17
142,1,4,6:06,366,2,10,BAL,20,"Rush by Fukushu, M. for -1 yds. Tackle by Quaid, D..",15,7,YKW,BAL,BAL,80,13,17
143,1,4,5:41,341,3,11,BAL,19,"Pass by Fujiwara (C), C., complete to Howlett (R), D. for 44 yds. Tackle by Hellzapoppin, J.. First Down!",15,7,YKW,BAL,BAL,81,13,17
144,1,4,4:36,276,1,10,YKW,36,"Pass by Fujiwara (C), C., complete to Brown (R), K. for 15 yds. Tackle by Foster (R), D.. First Down!",15,7,YKW,BAL,BAL,36,13,17
145,1,4,3:43,223,1,10,YKW,21,"Pass by Fujiwara (C), C., complete to Campbell (R), J. for 12 yds. Tackle by Foster (R), D.. First Down!",15,7,YKW,BAL,BAL,21,13,17
146,1,4,3:09,189,1,8,YKW,8,"Rush by Fukushu, M. for 1 yds. Tackle by Cho, J..",15,7,YKW,BAL,BAL,8,13,17
147,1,4,2:30,150,2,7,YKW,7,"Rush by Covey, J. for 6 yds. Tackle by Dookmarriot, L.. Automatic First Down! Timeout called by YKW.",15,7,YKW,BAL,BAL,7,13,17
148,1,4,2:18,138,1,1,YKW,1,Rush by Mai Fukushu for 1 yds. TOUCHDOWN!  (Small kick good),15,7,YKW,BAL,BAL,1,13,24
149,1,4,2:06,126,,,YKW,34,"Kickoff by Small, J. of 65 yards. Walker (R), M. takes it down the right side. Walker (R), M. is finally brought down. A 34 yard return. First Down!",15,7,YKW,BAL,BAL,34,13,24
150,2,4,2:01,121,1,10,YKW,34,"Pass by Jack, C., complete to Sakura (C), K. for 9 yds. Tackle by Stackinpaper, B..",15,7,YKW,BAL,YKW,66,13,24
151,2,4,2:01,121,2,1.0,YKW,44,Jack spikes the ball to stop the clock.,15,7,YKW,BAL,YKW,56,13,24
152,2,4,1:30,90,3,1.0,YKW,44,"Pass by Jack, C., complete to Rechs (R), Z. for 14 yds. Tackle by Avery, E.. Yellowknife Penalty on Jack, C.: Unnecessary Roughness.",15,7,YKW,BAL,YKW,56,13,24
153,2,4,1:11,71,4,1,YKW,43,"Baltimore Penalty on Goodman (R), G.: Neutral Zone Infraction.",15,7,YKW,BAL,YKW,57,13,24
154,2,4,1:11,71,,,YKW,48,"Pass by Jack, C., complete to Kross, C. for 15 yds. Tackle by Avery, E.. First Down!",15,7,YKW,BAL,YKW,52,13,24
155,2,4,1:11,71,1,10,BAL,37,Jack spikes the ball to stop the clock.,15,7,YKW,BAL,YKW,37,13,24
156,2,4,0:47,47,2,10,BAL,37,"Pass by Jack, C., complete to Walker (R), M. for 13 yds. Tackle by Avery, E.. First Down!",15,7,YKW,BAL,YKW,37,13,24
157,2,4,0:47,47,1,10,BAL,23,Jack spikes the ball to stop the clock.,15,7,YKW,BAL,YKW,23,13,24
158,2,4,0:08,8,2,10,BAL,23,"Pass by Jack, C., complete to Vermillion (R), J. for 8 yds. Tackle by De Ville (C), D..",15,7,YKW,BAL,YKW,23,13,24
0,3,1,15:00,3600,,,OCO,21,"Kickoff of 62 yards. Returned by Beerus, L. for 18 yards. First Down!",41,7,COL,OCO,COL,21,0,0
1,5,1,14:56,3596,1,10,OCO,21,"Rush by McZeal, K. for 1 yds. Tackle by Smoothie, E..",41,7,COL,OCO,OCO,79,0,0
2,5,1,14:28,3568,2,8,OCO,22,"Ramza (R), S. is SACKED by Immanuel Blackstone (C) - DE for -7 yds.",41,7,COL,OCO,OCO,78,0,0
3,5,1,14:01,3541,3,16,OCO,14,"Pass by Ramza (R), S., complete to Trunks, F. for 26 yds. Tackle by Purchase, L.. First Down!",41,7,COL,OCO,OCO,86,0,0
4,5,1,13:01,3481,1,10,OCO,41,"Rush by McZeal, K. for 1 yds. Tackle by de Pengu, A..",41,7,COL,OCO,OCO,59,0,0
5,5,1,12:41,3461,2,9,OCO,42,"Rush by Z, D. for a short gain. Tackle by de Pengu, A..",41,7,COL,OCO,OCO,58,0,0
