,teamID,Q,time,totTime,down,distance,side,yard,play,gameID,S,awayTeam,homeTeam,teamPoss,dist2goal,awayScore,homeScore
18,1,1,7:37,3157,1,5,BAL,30,"Rush by Fukushu, M. for a short gain. Tackle by Lyons, B..",15,5,YKW,BAL,BAL,70,0,7
19,1,1,7:16,3136,2,5,BAL,30,"Rush by Fukushu, M. for a short gain. Tackle by Thomaslacher (R), B..",15,5,YKW,BAL,BAL,70,0,7
20,1,1,6:46,3106,3,4,BAL,30,"Pass by Fujiwara (C), C. to Campbell (R), J. falls incomplete.",15,5,YKW,BAL,BAL,70,0,7
21,1,1,6:28,3088,4,4,YKW,30,"Punt by Small, J. of 55 yards.  No return. First Down!",15,5,YKW,BAL,YKW,70,0,7
22,2,1,6:19,3079,1,10,YKW,14,"Pass by Jack, C., complete to Rechs (R), Z. for 10 yds. Tackle by Z, D.. First Down!",15,5,YKW,BAL,YKW,86,0,7
23,2,1,5:39,3039,1,10,YKW,24,"Pass by Jack, C., complete to Rechs (R), Z. for 11 yds. Tackle by Avery, E.. First Down!",15,5,YKW,BAL,YKW,76,0,7
24,2,1,4:59,2999,1,10,YKW,35,"Pass by Jack, C., complete to Z, D. for 14 yds. Tackle by Kennedy, D.. First Down!",15,5,YKW,BAL,YKW,65,0,7
25,2,1,4:12,2952,1,10,YKW,49,"Pass by Jack, C., complete to Sakura (C), K. for 8 yds. Tackle by Stackinpaper, B..",15,5,YKW,BAL,YKW,51,0,7
26,2,1,3:51,2931,2,2,BAL,42,"Rush by Z, D. for 1 yds. Tackle by Kennedy, D..",15,5,YKW,BAL,YKW,42,0,7
27,2,1,3:28,2908,3,1.0,BAL,40,"Rush by Z, D. for -1 yds. Tackle by De Ville (C), D..",15,5,YKW,BAL,YKW,40,0,7
28,2,1,3:20,2900,4,1,BAL,42,"Rush by Rowe, D. for 12 yds. Tackle by Avery, E.. First Down!",15,5,YKW,BAL,YKW,42,0,7
29,2,1,2:57,2877,1,10,BAL,29,"Pass by Jack, C. to Sakura (C), K. falls incomplete.",15,5,YKW,BAL,YKW,29,0,7
30,2,1,2:41,2861,2,10,BAL,29,"Pass by Jack, C., complete to Rechs (R), Z. for 8 yds. Tackle by Green, W..",15,5,YKW,BAL,YKW,29,0,7
31,2,1,2:03,2823,3,1,BAL,21," Play nullified by Baltimore Penalty on Annastesia, N.: Facemask. Automatic First Down!",15,5,YKW,BAL,YKW,21,0,7
32,2,1,1:44,2804,1,10,BAL,11,"Yellowknife Penalty on Walker (R), M.: False Start.",15,5,YKW,BAL,YKW,11,0,7
33,2,1,1:44,2804,1,15,BAL,16,"Pass by Jack, C. to Walker (R), M. is incomplete. Broken up by De Ville (C), D..",15,5,YKW,BAL,YKW,16,0,7
34,2,1,1:24,2784,2,15,BAL,16,"Rush by Z, D. for 3 yds. Tackle by Goodman (R), G..",15,5,YKW,BAL,YKW,16,0,7
35,2,1,1:12,2772,3,12,BAL,13,"Rush by Z, D. for a short gain. Tackle by Keiki-Kane, M..",15,5,YKW,BAL,YKW,13,0,7
36,2,1,1:01,2761,4,11,BAL,12,"29 yard FG by Kokot (R), B. is good.",15,5,YKW,BAL,YKW,12,3,7
37,2,1,1:01,2761,1,10,BAL,25,"Kickoff by Kokot (R), B. through the back of the endzone. Touchback.",15,5,YKW,BAL,YKW,25,3,7
38,1,1,1:01,2761,1,10,BAL,25,"Rush by Fukushu, M. for a short gain. Tackle by Money, P..",15,5,YKW,BAL,BAL,75,3,7
39,1,1,0:32,2732,2,10,BAL,25," Play nullified by Baltimore Penalty on Ash, R.: Holding.",15,5,YKW,BAL,BAL,75,3,7
40,1,1,0:18,2718,2,20,BAL,15,"Rush by Fukushu, M. for 2 yds. Tackle by Money, P..",15,5,YKW,BAL,BAL,85,3,7
41,1,2,15:00,2700,3,18,BAL,17,"Rush by Fukushu, M. for 18 yds. Tackle by Hellzapoppin, J.. First Down!",15,5,YKW,BAL,BAL,83,3,7
42,1,2,14:22,2662,1,10,BAL,35,"Rush by Covey, J. for 3 yds. Tackle by Quaid, D..",15,5,YKW,BAL,BAL,65,3,7
43,1,2,13:55,2635,2,6,BAL,38,"Pass by Fujiwara (C), C., complete to Howlett (R), D. for 9 yds. Tackle by Leonard, M.. First Down!",15,5,YKW,BAL,BAL,62,3,7
44,1,2,13:00,2580,1,10,BAL,48," Play nullified by Baltimore Penalty on Chalupa, C.: Illegal use of Hands.",15,5,YKW,BAL,BAL,52,3,7
45,1,2,12:45,2565,1,20,BAL,38,"Pass by Fujiwara (C), C., complete to Lewandowski, J. for 7 yds. Tackle by Valdyr, M.. Automatic First Down!",15,5,YKW,BAL,BAL,62,3,7
46,1,2,12:13,2533,1,10,BAL,45,"Rush by Fujiwara (C), C. for 17 yds. Tackle by Quaid, D.. First Down!",15,5,YKW,BAL,BAL,55,3,7
47,1,2,11:00,2460,1,10,YKW,38,"Pass by Fujiwara (C), C., complete to Howlett (R), D. for 8 yds. Tackle by Leonard, M..",15,5,YKW,BAL,BAL,38,3,7
48,1,2,10:27,2427,2,1,YKW,29,"Rush by Fujiwara (C), C. for 5 yds. Tackle by Valdyr, M.. First Down!",15,5,YKW,BAL,BAL,29,3,7
49,1,2,10:01,2401,1,10,YKW,24,"Pass by Fujiwara (C), C., complete to Campbell (R), J. for 6 yds. Tackle by Foster (R), D.. Yellowknife Penalty on Thebaw (R), S.: Roughing the Passer. First Down!",15,5,YKW,BAL,BAL,24,3,7
50,1,2,9:43,2383,1,8,YKW,8,"Fujiwara (C), C. is SACKED by Nero Alexander (C) - DE for -7 yds.",15,5,YKW,BAL,BAL,8,3,7
51,1,2,9:05,2345,2,15,YKW,15,"Pass by Fujiwara (C), C. to Brown (R), K. was dropped! Incomplete.",15,5,YKW,BAL,BAL,15,3,7
52,1,2,8:49,2329,3,15,YKW,15,"Pass by Fujiwara (C), C. to Lewandowski, J. falls incomplete.",15,5,YKW,BAL,BAL,15,3,7
53,1,2,8:33,2313,4,15,YKW,15,"32 yard FG by Small, J. is good.",15,5,YKW,BAL,BAL,15,3,10
54,1,2,8:33,2313,,,YKW,26,"Kickoff of 62 yards. Returned by Leonard, M. for 23 yards. First Down!",15,5,YKW,BAL,BAL,26,3,10
55,2,2,8:27,2307,1,10,YKW,26,"Pass by Jack, C., complete to Sakura (C), K. for 5 yds. Tackle by Stackinpaper, B..",15,5,YKW,BAL,YKW,74,3,10
56,2,2,7:55,2275,2,5,YKW,31,"Rush by Z, D. for 0 yds. Tackle by Kennedy, D..",15,5,YKW,BAL,YKW,69,3,10
57,2,2,7:19,2239,3,5,YKW,30,"Rush by Z, D. for -1 yds. Tackle by Green, W..",15,5,YKW,BAL,YKW,70,3,10
58,2,2,6:53,2213,4,6,BAL,29,"Punt by Kokot (R), B. of 38 yards.  No return. First Down!",15,5,YKW,BAL,BAL,71,3,10
59,1,2,6:47,2207,1,10,BAL,32,"Pass by Fujiwara (C), C. to Campbell (R), J. falls incomplete.",15,5,YKW,BAL,BAL,68,3,10
60,1,2,6:34,2194,2,10,BAL,32,"Rush by Fukushu, M. for a short gain. Tackle by Money, P.. Baltimore Penalty on Fukushu, M.: Unsportsmanlike Conduct.",15,5,YKW,BAL,BAL,68,3,10
61,1,2,6:31,2191,3,24,BAL,18,"Pass by Fujiwara (C), C., complete to Lewandowski, J. for 2 yds. Tackle by Valdyr, M..",15,5,YKW,BAL,BAL,82,3,10
62,1,2,5:54,2154,4,21,YKW,20,"Punt by Small, J. of 43 yards. Returned by Walker (R), M. for -2 yards. First Down!",15,5,YKW,BAL,YKW,80,3,10
63,2,2,5:45,2145,1,10,YKW,34,"Pass by Jack, C., complete to Vermillion (R), J. for 13 yds. Tackle by De Ville (C), D.. First Down!",15,5,YKW,BAL,YKW,66,3,10
64,2,2,4:55,2095,1,10,YKW,47,"Baltimore Penalty on Stackinpaper, B.: Too many men on the field.",15,5,YKW,BAL,YKW,53,3,10
65,2,2,4:55,2095,1,5,BAL,47,"Pass by Jack, C., complete to Sakura (C), K. for 5 yds. Tackle by Stackinpaper, B.. First Down!",15,5,YKW,BAL,YKW,47,3,10
66,2,2,4:14,2054,1,10,BAL,42,"Rush by Z, D. for 0 yds. Tackle by Kennedy, D..",15,5,YKW,BAL,YKW,42,3,10
67,2,2,3:45,2025,2,10,BAL,42,"Pass by Jack, C. to Rechs (R), Z. is incomplete. Broken up by Green, W..",15,5,YKW,BAL,YKW,42,3,10
68,2,2,3:32,2012,3,10,BAL,42,"Pass by Jack, C., complete to Sakura (C), K. for 9 yds. Tackle by Stackinpaper, B..",15,5,YKW,BAL,YKW,42,3,10
69,2,2,3:00,1980,4,1.0,BAL,32,"Rush by Z, D. for -1 yds. Tackle by Green, W.. Turnover on downs.",15,5,YKW,BAL,YKW,32,3,10
70,1,2,2:49,1969,1,10,BAL,33," Play nullified by Yellowknife Penalty on Lyons, B.: Taunting. Automatic First Down!",15,5,YKW,BAL,BAL,67,3,10
71,1,2,2:33,1953,1,10,BAL,48,"Pass by Fujiwara (C), C., complete to Lewandowski, J. for 4 yds. Tackle by Hellzapoppin, J..",15,5,YKW,BAL,BAL,52,3,10
72,1,2,2:00,1920,2,6,YKW,47,"Pass by Fujiwara (C), C. to Campbell (R), J. falls incomplete.",15,5,YKW,BAL,BAL,47,3,10
73,1,2,1:48,1908,3,6,YKW,47,"Pass by Fujiwara (C), C., complete to Campbell (R), J. for 8 yds. Tackle by Foster (R), D.. First Down! Timeout called by BAL.",15,5,YKW,BAL,BAL,47,3,10
74,1,2,1:37,1897,1,10,YKW,38,"Pass by Fujiwara (C), C., complete to Lewandowski, J. for 4 yds. Tackle by Hellzapoppin, J.. Timeout called by BAL.",15,5,YKW,BAL,BAL,38,3,10
75,1,2,1:26,1886,2,5,YKW,34,"Rush by Fukushu, M. for 7 yds. Tackle by Hellzapoppin, J.. First Down!",15,5,YKW,BAL,BAL,34,3,10
76,1,2,1:26,1886,1,10,YKW,26,Fujiwara (C) spikes the ball to stop the clock.,15,5,YKW,BAL,BAL,26,3,10
77,1,2,1:03,1863,2,10,YKW,26,"Rush by Fukushu, M. for 3 yds. Tackle by Thebaw (R), S.. Timeout called by BAL.",15,5,YKW,BAL,BAL,26,3,10
78,1,2,0:59,1859,3,7,YKW,23,"Rush by Fukushu, M. for 9 yds. Tackle by Hellzapoppin, J.. First Down!",15,5,YKW,BAL,BAL,23,3,10
79,1,2,0:59,1859,1,10,YKW,14,Fujiwara (C) spikes the ball to stop the clock.,15,5,YKW,BAL,BAL,14,3,10
80,1,2,0:31,1831,2,10,YKW,14,"Rush by Covey, J. for 1 yds. Tackle by Quaid, D..",15,5,YKW,BAL,BAL,14,3,10
81,2,3,15:00,1800,1,10,BAL,25,"Kickoff by Kokot (R), B. through the back of the endzone. Touchback.",15,5,YKW,BAL,YKW,25,3,10
82,1,3,15:00,1800,1,10,BAL,25,"Rush by Fukushu, M. for 1 yds. Tackle by Cho, J..",15,5,YKW,BAL,BAL,75,3,10
83,1,3,14:32,1772,2,8,BAL,26,"Rush by Fukushu, M. for 10 yds. Tackle by Hellzapoppin, J.. First Down!",15,5,YKW,BAL,BAL,74,3,10
84,1,3,13:58,1738,1,10,BAL,36,"Rush by Fukushu, M. for a short gain. Tackle by Dookmarriot, L..",15,5,YKW,BAL,BAL,64,3,10
85,1,3,13:25,1705,2,9,BAL,37,"Rush by Fukushu, M. for a short gain. Tackle by Alexander (C), N..",15,5,YKW,BAL,BAL,63,3,10
86,1,3,13:06,1686,3,9,BAL,37,"Pass by Fujiwara (C), C., complete to Campbell (R), J. for 6 yds. Tackle by Foster (R), D.. Automatic First Down!",15,5,YKW,BAL,BAL,63,3,10
87,1,3,12:32,1652,1,10,BAL,44,"Pass by Fujiwara (C), C., complete to Lewandowski, J. for 5 yds. Tackle by Quaid, D..",15,5,YKW,BAL,BAL,56,3,10
88,1,3,11:54,1614,2,4,BAL,49,"Rush by Fukushu, M. for 9 yds. Tackle by Foster (R), D.. First Down!",15,5,YKW,BAL,BAL,51,3,10
89,1,3,11:11,1571,1,10,YKW,41,"Pass by Fujiwara (C), C., complete to Brown (R), K. for 13 yds. Tackle by Leonard, M.. First Down!",15,5,YKW,BAL,BAL,41,3,10
90,1,3,10:28,1528,1,10,YKW,28,"Pass by Fujiwara (C), C. to Catchem8, Z. falls incomplete.",15,5,YKW,BAL,BAL,28,3,10
91,1,3,9:57,1497,2,10,YKW,28,"Pass by Fujiwara (C), C. to Ash, R. falls incomplete.",15,5,YKW,BAL,BAL,28,3,10
92,1,3,9:40,1480,3,10,YKW,28,"Pass Play nullified by Yellowknife Penalty on Foster (R), D.: Defensive Pass Interference Automatic First Down!",15,5,YKW,BAL,BAL,28,3,10
93,1,3,9:12,1452,1,10,YKW,28,"Pass by Fujiwara (C), C. to Howlett (R), D. falls incomplete.",15,5,YKW,BAL,BAL,28,3,10
94,1,3,8:54,1434,2,10,YKW,28,"Fujiwara (C), C. is SACKED by Douglas Quaid - LB for -10 yds.",15,5,YKW,BAL,BAL,28,3,10
95,1,3,8:07,1387,3,20,YKW,38,"Pass by Fujiwara (C), C., complete to Lewandowski, J. for 7 yds. Tackle by Ness, C..",15,5,YKW,BAL,BAL,38,3,10
96,1,3,7:26,1346,4,13,YKW,31,"48 yard FG by Small, J. is good.",15,5,YKW,BAL,BAL,31,3,13
97,1,3,7:26,1346,1,10,YKW,25,"Kickoff by Small, J. through the back of the endzone. Touchback.",15,5,YKW,BAL,BAL,25,3,13
98,2,3,7:26,1346,1,10,YKW,25,"Rush by Z, D. for a short gain. Tackle by Goodman (R), G..",15,5,YKW,BAL,YKW,75,3,13
99,2,3,7:07,1327,2,9,YKW,25,"Pass by Jack, C., complete to Kross, C. for 6 yds. Tackle by Avery, E.. Baltimore Penalty on Z, D.: Roughing the Passer. First Down!",15,5,YKW,BAL,YKW,75,3,13
100,2,3,6:49,1309,1,10,YKW,47,"Rush by Z, D. for 1 yds. Tackle by Green, W..",15,5,YKW,BAL,YKW,53,3,13
101,2,3,6:23,1283,2,8,YKW,48,"Pass by Jack, C., complete to Rechs (R), Z. for 14 yds. Tackle by Avery, E.. First Down!",15,5,YKW,BAL,YKW,52,3,13
102,2,3,5:44,1244,1,10,BAL,37,"Pass by Jack, C., complete to Z, D. for 9 yds. Tackle by De Ville (C), D..",15,5,YKW,BAL,YKW,37,3,13
103,2,3,5:00,1200,2,1,BAL,28,"Pass by Jack, C., complete to Kross, C. for 10 yds. Tackle by Avery, E.. First Down!",15,5,YKW,BAL,YKW,28,3,13
104,2,3,4:24,1164,1,10,BAL,18,"Rush by Z, D. for a short gain. Tackle by Z, D..",15,5,YKW,BAL,YKW,18,3,13
105,2,3,3:58,1138,2,9,BAL,17,"Pass by Jack, C., complete to Sakura (C), K. for 14 yds. Tackle by Stackinpaper, B.. First Down!",15,5,YKW,BAL,YKW,17,3,13
106,2,3,3:26,1106,1,3,BAL,3,"Rush by Rowe, D. for 1 yds. Tackle by De Ville (C), D..",15,5,YKW,BAL,YKW,3,3,13
107,2,3,3:15,1095,2,1,BAL,1,"Pass by Jack, C., complete to Kross, C. for 1 yds. TOUCHDOWN!  (Kokot (R) kick good)",15,5,YKW,BAL,YKW,1,10,13
108,2,3,2:56,1076,1,10,BAL,25,"Kickoff by Kokot (R), B. through the back of the endzone. Touchback.",15,5,YKW,BAL,YKW,25,10,13
109,1,3,2:56,1076,1,10,BAL,25,"Pass by Fujiwara (C), C., complete to Brown (R), K. for 27 yds. Tackle by Hellzapoppin, J.. First Down!",15,5,YKW,BAL,BAL,75,10,13
110,1,3,1:56,1016,1,10,YKW,47,"Rush by Fukushu, M. for 7 yds. Tackle by Quaid, D..",15,5,YKW,BAL,BAL,47,10,13
111,1,3,1:11,971,2,3,YKW,40,"Yellowknife Penalty on Dookmarriot, L.: Neutral Zone Infraction.",15,5,YKW,BAL,BAL,40,10,13
112,1,3,1:11,971,,,YKW,35,"Pass by Fujiwara (C), C., complete to Catchem8, Z. for 26 yds. Tackle by Hellzapoppin, J.. First Down!",15,5,YKW,BAL,BAL,35,10,13
113,1,3,0:19,919,1,9,YKW,9,"Pass by Fujiwara (C), C., complete to Brown (R), K. for 9 yds. TOUCHDOWN!  (Small kick good)",15,5,YKW,BAL,BAL,9,10,20
114,1,3,0:05,905,,,YKW,20,"Kickoff of 68 yards. Returned by Walker (R), M. for 20 yards. First Down!",15,5,YKW,BAL,BAL,20,10,20
115,2,3,0:02,902,1,10,YKW,20,"Rush by Z, D. for 0 yds. Tackle by Kennedy, D..",15,5,YKW,BAL,YKW,80,10,20
116,2,4,15:00,900,2,10,YKW,20,"Pass by Jack, C., complete to Vermillion (R), J. for 6 yds. Tackle by Syracuse, I..",15,5,YKW,BAL,YKW,80,10,20
117,2,4,14:13,853,3,4,YKW,26,"Rush by Z, D. for -3 yds. Tackle by Kennedy, D..",15,5,YKW,BAL,YKW,74,10,20
118,2,4,13:45,825,4,7,BAL,22,"Punt by Kokot (R), B. of 38 yards.  No return. First Down!",15,5,YKW,BAL,BAL,78,10,20
119,1,4,13:38,818,1,10,BAL,39,"Pass by Fujiwara (C), C., complete to Fukushu, M. for 4 yds. Tackle by Valdyr, M..",15,5,YKW,BAL,BAL,61,10,20
120,1,4,12:56,776,2,5,BAL,43,"Pass by Fujiwara (C), C. to Ash, R. falls incomplete.",15,5,YKW,BAL,BAL,57,10,20
121,1,4,12:42,762,3,5,BAL,43,"Pass by Fujiwara (C), C., complete to Brown (R), K. for 15 yds. Tackle by Hellzapoppin, J.. First Down!",15,5,YKW,BAL,BAL,57,10,20
122,1,4,12:03,723,1,10,YKW,41,"Rush by Fukushu, M. for 1 yds. Tackle by Dookmarriot, L.. Yellowknife Penalty on Money, P.: Unnecessary Roughness. First Down!",15,5,YKW,BAL,BAL,41,10,20
123,1,4,11:52,712,1,10,YKW,25,"Rush by Fukushu, M. for a short gain. Tackle by Dookmarriot, L..",15,5,YKW,BAL,BAL,25,10,20
124,1,4,11:20,680,2,10,YKW,25,"Rush by Fukushu, M. for 2 yds. Tackle by Dookmarriot, L..",15,5,YKW,BAL,BAL,25,10,20
125,1,4,10:52,652,3,8,YKW,23,"Pass by Fujiwara (C), C., complete to Howlett (R), D. for 16 yds. Tackle by Leonard, M.. Yellowknife Penalty on Dookmarriot, L.: Unsportsmanlike Conduct. First Down!",15,5,YKW,BAL,BAL,23,10,20
126,1,4,10:29,629,1,3,YKW,3,"Pass by Fujiwara (C), C., complete to Howlett (R), D. for 3 yds. TOUCHDOWN!  (Small kick good)",15,5,YKW,BAL,BAL,3,10,27
127,1,4,10:13,613,,,YKW,12,"Kickoff of 73 yards. Returned by Walker (R), M. for 12 yards. First Down!",15,5,YKW,BAL,BAL,12,10,27
128,2,4,10:06,606,1,10,YKW,12,"Pass by Jack, C. to Walker (R), M. was dropped! Incomplete.",15,5,YKW,BAL,YKW,88,10,27
129,2,4,9:55,595,2,10,YKW,12,"Pass by Jack, C., complete to Rechs (R), Z. for 10 yds. Tackle by Kennedy, D.. First Down!",15,5,YKW,BAL,YKW,88,10,27
130,2,4,9:20,560,1,10,YKW,22,"Rush by Z, D. for 1 yds. Tackle by De Ville (C), D..",15,5,YKW,BAL,YKW,78,10,27
131,2,4,8:56,536,2,8,YKW,23,"Rush by Rowe, D. for a short gain. Tackle by De Ville (C), D..",15,5,YKW,BAL,YKW,77,10,27
132,2,4,8:25,505,3,8,YKW,23,"Pass by Jack, C., complete to Sakura (C), K. for 41 yds. Tackle by Stackinpaper, B.. First Down!",15,5,YKW,BAL,YKW,77,10,27
133,2,4,7:23,443,1,10,BAL,35,"Rush by Z, D. for -4 yds. Tackle by Green, W..",15,5,YKW,BAL,YKW,35,10,27
134,2,4,6:49,409,2,14,BAL,39,"Pass by Jack, C., complete to Rowe, D. for 0 yds. Tackle by Syracuse, I..",15,5,YKW,BAL,YKW,39,10,27
135,2,4,6:21,381,3,15,BAL,40,"Pass by Jack, C., complete to Z, D. for 4 yds. Tackle by Avery, E..",15,5,YKW,BAL,YKW,40,10,27
136,2,4,5:44,344,4,10,BAL,36,"53 yard FG by Kokot (R), B. is NO good.",15,5,YKW,BAL,YKW,36,10,27
137,1,4,5:44,344,1,10,BAL,43,"Pass by Fujiwara (C), C., complete to Lewandowski, J. for 3 yds. Tackle by Ness, C..",15,5,YKW,BAL,BAL,57,10,27
138,1,4,5:12,312,2,7,BAL,46,"Pass by Fujiwara (C), C., complete to Campbell (R), J. for 7 yds. Tackle by Foster (R), D.. First Down!",15,5,YKW,BAL,BAL,54,10,27
139,1,4,4:38,278,1,10,YKW,46,"Rush by Fukushu, M. for 2 yds. Tackle by Dookmarriot, L..",15,5,YKW,BAL,BAL,46,10,27
140,1,4,4:08,248,2,7,YKW,43,"Pass by Fujiwara (C), C., complete to Fukushu, M. for 4 yds. Tackle by Quaid, D..",15,5,YKW,BAL,BAL,43,10,27
141,1,4,3:34,214,3,3,YKW,39,"Pass by Fujiwara (C), C. to Ash, R. falls incomplete.",15,5,YKW,BAL,BAL,39,10,27
142,1,4,3:19,199,4,3,YKW,39,"Pass by Fujiwara (C), C., complete to Lewandowski, J. for 39 yds. TOUCHDOWN!  (Small kick good)",15,5,YKW,BAL,BAL,39,10,34
143,1,4,2:38,158,,,YKW,28,"Kickoff of 74 yards. Returned by Leonard, M. for 28 yards. First Down!",15,5,YKW,BAL,BAL,28,10,34
144,2,4,2:32,152,1,10,YKW,28,"Rush by Z, D. for a short gain. Tackle by De Ville (C), D..",15,5,YKW,BAL,YKW,72,10,34
145,2,4,2:22,142,2,9,YKW,28,"Pass by Jack, C., complete to Z, D. for 3 yds. Tackle by Avery, E..",15,5,YKW,BAL,YKW,72,10,34
146,2,4,2:00,120,3,6,YKW,31,"Pass by Jack, C. to Sakura (C), K. is incomplete. Broken up by Stackinpaper, B..",15,5,YKW,BAL,YKW,69,10,34
147,2,4,1:15,75,4,6,YKW,31,"Pass by Jack, C., complete to Sakura (C), K. for 53 yds. Tackle by De Ville (C), D.. First Down!",15,5,YKW,BAL,YKW,69,10,34
148,2,4,1:15,75,1,10,BAL,15,Jack spikes the ball to stop the clock.,15,5,YKW,BAL,YKW,15,10,34
149,2,4,0:24,24,2,10,BAL,15,"Pass by Jack, C. to Rechs (R), Z. falls incomplete.",15,5,YKW,BAL,YKW,15,10,34
150,2,4,0:12,12,3,10,BAL,15,"Pass by Jack, C., complete to Z, D. for a short gain. Tackle by Syracuse, I.. Timeout called by YKW.",15,5,YKW,BAL,YKW,15,10,34
151,2,4,0:03,3,4,10,BAL,15,"Pass by Jack, C., complete to Z, D. for 7 yds. Tackle by De Ville (C), D.. Turnover on downs.",15,5,YKW,BAL,YKW,15,10,34
0,5,1,15:00,3600,1,10,COL,25,"Kickoff by Dasistwirklichseinnachname, A. through the back of the endzone. Touchback.",41,5,COL,OCO,OCO,25,0,0
1,3,1,15:00,3600,1,10,COL,25,"Pass by McDummy (C), W. to Sauce, E. falls incomplete.",41,5,COL,OCO,COL,75,0,0
2,3,1,14:42,3582,2,10,COL,25,"Pass by McDummy (C), W., complete to Lim, W. for 13 yds. Tackle by Beerus, L.. First Down!",41,5,COL,OCO,COL,75,0,0
3,3,1,14:04,3544,1,10,COL,38,"Rush by Gilbert, R. for 1 yds. Tackle by Wheezer, C..",41,5,COL,OCO,COL,62,0,0
4,3,1,13:38,3518,2,8,COL,40,"Rush by Williams, D. for 5 yds. Tackle by Jones (C), D..",41,5,COL,OCO,COL,60,0,0
5,3,1,13:05,3485,3,3,COL,45,"Pass by McDummy (C), W. to Robertoswki, G. was dropped! Incomplete.",41,5,COL,OCO,COL,55,0,0
6,3,1,12:53,3473,4,3,OCO,45,"Punt by Banana, S. of 30 yards. Returned by Beerus, L. for 0 yards. First Down!",41,5,COL,OCO,OCO,55,0,0
7,5,1,12:40,3460,1,10,OCO,24,"Pass by Ramza (R), S., complete to Despacito Jr., G. for 19 yds. Tackle by Sly, G.. First Down!",41,5,COL,OCO,OCO,76,0,0
8,5,1,11:46,3406,1,10,OCO,44,"Ramza (R), S. is SACKED by Immanuel Blackstone (C) - DE for -7 yds.  FUMBLE by Ramza (R), S., recovered by Iridian, G..",41,5,COL,OCO,OCO,56,0,0
9,5,1,11:16,3376,2,17,OCO,37,"Pass by Ramza (R), S. to Irving, J. was dropped! Incomplete.",41,5,COL,OCO,OCO,63,0,0
