,teamID,Q,time,totTime,down,distance,side,yard,play,gameID,S,awayTeam,homeTeam,teamPoss,dist2goal,awayScore,homeScore
30,2,1,3:25,2905,1,10,YKW,25,"Pass by Jack, C., complete to Sakura (C), K. for 9 yds. Tackle by Stackinpaper, B..",15,6,YKW,BAL,YKW,75,0,7
31,2,1,2:57,2877,2,1.0,YKW,34,"Rush by Z, D. for 4 yds. Tackle by Green, W.. First Down!",15,6,YKW,BAL,YKW,66,0,7
32,2,1,2:40,2860,1,10,YKW,39,"Pass by Jack, C., complete to Walker (R), M. for 7 yds. Tackle by De Ville (C), D..",15,6,YKW,BAL,YKW,61,0,7
33,2,1,2:24,2844,2,2,YKW,46,"Rush by Rowe, D. for 4 yds. Tackle by Green, W.. First Down!",15,6,YKW,BAL,YKW,54,0,7
34,2,1,2:07,2827,1,10,BAL,49,"Yellowknife Penalty on Z, D.: Illegal Formation.",15,6,YKW,BAL,YKW,49,0,7
35,2,1,2:07,2827,1,15,YKW,45,"Pass by Jack, C., complete to Kross, C. for 14 yds. Tackle by Z, D..",15,6,YKW,BAL,YKW,55,0,7
36,2,1,1:42,2802,2,1,BAL,40,"Pass by Jack, C., complete to Sakura (C), K. for 10 yds. Tackle by Harris, C.. First Down!",15,6,YKW,BAL,YKW,40,0,7
37,2,1,1:21,2781,1,10,BAL,30,"Rush by Z, D. for -1 yds. Tackle by Kennedy, D..",15,6,YKW,BAL,YKW,30,0,7
38,2,1,1:07,2767,2,11,BAL,31,"Pass by Jack, C., complete to Sakura (C), K. for 13 yds. First Down!",15,6,YKW,BAL,YKW,31,0,7
39,2,1,0:46,2746,1,10,BAL,17,"Yellowknife Penalty on Kross, C.: Illegal Formation.",15,6,YKW,BAL,YKW,17,0,7
40,2,1,0:46,2746,1,15,BAL,22,"Rush by Rowe, D. for 1 yds. Tackle by Z, D..",15,6,YKW,BAL,YKW,22,0,7
41,2,1,0:34,2734,2,13,BAL,21,"Pass by Jack, C., complete to Walker (R), M. for 13 yds. Tackle by Stackinpaper, B..",15,6,YKW,BAL,YKW,21,0,7
42,2,1,0:04,2704,3,1.0,BAL,8,"Pass by Jack, C. to Vermillion (R), J. falls incomplete.",15,6,YKW,BAL,YKW,8,0,7
43,2,2,15:00,2700,4,1.0,BAL,8,"25 yard FG by Kokot (R), B. is good.",15,6,YKW,BAL,YKW,8,3,7
44,2,2,15:00,2700,4,57,YKW,35,"Kokot (R), B. kicks off. The kick sails into the endzone. Fukushu, M. brings it out of the endzone! Fukushu, M. takes it down the middle. Fukushu, M. is finally brought down. A 33 yard return. First Down!",15,6,YKW,BAL,YKW,65,3,7
45,1,2,14:55,2695,1,10,BAL,33,"Rush by Fukushu, M. for 8 yds. Tackle by Dookmarriot, L..",15,6,YKW,BAL,BAL,67,3,7
46,1,2,14:23,2663,2,2,BAL,41,"Pass by Fujiwara (C), C., complete to Campbell (R), J. for 13 yds. Tackle by Foster (R), D.. First Down!",15,6,YKW,BAL,BAL,59,3,7
47,1,2,13:51,2631,1,10,YKW,45,"Pass by Fujiwara (C), C., complete to Campbell (R), J. for 14 yds. Tackle by Foster (R), D.. First Down!",15,6,YKW,BAL,BAL,45,3,7
48,1,2,13:10,2590,1,10,YKW,31,"Pass by Fujiwara (C), C. to Lewandowski, J. falls incomplete.",15,6,YKW,BAL,BAL,31,3,7
49,1,2,12:38,2558,2,10,YKW,31,"Pass by Fujiwara (C), C. to Ash, R. is incomplete. Broken up by Valdyr, M..",15,6,YKW,BAL,BAL,31,3,7
50,1,2,12:23,2543,3,10,YKW,31,"Pass by Fujiwara (C), C., complete to Ash, R. for 5 yds. Tackle by Foster (R), D..",15,6,YKW,BAL,BAL,31,3,7
51,1,2,11:47,2507,4,4,YKW,25,"42 yard FG by Small, J. is good.",15,6,YKW,BAL,BAL,25,3,10
52,1,2,11:47,2507,1,10,YKW,25,"Kickoff by Small, J. through the back of the endzone. Touchback.",15,6,YKW,BAL,BAL,25,3,10
53,2,2,11:47,2507,1,10,YKW,25,"Pass by Jack, C., complete to Z, D. for 6 yds. Tackle by Z, D..",15,6,YKW,BAL,YKW,75,3,10
54,2,2,11:09,2469,2,3,YKW,31,"Pass by Jack, C. to Rechs (R), Z. falls incomplete.",15,6,YKW,BAL,YKW,69,3,10
55,2,2,10:51,2451,3,3,YKW,31,"Pass by Jack, C., complete to Kross, C. for 6 yds. Tackle by Avery, E.. First Down!",15,6,YKW,BAL,YKW,69,3,10
56,2,2,10:05,2405,1,10,YKW,37,"Pass by Jack, C., complete to Rechs (R), Z. for 6 yds. Tackle by De Ville (C), D..",15,6,YKW,BAL,YKW,63,3,10
57,2,2,9:29,2369,2,3,YKW,44,"Rush by Z, D. for 0 yds. Tackle by Hole, M..",15,6,YKW,BAL,YKW,56,3,10
58,2,2,9:04,2344,3,4,YKW,43,"Pass by Jack, C., complete to Sakura (C), K. for 56 yds. TOUCHDOWN!  (Kokot (R) kick good)",15,6,YKW,BAL,YKW,57,10,10
59,2,2,8:13,2293,,,BAL,17,"Kickoff of 71 yards. Returned by Campbell (R), J. for 17 yards. First Down!",15,6,YKW,BAL,YKW,17,10,10
60,1,2,8:09,2289,1,10,BAL,17,"Rush by Fukushu, M. for 0 yds. Tackle by Money, P..",15,6,YKW,BAL,BAL,83,10,10
61,1,2,7:52,2272,2,10,BAL,17,"Pass by Fujiwara (C), C., complete to Howlett (R), D. for 19 yds. Tackle by Leonard, M.. First Down!",15,6,YKW,BAL,BAL,83,10,10
62,1,2,7:14,2234,1,10,BAL,36,"Rush by Fukushu, M. for 1 yds. Tackle by Money, P..",15,6,YKW,BAL,BAL,64,10,10
63,1,2,6:55,2215,2,9,BAL,37,"Pass by Fujiwara (C), C. to Howlett (R), D. was dropped! Incomplete.",15,6,YKW,BAL,BAL,63,10,10
64,1,2,6:38,2198,3,9,BAL,37,"Pass by Fujiwara (C), C. to Brown (R), K. is incomplete. Broken up by Hellzapoppin, J..",15,6,YKW,BAL,BAL,63,10,10
65,1,2,6:19,2179,4,9,YKW,37,"Punt by Small, J. of 52 yards.  No return. First Down!",15,6,YKW,BAL,YKW,63,10,10
66,2,2,6:10,2170,1,10,YKW,11,"Rush by Z, D. for 8 yds. Tackle by Syracuse, I..",15,6,YKW,BAL,YKW,89,10,10
67,2,2,5:37,2137,2,1,YKW,19,"Pass by Jack, C., complete to Sakura (C), K. for 8 yds. Tackle by Stackinpaper, B.. First Down!",15,6,YKW,BAL,YKW,81,10,10
68,2,2,4:54,2094,1,10,YKW,28,"Pass by Jack, C., complete to Z, D. for 3 yds. Tackle by Z, D..",15,6,YKW,BAL,YKW,72,10,10
69,2,2,4:21,2061,2,6,YKW,31,"Pass by Jack, C. to Rechs (R), Z. is incomplete. Broken up by Z, D..",15,6,YKW,BAL,YKW,69,10,10
70,2,2,3:47,2027,3,6,YKW,31,"Pass by Jack, C., complete to Kross, C. for 11 yds. Tackle by Avery, E.. First Down!",15,6,YKW,BAL,YKW,69,10,10
71,2,2,3:03,1983,1,10,YKW,43," Play nullified by Yellowknife Penalty on Amper, T.: Holding.",15,6,YKW,BAL,YKW,57,10,10
72,2,2,2:55,1975,1,20,YKW,33,"Yellowknife Penalty on Rowe, D.: False Start.",15,6,YKW,BAL,YKW,67,10,10
73,2,2,2:55,1975,1,25,YKW,28,"Pass by Jack, C., complete to Sakura (C), K. for 11 yds. Tackle by Stackinpaper, B..",15,6,YKW,BAL,YKW,72,10,10
74,2,2,2:26,1946,2,13,YKW,39,"Pass by Jack, C., complete to Sakura (C), K. for 13 yds. Tackle by Stackinpaper, B..",15,6,YKW,BAL,YKW,61,10,10
75,2,2,1:57,1917,3,1.0,BAL,47,"Pass by Jack, C., complete to Rechs (R), Z. for 6 yds. Tackle by Green, W.. First Down! Timeout called by YKW.",15,6,YKW,BAL,YKW,47,10,10
76,2,2,1:46,1906,1,10,BAL,41,"Pass by Jack, C. to Kross, C. was dropped! Incomplete.",15,6,YKW,BAL,YKW,41,10,10
77,2,2,1:32,1892,2,10,BAL,41,"Rush by Z, D. for 9 yds. Tackle by Harris, C.. Timeout called by YKW.",15,6,YKW,BAL,YKW,41,10,10
78,2,2,1:13,1873,3,1.0,BAL,31,"Rush by Rowe, D. for 3 yds. Tackle by Goodman (R), G.. First Down! Timeout called by YKW.",15,6,YKW,BAL,YKW,31,10,10
79,2,2,1:06,1866,1,10,BAL,28,"Pass by Jack, C. to Z, D. is incomplete. Broken up by Syracuse, I..",15,6,YKW,BAL,YKW,28,10,10
80,2,2,0:55,1855,2,10,BAL,28,"Rush by Z, D. for 0 yds. Tackle by Kennedy, D..",15,6,YKW,BAL,YKW,28,10,10
81,2,2,0:46,1846,3,10,BAL,29,"Pass by Jack, C., complete to Kross, C. for 29 yds. TOUCHDOWN!  (Kokot (R) kick good)",15,6,YKW,BAL,YKW,29,17,10
82,2,2,0:21,1821,1,10,BAL,25,"Kickoff by Kokot (R), B. through the back of the endzone. Touchback.",15,6,YKW,BAL,YKW,25,17,10
83,1,2,0:21,1821,1,10,BAL,25,"Pass by Fujiwara (C), C. to Fukushu, M. was dropped! Incomplete.",15,6,YKW,BAL,BAL,75,17,10
84,1,3,15:00,1800,,,YKW,25,"Kickoff of 70 yards. Returned by Walker (R), M. for 25 yards. First Down!",15,6,YKW,BAL,BAL,25,17,10
85,2,3,14:54,1794,1,10,YKW,25,"Pass by Jack, C., complete to Kross, C. for 39 yds. Tackle by Avery, E.. First Down!",15,6,YKW,BAL,YKW,75,17,10
86,2,3,13:52,1732,1,10,BAL,35,"Pass by Jack, C. to Sakura (C), K. is incomplete. Broken up by Stackinpaper, B..",15,6,YKW,BAL,YKW,35,17,10
87,2,3,13:39,1719,2,10,BAL,35,"Pass by Jack, C., to Sakura (C), K..  INTERCEPTION by Stackinpaper, B. at the BAL - 31 yard line and returned for 43 yards. First Down!",15,6,YKW,BAL,YKW,35,17,10
88,1,3,13:23,1703,1,10,YKW,25,"Rush by Fukushu, M. for a short gain. Tackle by Quaid, D..",15,6,YKW,BAL,BAL,25,17,10
89,1,3,13:03,1683,2,9,YKW,25,"Pass by Fujiwara (C), C. to Fukushu, M. is incomplete. Broken up by Thomaslacher (R), B..",15,6,YKW,BAL,BAL,25,17,10
90,1,3,12:50,1670,3,9,YKW,25,"Pass by Fujiwara (C), C., complete to Brown (R), K. for 10 yds. Tackle by Leonard, M.. Baltimore Penalty on Fukushu, M.: Unnecessary Roughness.",15,6,YKW,BAL,BAL,25,17,10
91,1,3,12:31,1651,4,14,YKW,29,"46 yard FG by Small, J. is good.",15,6,YKW,BAL,BAL,29,17,13
92,1,3,12:31,1651,1,10,YKW,25,"Kickoff by Small, J. through the back of the endzone. Touchback.",15,6,YKW,BAL,BAL,25,17,13
93,2,3,12:31,1651,1,10,YKW,25,"Pass by Jack, C., complete to Rechs (R), Z. for 5 yds. Tackle by Kennedy, D..",15,6,YKW,BAL,YKW,75,17,13
94,2,3,11:55,1615,2,4,YKW,30,"Pass by Jack, C. to Rechs (R), Z. falls incomplete.",15,6,YKW,BAL,YKW,70,17,13
95,2,3,11:39,1599,3,4,YKW,30,"Rush by Z, D. for 1 yds. Tackle by Green, W..",15,6,YKW,BAL,YKW,70,17,13
96,2,3,11:08,1568,4,2,BAL,32,"Punt by Kokot (R), B. of 63 yards.  No return. First Down!",15,6,YKW,BAL,BAL,68,17,13
97,1,3,10:58,1558,1,10,BAL,4,"Pass by Fujiwara (C), C. to Fukushu, M. was dropped! Incomplete.",15,6,YKW,BAL,BAL,96,17,13
98,1,3,10:45,1545,2,10,BAL,4,"Rush by Fukushu, M. for 7 yds. Tackle by Dookmarriot, L..",15,6,YKW,BAL,BAL,96,17,13
99,1,3,10:16,1516,3,2,BAL,12,"Rush by Fukushu, M. for 2 yds. Tackle by Money, P..",15,6,YKW,BAL,BAL,88,17,13
100,1,3,9:50,1490,4,1.0,YKW,14,"Punt by Small, J. of 31 yards. Returned by Walker (R), M. for 7 yards. First Down!",15,6,YKW,BAL,YKW,86,17,13
101,2,3,9:36,1476,1,10,BAL,38,"Pass by Jack, C., to Rechs (R), Z..  INTERCEPTION by Syracuse, I. at the BAL - 30 yard line and returned for 0 yards. First Down!",15,6,YKW,BAL,YKW,38,17,13
102,1,3,9:17,1457,1,10,BAL,30,"Rush by Fukushu, M. for 2 yds. Tackle by Thebaw (R), S..",15,6,YKW,BAL,BAL,70,17,13
103,1,3,8:53,1433,2,7,BAL,33,"Rush by Fukushu, M. for 1 yds. Tackle by Money, P..",15,6,YKW,BAL,BAL,67,17,13
104,1,3,8:25,1405,3,6,BAL,34,"Pass by Fujiwara (C), C., complete to Howlett (R), D. for 7 yds. Tackle by Leonard, M.. First Down!",15,6,YKW,BAL,BAL,66,17,13
105,1,3,7:52,1372,1,10,BAL,41,"Pass by Fujiwara (C), C., complete to Howlett (R), D. for 6 yds. Tackle by Leonard, M..",15,6,YKW,BAL,BAL,59,17,13
106,1,3,7:15,1335,2,3,BAL,48,"Fujiwara (C), C. is SACKED by Patrik Money - DT for -6 yds.",15,6,YKW,BAL,BAL,52,17,13
107,1,3,6:34,1294,3,9,BAL,42,"Rush by Fukushu, M. for a short gain. Tackle by Thebaw (R), S..",15,6,YKW,BAL,BAL,58,17,13
108,1,3,6:15,1275,4,9,YKW,42,"Punt by Small, J. of 43 yards.  No return. First Down!",15,6,YKW,BAL,YKW,58,17,13
109,2,3,6:07,1267,1,10,YKW,14,"Pass by Jack, C., complete to Vermillion (R), J. for 4 yds. Tackle by De Ville (C), D..",15,6,YKW,BAL,YKW,86,17,13
110,2,3,5:32,1232,2,5,YKW,19,"Pass by Jack, C. to Vermillion (R), J. is incomplete. Broken up by De Ville (C), D..",15,6,YKW,BAL,YKW,81,17,13
111,2,3,5:17,1217,3,5,YKW,19,"Pass by Jack, C., to Kross, C..  INTERCEPTION by Avery, E. at the YKW - 29 yard line and returned for -1 yards. First Down!",15,6,YKW,BAL,YKW,81,17,13
112,1,3,4:58,1198,1,10,YKW,30,"Rush by Fukushu, M. for 2 yds. Tackle by Money, P..",15,6,YKW,BAL,BAL,30,17,13
113,1,3,4:38,1178,2,8,YKW,28,"Rush by Fukushu, M. for -2 yds. Tackle by Cho, J..",15,6,YKW,BAL,BAL,28,17,13
114,1,3,4:14,1154,3,10,YKW,30,"Pass by Fujiwara (C), C. to Campbell (R), J. is incomplete. Broken up by Foster (R), D..",15,6,YKW,BAL,BAL,30,17,13
115,1,3,3:54,1134,4,10,BAL,30,"Punt by Small, J. of 30 yards.  Touchback.",15,6,YKW,BAL,YKW,30,17,13
116,2,3,3:50,1130,1,10,YKW,25,"Pass by Jack, C., complete to Z, D. for 4 yds. Tackle by Z, D..",15,6,YKW,BAL,YKW,75,17,13
117,2,3,3:18,1098,2,5,YKW,29,"Rush by Z, D. for a short gain. Tackle by Kennedy, D..",15,6,YKW,BAL,YKW,71,17,13
118,2,3,2:44,1064,3,4,YKW,30,"Pass by Jack, C., complete to Kross, C. for 7 yds. Tackle by Avery, E.. First Down!",15,6,YKW,BAL,YKW,70,17,13
119,2,3,2:06,1026,1,10,YKW,38,"Pass by Jack, C., complete to Sakura (C), K. for 12 yds. Tackle by Stackinpaper, B.. First Down!",15,6,YKW,BAL,YKW,62,17,13
120,2,3,1:14,974,1,10,BAL,49,"Rush by Z, D. for a short gain. Tackle by Goodman (R), G..",15,6,YKW,BAL,YKW,49,17,13
121,2,3,0:31,931,2,9,BAL,49,"Rush by Z, D. for 1 yds. Tackle by Goodman (R), G..",15,6,YKW,BAL,YKW,49,17,13
122,2,3,0:01,901,3,8,BAL,48,"Pass by Jack, C., complete to Z, D. for 5 yds. Tackle by Green, W..",15,6,YKW,BAL,YKW,48,17,13
123,2,4,15:00,900,4,2,YKW,42,"Punt by Kokot (R), B. of 42 yards.  Touchback.",15,6,YKW,BAL,BAL,42,17,13
124,1,4,14:55,895,1,10,BAL,25,"Pass by Fujiwara (C), C., complete to Brown (R), K. for 7 yds.",15,6,YKW,BAL,BAL,75,17,13
125,1,4,14:29,869,2,2,BAL,32," Play nullified by Baltimore Penalty on Burrito, G.: Holding.",15,6,YKW,BAL,BAL,68,17,13
126,1,4,14:23,863,2,12,BAL,22,"Pass by Fujiwara (C), C. to Campbell (R), J. falls incomplete.",15,6,YKW,BAL,BAL,78,17,13
127,1,4,13:53,833,3,12,BAL,22,"Pass by Fujiwara (C), C., to Lewandowski, J..  INTERCEPTION by Quaid, D. at the BAL - 28 yard line and returned for 22 yards. First Down!",15,6,YKW,BAL,BAL,78,17,13
128,2,4,13:36,816,1,6,BAL,6,"Rush by Z, D. for 0 yds. Tackle by De Ville (C), D..",15,6,YKW,BAL,YKW,6,17,13
129,2,4,13:06,786,2,6,BAL,6,"Rush by Rowe, D. for a short gain. Tackle by Annastesia, N..",15,6,YKW,BAL,YKW,6,17,13
130,2,4,12:48,768,3,6,BAL,6,"Pass by Jack, C., complete to Rechs (R), Z. for 3 yds. Tackle by Green, W..",15,6,YKW,BAL,YKW,6,17,13
131,2,4,12:11,731,4,2,BAL,2,"19 yard FG by Kokot (R), B. is good.",15,6,YKW,BAL,YKW,2,20,13
132,2,4,12:11,731,1,10,BAL,25,"Kickoff by Kokot (R), B. through the back of the endzone. Touchback.",15,6,YKW,BAL,YKW,25,20,13
133,1,4,12:11,731,1,10,BAL,25,"Rush by Fukushu, M. for 9 yds. Tackle by Cho, J..",15,6,YKW,BAL,BAL,75,20,13
134,1,4,11:29,689,2,1.0,BAL,34,"Rush by Fukushu, M. for 1 yds. Tackle by Lyons, B.. First Down!",15,6,YKW,BAL,BAL,66,20,13
135,1,4,11:08,668,1,10,BAL,35,"Pass by Fujiwara (C), C., complete to Howlett (R), D. for 9 yds. Tackle by Leonard, M..",15,6,YKW,BAL,BAL,65,20,13
136,1,4,10:26,626,2,1,BAL,44,"Pass by Fujiwara (C), C., complete to Fukushu, M. for 8 yds. Tackle by Hellzapoppin, J.. First Down!",15,6,YKW,BAL,BAL,56,20,13
137,1,4,9:38,578,1,10,YKW,47,"Rush by Fukushu, M. for a short gain. Tackle by Thomaslacher (R), B..",15,6,YKW,BAL,BAL,47,20,13
138,1,4,9:07,547,2,10,YKW,47,"Rush by Covey, J. for 3 yds. Tackle by Quaid, D..",15,6,YKW,BAL,BAL,47,20,13
139,1,4,8:35,515,3,6,YKW,43,"Pass by Fujiwara (C), C., complete to Howlett (R), D. for 5 yds. Tackle by Leonard, M..",15,6,YKW,BAL,BAL,43,20,13
140,1,4,8:05,485,4,1,YKW,38,"Rush by Covey, J. for 0 yds. Tackle by Dookmarriot, L.. Turnover on downs.",15,6,YKW,BAL,BAL,38,20,13
141,2,4,7:55,475,1,10,YKW,38,"Rush by Z, D. for 2 yds. Tackle by Green, W..",15,6,YKW,BAL,YKW,62,20,13
142,2,4,7:23,443,2,7,YKW,41,"Pass by Jack, C., complete to Rechs (R), Z. for 8 yds. Tackle by Z, D.. First Down!",15,6,YKW,BAL,YKW,59,20,13
143,2,4,6:52,412,1,10,YKW,49,"Pass by Jack, C. to Kross, C. falls incomplete.",15,6,YKW,BAL,YKW,51,20,13
144,2,4,6:33,393,2,10,YKW,49,"Pass by Jack, C., complete to Z, D. for 5 yds. Tackle by Green, W..",15,6,YKW,BAL,YKW,51,20,13
145,2,4,6:01,361,3,4,BAL,45,"Pass by Jack, C., complete to Vermillion (R), J. for 0 yds. Tackle by Green, W..",15,6,YKW,BAL,YKW,45,20,13
146,2,4,5:25,325,4,5,YKW,46,"Punt by Kokot (R), B. of 41 yards.  No return. First Down!",15,6,YKW,BAL,BAL,46,20,13
147,1,4,5:15,315,1,10,BAL,5,"Rush by Fukushu, M. for 6 yds. Tackle by Valdyr, M..",15,6,YKW,BAL,BAL,95,20,13
148,1,4,4:41,281,2,3,BAL,11,"Pass by Fujiwara (C), C., complete to Campbell (R), J. for 17 yds. Tackle by Z, D.. Baltimore Penalty on Howlett (R), D.: Unnecessary Roughness.",15,6,YKW,BAL,BAL,89,20,13
149,1,4,4:15,255,3,1,BAL,13,"Pass by Fujiwara (C), C., complete to Lewandowski, J. for 21 yds. Tackle by Quaid, D.. First Down!",15,6,YKW,BAL,BAL,87,20,13
150,1,4,3:39,219,1,10,BAL,35,"Pass by Fujiwara (C), C. to Brown (R), K. is incomplete. Broken up by Valdyr, M..",15,6,YKW,BAL,BAL,65,20,13
151,1,4,3:21,201,2,10,BAL,35,"Pass by Fujiwara (C), C., complete to Brown (R), K. for 5 yds. Tackle by Foster (R), D..",15,6,YKW,BAL,BAL,65,20,13
152,1,4,3:03,183,3,5,BAL,40,"Pass by Fujiwara (C), C., complete to Campbell (R), J. for 8 yds. Tackle by Foster (R), D.. First Down!",15,6,YKW,BAL,BAL,60,20,13
153,1,4,2:35,155,1,10,BAL,48,"Rush by Fukushu, M. for a short gain. Tackle by Thebaw (R), S..",15,6,YKW,BAL,BAL,52,20,13
154,1,4,2:23,143,2,9,BAL,49,"Pass by Fujiwara (C), C. to Brown (R), K. is incomplete. Broken up by Quaid, D..",15,6,YKW,BAL,BAL,51,20,13
155,1,4,2:03,123,3,9,BAL,49,"Rush by Fukushu, M. for 14 yds. Tackle by Leonard, M.. First Down! Timeout called by BAL.",15,6,YKW,BAL,BAL,51,20,13
156,1,4,1:40,100,1,10,YKW,36,"Pass by Fujiwara (C), C., complete to Brown (R), K. for 6 yds. Tackle by Foster (R), D.. Timeout called by BAL.",15,6,YKW,BAL,BAL,36,20,13
157,1,4,1:26,86,2,4,YKW,30,"Pass by Fujiwara (C), C., complete to Howlett (R), D. for 16 yds. Tackle by Hellzapoppin, J.. First Down! Timeout called by BAL.",15,6,YKW,BAL,BAL,30,20,13
158,1,4,1:05,65,1,10,YKW,13,"Pass by Fujiwara (C), C., complete to Ash, R. for a short gain. Tackle by Dookmarriot, L..",15,6,YKW,BAL,BAL,13,20,13
159,1,4,1:05,65,2,9,YKW,13,Fujiwara (C) spikes the ball to stop the clock.,15,6,YKW,BAL,BAL,13,20,13
160,1,4,0:44,44,3,9,YKW,13,"Pass by Fujiwara (C), C., complete to Howlett (R), D. for 13 yds. TOUCHDOWN!  (Small kick good)",15,6,YKW,BAL,BAL,13,20,20
161,1,4,0:21,21,1,10,YKW,25,"Kickoff by Small, J. through the back of the endzone. Touchback.",15,6,YKW,BAL,BAL,25,20,20
162,2,4,0:21,21,1,10,YKW,25,"Pass by Jack, C. to Vermillion (R), J. is incomplete. Broken up by Avery, E..",15,6,YKW,BAL,YKW,75,20,20
163,2,4,0:09,9,2,10,YKW,25,"Rush by Z, D. for -2 yds. Tackle by Kennedy, D..",15,6,YKW,BAL,YKW,75,20,20
